Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
TIL,CCL5,CCR5,Endo,40.0,0.5797101449275363,1.3775683249695738,0.6516439757292476,1.0,0.012048192771084341,0.01172389495056712,0.03887702340874261,0.016150466329172,0.025333978098592058
ETC,BSG,SELE,TAM,2678.0,0.8463969658659924,1.318569681865917,0.1457332647687387,3.0,0.005607476635514018,0.01224365177574727,0.065980864388241,0.01614410802682414,0.009615606779561766
DC,PTN,PLXNB2,ETC,2.0,0.01428571428571429,0.02096433956471836,0.02467019722066527,1628.0,0.5145385587863464,0.7685220390265349,0.3301598790167434,0.01611155698912201,0.008145109329694046
DC,CTHRC1,FZD3,Endo,17.0,0.1214285714285714,0.23539970877276398,0.0674916658901055,4.0,0.04819277108433735,0.06841296243988146,0.2530640360399949,0.01610439143463014,0.01707971336921296
Endo,LTA,TNFRSF14,TIL,2.0,0.024096385542168683,0.043735040149035315,0.81525782247228,11.0,0.1594202898550725,0.3680292095443466,0.1167568745163163,0.01609577225543973,0.09518695527684122
Endo,C4BPA,LRP1,CAF,1.0,0.012048192771084341,0.012436585892648191,0.1095464064804208,1031.0,0.7332859174964438,1.294152851048957,0.4640587465167204,0.01609484309028589,0.050835968076715234
Endo,BMP6,BMPR2,CAF,1.0,0.012048192771084341,0.02835711161197988,0.6066385620446906,483.0,0.3435277382645804,0.5668116869693716,0.2260800504415903,0.01607314227036507,0.1371488767068775
DC,INHBA,ACVR1,DC,16.0,0.1142857142857143,0.2059228589165147,0.07963609282903437,6.0,0.042857142857142864,0.07778996506155922,0.07780786180838299,0.01601873200049207,0.0061963141058010655
DC,CHAD,ITGB1,Endo,1.0,0.0071428571428571435,0.01144822561772164,0.4290514305427821,72.0,0.8674698795180723,1.396697949948097,0.2096799728531574,0.01598971325081511,0.0899634923088189
DC,CGN,F11R,DC,5.0,0.03571428571428571,0.06047158992225115,0.08011846978234488,21.0,0.15,0.2641259033121895,0.1464926839582773,0.015972113312938883,0.01173676967304584
DC,RTN4,RTN4R,Endo,100.0,0.7142857142857143,1.303918966523282,0.1770129545875955,1.0,0.012048192771084341,0.01224905425036265,0.0796170201549887,0.015971774159020482,0.01409324397309469
ETC,BMP7,ACVR1,CAF,130.0,0.04108723135271808,0.05432375404684511,0.4141288568565933,256.0,0.18207681365576103,0.2938806262169223,0.29394823785757107,0.01596469885774091,0.1217324477189659
Endo,LRPAP1,VLDLR,DC,37.0,0.4457831325301205,0.6296260417511444,0.1392970071451064,2.0,0.01428571428571429,0.02535070742370479,0.1090012715829416,0.0159614655707786,0.0151835509065147
DC,SLIT2,APP,CAF,1.0,0.0071428571428571435,0.012381387523334859,0.02176507954051216,1047.0,0.7446657183499289,1.2883846777408932,0.2443775686569105,0.015951989974236892,0.005318897219734629
CAF,HSP90AA1,CFTR,TAM,1372.0,0.9758179231863442,1.776918776858994,0.1612167619661856,3.0,0.005607476635514018,0.008963634187798148,0.030016641292407862,0.01592764989719374,0.004839185714262496
CAF,TIMP3,KDR,TAM,1187.0,0.8442389758179232,1.5164568241936767,0.4682341867374542,3.0,0.005607476635514018,0.01049710357827245,0.01180064438403192,0.01591840435553913,0.005525465126135093
ETC,HLA-E,KLRC2,DC,2621.0,0.8283817951959545,1.2918579683475822,0.1106679159819653,1.0,0.0071428571428571435,0.012321460509854209,0.1946336740189424,0.01591757694133523,0.02153970308358955
DC,ALCAM,CHL1,TIL,45.0,0.3214285714285715,0.5532049022444891,0.3015267232194364,1.0,0.01449275362318841,0.02874927876044478,0.3312236129462412,0.015904241946271432,0.09987277066458301
Endo,APOE,VLDLR,DC,35.0,0.4216867469879518,0.6260501776523689,0.1560431148142891,2.0,0.01428571428571429,0.02535070742370479,0.1090012715829416,0.01587081488622361,0.01700889793652046
Endo,EFNB2,EPHB1,ETC,56.0,0.6746987951807228,1.05062921018115,0.6158296058948042,35.0,0.01106194690265487,0.01510263846895745,0.1866866326161196,0.015867273126292217,0.114967155389813
Endo,EFNB1,EPHB3,TIL,14.0,0.1686746987951807,0.2197773391345519,0.1932418851218231,2.0,0.028985507246376812,0.07202321723641175,0.1668443826178309,0.01582907104012837,0.032241323019056384
DC,TNFSF13,SDC2,CAF,1.0,0.0071428571428571435,0.01494389004240064,0.5324836828430564,872.0,0.620199146514936,1.058444590152198,0.4413309436760396,0.015817279571208258,0.2350015262412191
ETC,TFPI,VLDLR,DC,1348.0,0.4260429835651074,0.6237008857536264,0.2829235342100349,2.0,0.01428571428571429,0.02535070742370479,0.1090012715829416,0.01581125867464571,0.030839024989633687
TIL,CCL5,CCR3,DC,40.0,0.5797101449275363,1.3775683249695738,0.6516439757292476,1.0,0.0071428571428571435,0.01144822561772164,0.8134604089485602,0.01577071298807857,0.5300865749855794
Endo,TGFB2,TGFBR1,Endo,4.0,0.04819277108433735,0.06414562956058578,0.2206691642773928,16.0,0.1927710843373494,0.24561854589257398,0.1531650518366457,0.01575535625803479,0.033798803985296166
Endo,VTN,PLAUR,DC,1.0,0.012048192771084341,0.01245062173644892,0.1440531488316134,96.0,0.6857142857142857,1.2652257013218509,0.227070608717389,0.015752846618391658,0.03271023619285107
Endo,ADAM28,ITGA4,TIL,2.0,0.024096385542168683,0.03801024509198603,0.029537506967746163,12.0,0.1739130434782609,0.4142351416312504,0.5149064738886626,0.015745179259117368,0.015209053560223982
DC,BMP2,BMPR2,CAF,2.0,0.01428571428571429,0.02777666748822871,0.02854467333210631,483.0,0.3435277382645804,0.5668116869693716,0.2260800504415903,0.01574413975739021,0.0064533811867613115
Endo,JAG2,NOTCH3,DC,30.0,0.3614457831325301,0.5217908860476914,0.707019847565632,2.0,0.01428571428571429,0.030155068666408862,0.03093887423562536,0.01573463999827445,0.0218743981459241
TAM,IL1B,IL1R2,Endo,265.0,0.4953271028037383,0.947115736812156,0.5708690987123224,1.0,0.012048192771084341,0.01660897222786759,0.0360732162879193,0.01573061896928945,0.020593084469939158
Endo,MMP1,ITGA2,DC,15.0,0.1807228915662651,0.2675905781890665,0.26282334919819395,5.0,0.03571428571428571,0.058757617204748785,0.045892547143243013,0.015722984760830568,0.012061632943423141
Endo,SEMA4G,PLXNB2,CAF,2.0,0.024096385542168683,0.0325066950111394,0.1116848541454938,397.0,0.2823613086770981,0.4830251744788143,0.2075093817348034,0.01570155202948521,0.02317565503287311
ETC,EFNB1,EPHB2,DC,989.0,0.3125790139064475,0.4454674378088138,0.3916826356236028,3.0,0.021428571428571432,0.03519316840936065,0.1852861212123556,0.01567741055969198,0.07257335630092977
TAM,GPC3,CD81,CAF,4.0,0.007476635514018692,0.01370186282381245,0.02150097122382153,921.0,0.655049786628734,1.143898051200856,0.2175680157058079,0.01567353418198051,0.004677923644914525
TIL,TGFB3,TGFBR2,TAM,1.0,0.01449275362318841,0.0387146900572287,0.04855308273828247,119.0,0.2224299065420561,0.4046321074837285,0.1193075612953629,0.0156652066284358,0.005792749894876461
ETC,GNAS,VIPR1,Endo,2575.0,0.8138432364096081,1.25687450109424,0.1293442408062738,1.0,0.012048192771084341,0.01245062173644892,0.07512996410313663,0.01564886898331234,0.009717628168722809
Endo,BSG,SELE,TAM,67.0,0.8072289156626506,1.276456716488302,0.1410787819469527,3.0,0.005607476635514018,0.01224365177574727,0.065980864388241,0.01562849154349653,0.009308499979700107
ETC,EFNA5,EPHB2,DC,975.0,0.3081542351453856,0.4436018306041468,0.699019082411692,3.0,0.021428571428571432,0.03519316840936065,0.1852861212123556,0.01561175393115241,0.1295185344334823
Endo,TGFB2,TGFBR2,TIL,4.0,0.04819277108433735,0.06414562956058578,0.2206691642773928,7.0,0.1014492753623188,0.2431726202547251,0.07170051945905279,0.0155984608181366,0.01582209370728412
EMT,GNAI2,ADCY1,ETC,1.0,1.0,2.4322278338764103,0.2918371217964751,15.0,0.004740834386852086,0.006410889260692196,0.028541326264968036,0.015592743299754918,0.008329418509422412
TAM,LAMA2,RPSA,Endo,3.0,0.005607476635514018,0.010565927216030991,0.02603730291711069,75.0,0.9036144578313252,1.4750647941428818,0.1143531396389044,0.015585427253843431,0.002977447336300811
DC,LTF,LRP1,CAF,1.0,0.0071428571428571435,0.012034777186550721,0.0969894063398874,1031.0,0.7332859174964438,1.294152851048957,0.4640587465167204,0.01557484120771355,0.04500878233148901
TAM,PTMA,VIPR1,CAF,533.0,0.9962616822429906,1.936691454153489,0.1405002477412521,8.0,0.005689900426742532,0.008040245831734695,0.048516724184964964,0.0155714753916138,0.006816611767581574
TIL,GNAS,PTGDR,DC,31.0,0.4492753623188406,1.0696690951054142,0.1100790388379196,1.0,0.0071428571428571435,0.01454915662329314,0.1441800067524228,0.015562783199784918,0.01587119656295146
Endo,PLA2G2A,ITGB1,ETC,1.0,0.012048192771084341,0.015506073054078919,0.1061159718878436,2102.0,0.6643489254108723,1.003136297855477,0.150596334526137,0.0155547047177453,0.01598067640098784
Endo,CLEC2B,KLRF1,Endo,56.0,0.6746987951807228,1.057743949713162,0.2383018397305871,1.0,0.012048192771084341,0.01470088245666374,0.07047775467746599,0.015549769473980431,0.016794978599721132
Endo,KLRF1,CLEC2B,Endo,1.0,0.012048192771084341,0.01470088245666374,0.07047775467746599,56.0,0.6746987951807228,1.057743949713162,0.2383018397305871,0.015549769473980431,0.016794978599721132
DC,ANGPT2,TEK,Endo,2.0,0.01428571428571429,0.02651013617046543,0.03066311199016973,30.0,0.3614457831325301,0.5864219023377869,0.9387690937675108,0.01554612448431811,0.028785581855103333
DC,PTMA,VIPR1,CAF,140.0,1.0,1.931407211796181,0.1401168942861964,8.0,0.005689900426742532,0.008040245831734695,0.048516724184964964,0.015528988784026582,0.006798012713737282
DC,AREG,EGFR,DC,32.0,0.2285714285714286,0.4256146136769467,0.3433007817327876,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.01551594857920379,0.02306244042635839
DC,KLRF1,CLEC2B,DC,2.0,0.01428571428571429,0.02291766557058329,0.1098699766238613,55.0,0.3928571428571428,0.6767605468681465,0.152469114495518,0.01550977188448924,0.0167517780454834
DC,CLEC2B,KLRF1,DC,55.0,0.3928571428571428,0.6767605468681465,0.152469114495518,2.0,0.01428571428571429,0.02291766557058329,0.1098699766238613,0.01550977188448924,0.0167517780454834
DC,FGF2,SDC4,TAM,2.0,0.01428571428571429,0.0243903313215655,0.09937785624558672,178.0,0.3327102803738318,0.6344299240711627,0.2389135086049618,0.0154739560484113,0.02374271231327264
TAM,LAMA2,RPSA,ETC,3.0,0.005607476635514018,0.010565927216030991,0.02603730291711069,2912.0,0.9203539823008848,1.4642238695987808,0.1135127062131126,0.01547088283415598,0.002955564716611804
CAF,PSAP,GPR37,ETC,1276.0,0.907539118065434,1.6223887243501598,0.2059062563156663,22.0,0.0069532237673830604,0.009522825228713592,0.694328557148556,0.01544972427502216,0.1429665938555173
Endo,SPINK1,EGFR,DC,26.0,0.3132530120481928,0.4234252244102091,0.1079089696634561,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.01543613353011729,0.0072491655037075844
Endo,TGFB1,TGFBR3,DC,44.0,0.5301204819277109,0.7730004598287725,0.2164084381940813,2.0,0.01428571428571429,0.01993834375370986,0.015580066501735568,0.01541234888984186,0.003371657858600519
Endo,GNAI2,CCR5,Endo,69.0,0.8313253012048193,1.312958070496229,0.1575386561226826,1.0,0.012048192771084341,0.01172389495056712,0.03887702340874261,0.01539298249299709,0.0061246340218633856
Endo,CXCL17,GPR35,DC,7.0,0.08433734939759037,0.1251042444200735,0.1246126228835857,10.0,0.07142857142857142,0.1229251455404416,0.15478616298237,0.015378457453064518,0.0192883097553193
CAF,DCN,ERBB4,DC,1374.0,0.97724039829303,1.7893874403022332,0.3991757441940039,1.0,0.0071428571428571435,0.008571576353233572,0.42045278935264707,0.015337871070067769,0.1678345550882876
Endo,WNT3,FZD1,CAF,2.0,0.024096385542168683,0.02990013216247229,0.4106219223606027,420.0,0.298719772403983,0.5121727462916984,0.5691696837587701,0.01531403280413817,0.2337135496944025
DC,GNAI2,EDNRA,ETC,91.0,0.65,1.1759002495214042,0.14109342042729098,27.0,0.008533501896333754,0.013018783764689191,0.01461956120569911,0.015308791077363219,0.002062723895658218
ETC,CEACAM5,CD8A,Endo,1274.0,0.4026548672566372,0.6069987769723241,0.6544282045734212,2.0,0.024096385542168683,0.02515614449372153,0.045207203593092916,0.01526974894102804,0.02958486908121291
Endo,FGF18,FGFR1,DC,9.0,0.108433734939759,0.1628177370725067,0.2787712611222291,8.0,0.057142857142857134,0.09371378477042093,0.05241188494045578,0.015258266368819882,0.014610927262644019
Endo,SOSTDC1,LRP5,ETC,2.0,0.024096385542168683,0.02874458027487127,0.390087877564022,1179.0,0.3726295828065739,0.5306434170140916,0.5823634983648781,0.01525312229769354,0.2271729410479141
Endo,TNF,TNFRSF21,ETC,1.0,0.012048192771084341,0.017010600291043367,0.02241386528160132,1912.0,0.6042983565107459,0.8963689891709097,0.5539123447557908,0.015247774588072931,0.0124153166731722
Endo,PLA2G2A,ITGB1,DC,1.0,0.012048192771084341,0.015506073054078919,0.1061159718878436,76.0,0.5428571428571428,0.9828688944140674,0.1475536805267116,0.01524043687936631,0.015657802214720382
DC,TNFSF13,TNFRSF1A,Endo,1.0,0.0071428571428571435,0.01494389004240064,0.5324836828430564,54.0,0.6506024096385542,1.019647759980766,0.2786450105916041,0.015237504007132691,0.1483739214456598
DC,INHBA,ACVR1B,DC,16.0,0.1142857142857143,0.2059228589165147,0.07963609282903437,6.0,0.042857142857142864,0.07384828106737562,0.1152825396370634,0.015207049163464319,0.009180651028104012
DC,GPC3,CD81,TAM,1.0,0.0071428571428571435,0.011345260205314279,0.01780298900506413,382.0,0.7140186915887851,1.339463029905257,0.2547642363948788,0.01519655660967381,0.0045355648994215856
CAF,GNAS,VIPR1,Endo,987.0,0.7019914651493598,1.216772731860637,0.1252173905185219,1.0,0.012048192771084341,0.01245062173644892,0.07512996410313663,0.015149577023622381,0.009407578054744993
TIL,RTN4,RTN4R,DC,14.0,0.2028985507246377,0.5077985199301939,0.06893596815124371,2.0,0.01428571428571429,0.029812177190184638,0.1937746918007774,0.01513857945307245,0.013358045982495459
CAF,PF4,LDLR,ETC,13.0,0.009246088193456615,0.01360583303387599,0.1266671426451821,2291.0,0.7240834386852086,1.112577973463384,0.499400215081937,0.015137550144110919,0.06325759828081833
ETC,BMP7,BMPR2,TAM,130.0,0.04108723135271808,0.05432375404684511,0.4141288568565933,82.0,0.1532710280373832,0.2786017836002552,0.1111238648346118,0.015134694769312632,0.04601959911344435
Endo,CDH1,PTPRM,CAF,6.0,0.07228915662650602,0.0923871331328576,0.064119296437892,143.0,0.1017069701280228,0.1638098214795346,0.14583077960383198,0.0151339197854994,0.009350566987187002
TAM,CCL20,CCR6,Endo,299.0,0.5588785046728972,1.085614084981775,0.38079778737478703,1.0,0.012048192771084341,0.013940409399112409,0.02409252401507482,0.01513390479408875,0.009174379837214409
DC,LAMB1,ITGA6,DC,3.0,0.021428571428571432,0.05077389328332765,0.03416542237332176,23.0,0.1642857142857143,0.2980617826636677,0.1159806406014655,0.015133757144803459,0.003962527573277498
DC,SELPLG,SIGLEC5,DC,32.0,0.2285714285714286,0.4099621780037515,0.2829128975506381,3.0,0.021428571428571432,0.03688432547175514,0.2696136045068828,0.015121178404599981,0.076277166070114
ETC,EFNB1,EPHB4,DC,989.0,0.3125790139064475,0.4454674378088138,0.3916826356236028,3.0,0.021428571428571432,0.033860113103669785,0.0385762121102129,0.01508357782820842,0.01510963243170333
DC,F8,LRP1,Endo,5.0,0.03571428571428571,0.062302055408001,0.1343964299645887,16.0,0.1927710843373494,0.2409775856663144,0.08641000655548155,0.015013398894269031,0.01161319639427342
TAM,WNT5A,FZD1,DC,37.0,0.0691588785046729,0.120672460163581,0.2287388396475644,10.0,0.07142857142857142,0.1243570341623473,0.1381960565450513,0.015006469251016931,0.03161080561798424
DC,SLIT2,APP,ETC,1.0,0.0071428571428571435,0.012381387523334859,0.02176507954051216,2490.0,0.7869785082174463,1.209981676723761,0.2295062844085076,0.01498125203565137,0.004995222535198574
TAM,FN1,ITGB7,Endo,371.0,0.6934579439252336,1.332433777594053,0.2759894837763688,1.0,0.012048192771084341,0.01121573509460912,0.015224087343178618,0.01494422428060422,0.004201688006810218
TAM,GNAS,VIPR1,Endo,342.0,0.6392523364485981,1.199074675930453,0.12339609363801099,1.0,0.012048192771084341,0.01245062173644892,0.07512996410313663,0.014929225223765141,0.009270744085491051
DC,EFNA5,EPHA3,CAF,3.0,0.021428571428571432,0.036479584669776216,0.057483815537681476,336.0,0.2389758179231863,0.4090944890263349,0.6794171782308321,0.014923597050375019,0.03905549174655321
TIL,THBS1,TNFRSF11B,Endo,4.0,0.057971014492753624,0.1291390948404029,0.04840854534997384,6.0,0.07228915662650602,0.11514304485408,0.3267464416642716,0.01486946858962381,0.015817319939247468
CAF,HLA-E,KLRC2,DC,985.0,0.7005689900426743,1.2055314627277558,0.1032726955281475,1.0,0.0071428571428571435,0.012321460509854209,0.1946336740189424,0.01485390831138684,0.02010034415648295
TAM,CLEC2B,KLRF1,Endo,294.0,0.5495327102803739,1.00732743060127,0.2269433731939227,1.0,0.012048192771084341,0.01470088245666374,0.07047775467746599,0.014808602152642368,0.0159944593816379
Endo,KLRF1,CLEC2B,TAM,1.0,0.012048192771084341,0.01470088245666374,0.07047775467746599,294.0,0.5495327102803739,1.00732743060127,0.2269433731939227,0.014808602152642368,0.0159944593816379
TIL,COL1A1,GP6,TIL,9.0,0.1304347826086956,0.32098749022363504,0.04597617065767949,1.0,0.01449275362318841,0.04611581754297798,0.4312099313101923,0.014802600532731582,0.01982538139120365
DC,FGF2,NRP1,TAM,2.0,0.01428571428571429,0.0243903313215655,0.09937785624558672,176.0,0.3289719626168224,0.6053501654780628,0.2591799653267158,0.01476469110157445,0.02575674933597451
TIL,TGFB3,ENG,DC,1.0,0.01449275362318841,0.0387146900572287,0.04855308273828247,30.0,0.2142857142857143,0.3812464601275266,0.1178239170966609,0.01475983853925279,0.0057207143953427134
TAM,LAMA2,ITGB1,Endo,3.0,0.005607476635514018,0.010565927216030991,0.02603730291711069,72.0,0.8674698795180723,1.396697949948097,0.2096799728531574,0.01475740888193129,0.005459500968829206
DC,LY86,CD180,Endo,80.0,0.5714285714285714,1.0377110234230071,0.4972483600966159,1.0,0.012048192771084341,0.014210888592014219,0.059691223193657036,0.01474679574456941,0.02968136284520704
DC,GNAS,VIPR1,Endo,91.0,0.65,1.1823517233929757,0.1216751440936324,1.0,0.012048192771084341,0.01245062173644892,0.07512996410313663,0.014721014067404432,0.009141449207998573
Endo,VTN,ITGA5,Endo,1.0,0.012048192771084341,0.01245062173644892,0.1440531488316134,60.0,0.7228915662650602,1.1820968601403339,0.4809201196231258,0.014717840861451259,0.06927805756818745
Endo,HSP90AA1,CFTR,TAM,81.0,0.9759036144578314,1.638338829343435,0.1486436434292795,3.0,0.005607476635514018,0.008963634187798148,0.030016641292407862,0.014685469941900009,0.004461782925213262
TAM,TGFB1,TGFBR3,DC,216.0,0.4037383177570094,0.7362498836814553,0.2061197835294576,2.0,0.01428571428571429,0.01993834375370986,0.015580066501735568,0.01467960326946975,0.0032113599347122898
Endo,CHAD,ITGB1,TAM,1.0,0.012048192771084341,0.012436585892648191,0.4660927506572687,338.0,0.6317757009345795,1.1769723616225471,0.176693559866042,0.0146375178685918,0.08235558734138831
DC,TCN1,CD320,CAF,5.0,0.03571428571428571,0.05521531211709185,0.08724706941213146,239.0,0.1699857752489332,0.2649295916147904,0.1437018306473606,0.014628170090064332,0.01253756359314063
DC,PLA2G2A,ITGAV,TAM,2.0,0.01428571428571429,0.02438483117518786,0.1668778452449872,173.0,0.3233644859813084,0.599684734170333,0.1930750310955495,0.014623211001080981,0.0322199451598342
