Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
EMT,EFNB2,EPHB2,ETC,512.0,0.5182186234817814,0.7529552990996721,0.3379314745850952,32.0,0.07095343680709534,0.1154348602062308,0.2246217652093964,0.08691728969311134,0.07590676434111834
EMT,IL15,IL2RB,TIL,77.0,0.07793522267206478,0.09897844605121303,0.1043228776837882,48.0,0.4615384615384616,0.8776066794690262,0.8956347210979065,0.08686414537800921,0.0934351914584507
Endo,FN1,ITGA8,DC,50.0,0.9090909090909092,1.484343052152558,0.2003710174877128,2.0,0.03125,0.05851615350595438,0.1914538601371925,0.08685804589525595,0.03836180475763951
EMT,EDN1,EDNRA,CAF,83.0,0.0840080971659919,0.1172670268694683,0.1782186980881389,160.0,0.4610951008645533,0.7380389219282948,0.7007625669063149,0.08654763008847878,0.1248889923429458
DC,FN1,ITGB3,EMT,23.0,0.359375,0.6871192575508789,0.09275401974712852,91.0,0.09210526315789473,0.1258754057855188,0.6027920160734509,0.0864914153672613,0.05591138256228827
TIL,HMGB1,SDC1,TIL,95.0,0.9134615384615384,1.74376645702356,0.1587318211462328,3.0,0.02884615384615385,0.04959749569644885,0.020941027916128,0.08648644934783786,0.003324007497801098
DC,IL32,ITGB3,EMT,24.0,0.375,0.6869564896908713,0.0925004259881806,91.0,0.09210526315789473,0.1258754057855188,0.6027920160734509,0.08647092689683401,0.05575851826906841
ETC,SPP1,ITGAV,TIL,186.0,0.4124168514412417,0.6660306445267778,0.1514640794685694,8.0,0.07692307692307693,0.1298157896448183,0.039043411520608085,0.08646129404689093,0.005913674385281444
EMT,SPON2,ITGA5,CAF,191.0,0.1933198380566802,0.2779451666646934,0.1092312634974697,71.0,0.2046109510086455,0.3108369562929895,0.1036842660855985,0.086395629622401,0.011325563389337759
TIL,THBS2,ITGA6,EMT,5.0,0.04807692307692308,0.1035551689648904,0.04370801070626816,568.0,0.5748987854251012,0.8334919064169058,0.2884292495503317,0.08631239519987129,0.01260666872734679
TIL,HBEGF,CD44,ETC,5.0,0.04807692307692308,0.09158113827308816,0.02442762511190649,248.0,0.5498891352549891,0.9419366853648524,0.1185528329559877,0.08626363382689288,0.00289596415940334
TIL,CCL4,CCR1,TIL,25.0,0.2403846153846154,0.4421251321798588,0.2180042091103519,11.0,0.1057692307692308,0.1950925155555307,0.2094083085700202,0.08625530422729018,0.04565189269094378
EMT,L1CAM,ALCAM,ETC,357.0,0.361336032388664,0.5009136942121529,0.7590937666581481,56.0,0.1241685144124169,0.1721628623127766,0.08184596042025999,0.0862387353672312,0.06212875838116887
ETC,ALCAM,L1CAM,EMT,56.0,0.1241685144124169,0.1721628623127766,0.08184596042025999,357.0,0.361336032388664,0.5009136942121529,0.7590937666581481,0.0862387353672312,0.06212875838116887
Endo,ANGPT1,ITGA5,EMT,4.0,0.07272727272727272,0.0928116705573671,0.3542674708552057,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,0.08623006372890127,0.1097912183241315
EMT,HLA-A,ERBB2,DC,944.0,0.9554655870445344,1.527939291210369,0.1269253290456933,2.0,0.03125,0.05643256966206048,0.05189002515198468,0.08622554049062846,0.006586158516604957
EMT,NAMPT,INSR,TAM,485.0,0.4908906882591093,0.7122456854374324,0.1324328918486375,43.0,0.07251264755480608,0.1210023491461196,0.04921239370142203,0.08618340110711747,0.006517339612672992
Endo,RPS19,C5AR1,EMT,55.0,1.0,1.6557050581179666,0.1313349654257157,35.0,0.0354251012145749,0.05196248875541355,0.032198257666276715,0.08603455546473619,0.004228757057368739
ETC,ARF1,INSR,EMT,265.0,0.5875831485587583,0.9511424015919696,0.1149089001476408,66.0,0.06680161943319839,0.09045328243347482,0.03678790187227399,0.08603395228565197,0.0042272573428823405
EMT,EFNB1,EPHB4,EMT,207.0,0.2095141700404858,0.2830162221733319,0.20597456213998702,220.0,0.2226720647773279,0.3027549138500408,0.3356411481036466,0.08568455196225111,0.06913353851681114
Endo,APP,TNFRSF21,TIL,51.0,0.9272727272727272,1.501348598290651,0.2515162309345622,4.0,0.038461538461538464,0.0570460494211901,0.0257504910070095,0.08564600633652296,0.006476666442797368
EMT,MDK,SDC4,Endo,350.0,0.35425101214574894,0.5148385727138468,0.1115120920712087,6.0,0.1090909090909091,0.1663032579868058,0.05169665887109905,0.08561933197958975,0.005764802583807865
Endo,COL5A2,DDR1,TIL,23.0,0.4181818181818182,0.63617685064743,0.2272002752825045,9.0,0.08653846153846154,0.1344707881056333,0.1036583655953239,0.08554720248111973,0.02355120919859209
TAM,IL1A,IL1RAP,EMT,75.0,0.1264755480607083,0.2204894429274285,0.6604144246910315,275.0,0.2783400809716599,0.3878032468761804,0.3171877147356871,0.08550652186917705,0.2094753421462318
EMT,HLA-A,ERBB2,Endo,944.0,0.9554655870445344,1.527939291210369,0.1269253290456933,2.0,0.03636363636363636,0.055925266223628915,0.0514235571471155,0.08545041163448275,0.006526951911597648
CAF,ALCAM,NRP1,EMT,24.0,0.069164265129683,0.1101791644294395,0.052379005610665864,525.0,0.5313765182186235,0.7748124783508259,0.2429196527324687,0.08536819145419716,0.01272388985341498
EMT,ADAM9,ITGAV,TIL,456.0,0.4615384615384616,0.6573641895626748,0.2212434448663092,8.0,0.07692307692307693,0.1298157896448183,0.039043411520608085,0.08533625135230463,0.008638098864152278
Endo,MFGE8,PDGFRB,EMT,31.0,0.5636363636363636,0.8381528487055926,0.2170195851556643,72.0,0.0728744939271255,0.10179197607780499,0.057615423407975264,0.08531723472498379,0.012503675286566741
CAF,LPL,LRP1,EMT,28.0,0.08069164265129683,0.1310815099101232,0.26506698391933603,429.0,0.4342105263157895,0.6508121804523175,0.2192015018118823,0.08530944328158936,0.0581030809558645
EMT,CALR,ITGAV,DC,877.0,0.8876518218623481,1.394857233827708,0.1385376484933156,2.0,0.03125,0.06114018617046375,0.018388529281617258,0.08528183095744414,0.002547503605925734
CAF,SPINK1,EGFR,EMT,52.0,0.1498559077809798,0.2675109917621394,0.09585343712804847,236.0,0.2388663967611336,0.3187392063414327,0.3802713408912521,0.08526624120187387,0.03645031506571832
EMT,LRPAP1,LRP8,EMT,545.0,0.5516194331983806,0.8094855808587835,0.1430932867229044,80.0,0.08097165991902834,0.1052492459915508,0.3840377858081024,0.08519774702641947,0.054953228997068136
EMT,THBS1,ITGA4,TAM,437.0,0.4423076923076923,0.6565494262820076,0.19597911440646104,47.0,0.07925801011804384,0.1297157754732923,0.1402226494428635,0.08516481796671578,0.02748071065754001
ETC,CXCL2,XCR1,DC,209.0,0.4634146341463415,0.7613455580654291,0.1777869204107639,4.0,0.0625,0.1118440015309795,0.980174074427114,0.08515193376187433,0.1742621301588675
ETC,L1CAM,ITGA5,EMT,33.0,0.07317073170731707,0.09157247185683463,0.1387705973847089,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,0.08507874103124939,0.043006468862792684
ETC,SEMA3C,PLXND1,EMT,111.0,0.246119733924612,0.3778585033590388,0.2420559453625606,163.0,0.1649797570850202,0.2250258170261031,0.1070037993674966,0.08502791843862821,0.02590090581328516
EMT,PLA2G2A,ITGAV,Endo,118.0,0.1194331983805668,0.1660510993744977,0.7153169515052298,20.0,0.3636363636363636,0.5118900670127351,0.1539561142321151,0.08499990838634999,0.1101274182981075
ETC,CLEC11A,ITGB1,EMT,19.0,0.04212860310421286,0.06791843344599285,0.02960206404052775,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,0.08493279435659604,0.004648881921591196
EMT,PGF,NRP2,CAF,122.0,0.1234817813765182,0.1756134728054805,0.1116358745696052,111.0,0.3198847262247839,0.4834929230621307,0.1659873489038616,0.08490787129581376,0.0185301428623728
Endo,SERPINF1,PLXDC1,EMT,23.0,0.4181818181818182,0.6045703778429542,0.1024609910475668,94.0,0.0951417004048583,0.1404411329098151,0.10082384904549099,0.08490654878797946,0.01033051149443128
TIL,LTA,TNFRSF14,Endo,7.0,0.0673076923076923,0.1180431021838554,0.7640371773391427,25.0,0.4545454545454545,0.71883177799475,0.1835379432697166,0.0848531330228367,0.140229812110426
TIL,LTA,LTBR,ETC,7.0,0.0673076923076923,0.1180431021838554,0.7640371773391427,214.0,0.4745011086474501,0.7185342396277666,0.218351865329445,0.08481801067097929,0.1668289428530458
ETC,FBN1,ITGB1,EMT,21.0,0.04656319290465632,0.06782414499582592,0.03645541257729351,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,0.08481488554831061,0.0057251720097186405
DC,TNFSF10,TNFRSF10D,EMT,12.0,0.1875,0.3774609940998672,0.08982354267723583,160.0,0.1619433198380567,0.2246861777480249,0.2068719714018403,0.08481026801326895,0.01858197335193711
ETC,BMP2,ENG,EMT,66.0,0.1463414634146341,0.2170614629237541,0.3156663363898241,286.0,0.2894736842105263,0.3906939536707317,0.1054518778019735,0.08480460113923442,0.03328760793117639
EMT,TGFB2,TGFBR2,DC,154.0,0.1558704453441296,0.2162353093175069,0.360907197957486,14.0,0.21875,0.3918699937388086,0.09076590129074873,0.08473612930836077,0.03275806710492988
EMT,VCAN,TLR2,DC,532.0,0.5384615384615384,0.7830904958087078,0.2651806686205647,4.0,0.0625,0.108181418153066,0.1242625916376555,0.08471584037877355,0.03295203713499768
TIL,COL3A1,DDR1,TIL,35.0,0.3365384615384616,0.6289127694941397,0.124088928715495,9.0,0.08653846153846154,0.1344707881056333,0.1036583655953239,0.08457039576357347,0.01286285553912287
TIL,LTA,TNFRSF1A,ETC,7.0,0.0673076923076923,0.1180431021838554,0.7640371773391427,213.0,0.4722838137472284,0.716323808802138,0.138580108503279,0.08455708455915925,0.1058803549361974
EMT,ADAM9,ITGA3,TIL,456.0,0.4615384615384616,0.6573641895626748,0.2212434448663092,7.0,0.0673076923076923,0.1285911998327663,0.04074068496684465,0.08453124986295836,0.009013609488277766
Endo,SEMA3C,NRP2,EMT,5.0,0.09090909090909093,0.1533105807523185,0.0982106720589644,387.0,0.3917004048582996,0.5510605762502161,0.1891839151603332,0.08448341697462793,0.01857987945064243
EMT,TGFB2,ENG,EMT,154.0,0.1558704453441296,0.2162353093175069,0.360907197957486,286.0,0.2894736842105263,0.3906939536707317,0.1054518778019735,0.08448182792047038,0.03805834173686547
EMT,HBEGF,ERBB2,EMT,287.0,0.2904858299595142,0.4050325413971215,0.1080351616712658,152.0,0.1538461538461539,0.20853246566040098,0.1917466270439633,0.0844624345302402,0.02071537785261449
EMT,PSEN1,NCSTN,TIL,311.0,0.3147773279352227,0.4351697222066566,0.187215819440549,11.0,0.1057692307692308,0.1940599018779353,0.07345989743974927,0.08444899359167211,0.01375285489520135
Endo,THBS1,ITGA3,TIL,23.0,0.4181818181818182,0.6566704817342305,0.1960152492949721,7.0,0.0673076923076923,0.1285911998327663,0.04074068496684465,0.08444204514096533,0.007985795520223974
EMT,THBS1,ITGA3,TIL,437.0,0.4423076923076923,0.6565494262820076,0.19597911440646104,7.0,0.0673076923076923,0.1285911998327663,0.04074068496684465,0.08442647847511768,0.007984323360114832
EMT,FGF1,NRP1,EMT,74.0,0.07489878542510121,0.1089573792832591,0.2645427963672817,525.0,0.5313765182186235,0.7748124783508259,0.2429196527324687,0.0844215370770729,0.06426264422641627
ETC,A2M,LRP1,EMT,37.0,0.08203991130820401,0.1296856969539517,0.03157409886323925,429.0,0.4342105263157895,0.6508121804523175,0.2192015018118823,0.08440103120807976,0.006921089889178889
TIL,ZG16B,TLR2,TAM,11.0,0.1057692307692308,0.1992668458585019,0.1720041231859357,150.0,0.2529510961214165,0.4235277031609412,0.486485118457755,0.0843950295425766,0.08367744624333223
EMT,FSTL1,DIP2A,CAF,296.0,0.2995951417004049,0.4292579352528589,0.1384380826768337,44.0,0.1268011527377522,0.1965185894534512,0.1183666655722348,0.08435716394759271,0.01638645423467017
TIL,PLAU,PLAUR,EMT,4.0,0.038461538461538464,0.07042517384349048,0.02007339931854385,771.0,0.7803643724696356,1.196952746800717,0.1819890454746105,0.08429560527588392,0.0036531387814124922
EMT,EFNA1,EPHA2,Endo,154.0,0.1558704453441296,0.2137170697402882,0.1276783023048758,14.0,0.2545454545454545,0.3942241211827718,0.1989660556801383,0.08425242400012227,0.02540364820553745
TIL,CXCL10,SDC4,EMT,5.0,0.04807692307692308,0.08105821084352548,0.1017685471389943,677.0,0.6852226720647774,1.038304147874873,0.3227649054319376,0.0841630765381485,0.03284731549326317
EMT,DCN,EGFR,ETC,236.0,0.2388663967611336,0.3718260193772582,0.09911813917063488,70.0,0.1552106430155211,0.2262702271972662,0.2699513614522289,0.0841331578823473,0.02675707661372438
EMT,FBLN1,ITGB1,EMT,43.0,0.043522267206477734,0.0672471361421363,0.03501346656574617,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,0.08409332923692535,0.005498720342841107
TAM,LGALS9,HAVCR2,Endo,448.0,0.7554806070826307,1.266333542083324,0.3031888214739449,2.0,0.03636363636363636,0.06637547100383291,0.02648306868517121,0.08405348530373273,0.008029370383670595
ETC,TFF3,CXCR4,EMT,141.0,0.3126385809312638,0.4891845255438805,0.283942589541112,115.0,0.1163967611336032,0.1717525619510706,0.030651910441135313,0.08401869552898042,0.008703382825038209
TIL,MMP9,CD44,EMT,3.0,0.02884615384615385,0.0560897666506699,0.06693617820856193,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,0.08401240372101818,0.01261859246776217
DC,FN1,ITGB6,EMT,23.0,0.359375,0.6871192575508789,0.09275401974712852,85.0,0.0860323886639676,0.1222524719967546,0.1310471698089833,0.08400202779216961,0.01215515177626775
CAF,VCAM1,ITGB2,EMT,110.0,0.3170028818443804,0.5065232141573138,0.3979775454780226,126.0,0.1275303643724696,0.1658211958867229,0.04637744351504287,0.08399228511595241,0.0184571811356624
EMT,FGF18,FGFR1,Endo,93.0,0.09412955465587043,0.1427325873725512,0.3289055645187694,22.0,0.4,0.5878502917839744,0.2897032159715888,0.08390539313403582,0.09528499979203836
EMT,SEMA7A,ITGB1,DC,117.0,0.1184210526315789,0.1506146117719327,0.2080929275060984,20.0,0.3125,0.5570635223662425,0.06995898339435787,0.08390190615349698,0.01455796965988245
EMT,EFNA4,EPHA2,Endo,155.0,0.1568825910931174,0.2127671261842364,0.3279480018797256,14.0,0.2545454545454545,0.3942241211827718,0.1989660556801383,0.08387793333656451,0.06525052040219158
ETC,SPP1,ITGB3,EMT,186.0,0.4124168514412417,0.6660306445267778,0.1514640794685694,91.0,0.09210526315789473,0.1258754057855188,0.6027920160734509,0.08383687764539881,0.09130133782556836
EMT,GNAI2,TBXA2R,EMT,612.0,0.6194331983805668,0.9031462659921076,0.1343699238221557,73.0,0.07388663967611336,0.09274359757371094,0.17152248886334198,0.0837610338433717,0.02304746376235382
EMT,COL14A1,CD44,TIL,49.0,0.04959514170040486,0.06497629679216388,0.07817810302974564,70.0,0.6730769230769231,1.288969801734865,0.1622306721509586,0.08375248439366123,0.01268288620200253
TIL,TNFSF10,TNFRSF10A,EMT,30.0,0.2884615384615384,0.5359332618155728,0.1275348313264516,121.0,0.1224696356275304,0.1562663233709779,0.3236362447644157,0.08374832039613525,0.04127489388715595
EMT,ANXA1,FPR3,ETC,924.0,0.9352226720647774,1.48674481995477,0.1694299147922071,21.0,0.04656319290465632,0.056270235144284635,0.03210042259180637,0.08365948061840206,0.005438771864523594
EMT,SERPINF1,PLXDC2,EMT,814.0,0.8238866396761133,1.276948237075595,0.2164138149705966,45.0,0.04554655870445344,0.06543967226691103,0.0249865537558369,0.08356307413603675,0.005407435421268553
EMT,RPS19,C5AR1,EMT,980.0,0.9919028340080972,1.606828098094314,0.127457913880003,35.0,0.0354251012145749,0.05196248875541355,0.032198257666276715,0.08349478697910834,0.004103922752714447
Endo,FN1,ITGA2B,Endo,50.0,0.9090909090909092,1.484343052152558,0.2003710174877128,2.0,0.03636363636363636,0.056215182989810535,0.4056069266544113,0.08344261629640995,0.08127187259380847
EMT,JAG1,NOTCH2,Endo,313.0,0.3168016194331984,0.4384880674664794,0.2037360454897195,7.0,0.1272727272727273,0.1902870331613716,0.1099322931833456,0.08343859343485972,0.02239717068479128
EMT,FBLN1,ITGB1,ETC,43.0,0.043522267206477734,0.0672471361421363,0.03501346656574617,309.0,0.6851441241685144,1.239740618484833,0.1556931837386939,0.08336900615218584,0.0054513580833493325
Endo,SEMA6A,PLXNA2,EMT,5.0,0.09090909090909093,0.1362501363774453,0.3133593627912024,417.0,0.4220647773279352,0.6112349971649258,0.3300843798353558,0.08328085172238851,0.1034350309325363
Endo,RPS19,C5AR1,TIL,55.0,1.0,1.6557050581179666,0.1313349654257157,3.0,0.02884615384615385,0.05023553454638269,0.0311281604108899,0.08317522864570569,0.004088215871330358
Endo,EFNA5,EPHA2,EMT,7.0,0.1272727272727273,0.1682400526286394,0.1467464459592358,352.0,0.3562753036437247,0.4941987543699581,0.2494235425879496,0.08314402444420982,0.036602018413343686
EMT,MDK,ITGA4,DC,350.0,0.35425101214574894,0.5148385727138468,0.1115120920712087,6.0,0.09375,0.1614510003243581,0.17452840210127998,0.08312120257021538,0.01946202724415887
TIL,APP,TNFRSF21,EMT,12.0,0.1153846153846154,0.2013349787490451,0.033729018742152665,293.0,0.2965587044534413,0.4125151663758542,0.186208654057483,0.0830537322559414,0.006280635182655863
TIL,GNAI2,TBXA2R,EMT,51.0,0.4903846153846154,0.8954575501564037,0.1332259981923478,73.0,0.07388663967611336,0.09274359757371094,0.17152248886334198,0.08304795467604659,0.02285125479125459
CAF,CXCL14,CXCR4,EMT,100.0,0.2881844380403458,0.4833580285198893,0.4250627057498084,115.0,0.1163967611336032,0.1717525619510706,0.030651910441135313,0.08301797973790964,0.01302898398850978
TIL,IL10,IL10RA,TIL,6.0,0.0576923076923077,0.09873369965093877,0.1264269659200015,45.0,0.4326923076923077,0.8407856258916956,0.3796341686266871,0.08301387545761722,0.04799599609903429
EMT,THBS2,ITGA6,DC,397.0,0.4018218623481781,0.5988908609086108,0.2527766447791187,5.0,0.078125,0.13853125224718302,0.04793863601710464,0.08296510092106332,0.01211776756769112
EMT,MDK,SDC1,Endo,350.0,0.35425101214574894,0.5148385727138468,0.1115120920712087,6.0,0.1090909090909091,0.1610368103938904,0.0679928753383434,0.08290796161758089,0.007582027774915566
CAF,TGFB1,ITGB6,EMT,147.0,0.4236311239193083,0.6775297047711074,0.1249024396490697,85.0,0.0860323886639676,0.1222524719967546,0.1310471698089833,0.0828296812594992,0.016368111218247917
EMT,PSEN1,NOTCH2,Endo,311.0,0.3147773279352227,0.4351697222066566,0.187215819440549,7.0,0.1272727272727273,0.1902870331613716,0.1099322931833456,0.08280715536036294,0.02058106435129874
EMT,ICAM3,ITGAL,TAM,207.0,0.2095141700404858,0.2934331247153157,0.1196173410828642,101.0,0.1703204047217538,0.2820672406861937,0.4388864588931435,0.08276787181437685,0.052498431250071614
EMT,PDGFB,LRP1,TAM,85.0,0.0860323886639676,0.1191579814783714,0.2197199661996775,248.0,0.418212478920742,0.6945433988483685,0.2339307110006463,0.08276038945589903,0.05139924791412852
Endo,THBS1,ITGB3,EMT,23.0,0.4181818181818182,0.6566704817342305,0.1960152492949721,91.0,0.09210526315789473,0.1258754057855188,0.6027920160734509,0.0826586633556684,0.1181564273036563
EMT,THBS1,ITGB3,EMT,437.0,0.4423076923076923,0.6565494262820076,0.19597911440646104,91.0,0.09210526315789473,0.1258754057855188,0.6027920160734509,0.0826434254514973,0.1181346454813601
EMT,TNC,EGFR,ETC,266.0,0.2692307692307692,0.3651850958655014,0.5908756603336365,70.0,0.1552106430155211,0.2262702271972662,0.2699513614522289,0.08263051461054242,0.1595076889560499
EMT,CLCF1,IL6ST,DC,321.0,0.3248987854251012,0.4765790234068022,0.4244158874642007,6.0,0.09375,0.1733030600395694,0.04645097894776015,0.08259260310706837,0.019714533453694533
EMT,ICAM4,ITGB1,EMT,48.0,0.048582995951417,0.06603063474984641,0.1036244902369197,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,0.08257208003632313,0.01627379829450335
TAM,COL18A1,GPC1,EMT,34.0,0.05733558178752107,0.09841734116300932,0.02990557392166043,561.0,0.5678137651821862,0.8383604746068776,0.4241059569927814,0.08250920884696747,0.012683132047464159
EMT,PROS1,AXL,ETC,216.0,0.2186234817813765,0.3091354176366973,0.2203979560718817,72.0,0.1596452328159645,0.2665380360922225,0.0645332455919092,0.08239634710343427,0.014222995427141559
Endo,FN1,NT5E,TIL,50.0,0.9090909090909092,1.484343052152558,0.2003710174877128,3.0,0.02884615384615385,0.05549207098581913,0.02531207922566865,0.0823692700173572,0.005071807069176825
