CCI,LR,prognosis,candidate,mean_exp_weight_grade4,median_exp_weight_grade4
CAF->EMT,ANGPT1->TIE1,good,FALSE,0.001909940279787626,0.01740667210351963
CAF->Endo,ANGPT1->TIE1,good,TRUE,0.1352464024527903,0.05266711378484012
Endo->CAF,ANGPT1->TIE1,good,FALSE,0.002509020274095804,0.05086646049584458
Endo->EMT,ANGPT1->TIE1,good,FALSE,0.002625052775733744,0.03088922227600811
Endo->Endo,ANGPT1->TIE1,good,TRUE,0.1858848404444234,0.09514554400382422
CAF->Endo,ANGPTL1->TEK,good,FALSE,0.03714223332766111,0.05266711378484012
EMT->Endo,ANGPTL1->TEK,good,FALSE,0.00137693936660132,0.019149491878077407
ETC->Endo,ANGPTL1->TEK,good,FALSE,0.01158054566577753,0.08530348665864518
CAF->CAF,ANGPTL1->TEK,good,FALSE,0.005583739968093722,0.028177239928266984
CAF->EMT,ANGPTL1->TEK,good,FALSE,0.003364607685287773,0.01740667210351963
TAM->TAM,CCL3L1->CCR5,good,TRUE,0.6062487068358887,0.1746874259693969
EMT->EMT,CCL3L1->CCR5,good,FALSE,9.139528318609833e-6,0.004683847708334013
EMT->TAM,CCL3L1->CCR5,good,FALSE,0.001027298230674587,0.049078768086383256
TAM->EMT,CCL3L1->CCR5,good,FALSE,2.62279215322507e-4,0.04512993439069284
CAF->TAM,CCL11->CCR5,good,TRUE,0.23812202944646843,0.10163732010772808
EMT->TAM,CCL11->CCR5,good,FALSE,0.006487776668873317,0.049078768086383256
CAF->EMT,CCL11->CCR5,good,FALSE,3.047591842946006e-4,0.01740667210351963
EMT->EMT,CCL11->CCR5,good,FALSE,1.204069257786381e-5,0.004683847708334013
Endo->EMT,CCL11->CCR5,good,FALSE,9.881265281703451e-5,0.03088922227600811
Endo->TAM,CCL11->CCR5,good,FALSE,0.01110670702781322,0.1496906331039295
CAF->CAF,JAM2->JAM3,good,FALSE,0.022138222478999704,0.028177239928266984
CAF->Endo,JAM2->JAM3,good,FALSE,0.037456107942967845,0.05266711378484012
DC->CAF,JAM2->JAM3,good,FALSE,0.0428293890516463,0.1261354276289414
DC->Endo,JAM2->JAM3,good,FALSE,0.07707914080433166,0.1796159043596034
EMT->CAF,JAM2->JAM3,good,FALSE,0.006832196848187674,0.011830640879553139
EMT->Endo,JAM2->JAM3,good,FALSE,0.01211372714588872,0.019149491878077407
Endo->CAF,JAM2->JAM3,good,TRUE,0.2082732134387461,0.05086646049584458
Endo->Endo,JAM2->JAM3,good,TRUE,0.35987989355220207,0.09514554400382422
CAF->EMT,JAM2->JAM3,good,TRUE,0.03138262630042581,0.01740667210351963
CAF->TIL,JAM2->JAM3,good,FALSE,0.1947309279151936,0.3922978331550644
EMT->EMT,JAM2->JAM3,good,FALSE,0.002394658443521315,0.004683847708334013
EMT->TIL,JAM2->JAM3,good,FALSE,0.01485898778141879,0.1114111517524963
Endo->EMT,JAM2->JAM3,good,TRUE,0.1966032007025659,0.03088922227600811
Endo->TIL,JAM2->JAM3,good,TRUE,1.21993370909777,0.6498520950339133
TAM->CAF,JAM2->JAM3,good,FALSE,0.0424462384904352,0.07835824106641753
TAM->EMT,JAM2->JAM3,good,TRUE,0.0457893524467787,0.04512993439069284
TAM->Endo,JAM2->JAM3,good,FALSE,0.06942815010692255,0.1228309267215977
TAM->TIL,JAM2->JAM3,good,FALSE,0.284125458629193,0.855987299540236
CAF->CAF,JAM3->JAM2,good,FALSE,0.022138222478999704,0.028177239928266984
CAF->DC,JAM3->JAM2,good,FALSE,0.0428293890516463,0.0992002763472319
CAF->EMT,JAM3->JAM2,good,FALSE,0.006832196848187674,0.01740667210351963
CAF->Endo,JAM3->JAM2,good,TRUE,0.2082732134387461,0.05266711378484012
Endo->CAF,JAM3->JAM2,good,FALSE,0.037456107942967845,0.05086646049584458
Endo->DC,JAM3->JAM2,good,FALSE,0.07707914080433166,0.2286205970950332
Endo->EMT,JAM3->JAM2,good,FALSE,0.01211372714588872,0.03088922227600811
Endo->Endo,JAM3->JAM2,good,TRUE,0.35987989355220207,0.09514554400382422
CAF->TAM,JAM3->JAM2,good,FALSE,0.0424462384904352,0.10163732010772808
EMT->CAF,JAM3->JAM2,good,TRUE,0.03138262630042581,0.011830640879553139
EMT->EMT,JAM3->JAM2,good,FALSE,0.002394658443521315,0.004683847708334013
EMT->Endo,JAM3->JAM2,good,TRUE,0.1966032007025659,0.019149491878077407
EMT->TAM,JAM3->JAM2,good,FALSE,0.0457893524467787,0.049078768086383256
Endo->TAM,JAM3->JAM2,good,FALSE,0.06942815010692255,0.1496906331039295
TIL->CAF,JAM3->JAM2,good,FALSE,0.1947309279151936,0.2773133354318626
TIL->EMT,JAM3->JAM2,good,FALSE,0.01485898778141879,0.1385716167483181
TIL->Endo,JAM3->JAM2,good,TRUE,1.21993370909777,0.4613234861335697
TIL->TAM,JAM3->JAM2,good,FALSE,0.284125458629193,0.9112285040592317
CAF->CAF,RELN->ITGB1,poor,FALSE,0.02604116620644961,0.028177239928266984
CAF->EMT,RELN->ITGB1,poor,TRUE,0.02404402236606443,0.01740667210351963
CAF->ETC,RELN->ITGB1,poor,FALSE,0.02478284644537678,0.0592606160045817
CAF->Endo,RELN->ITGB1,poor,FALSE,0.02324879671227487,0.05266711378484012
CAF->TAM,RELN->ITGB1,poor,FALSE,0.02376772676708564,0.10163732010772808
CAF->TIL,RELN->ITGB1,poor,FALSE,0.0338710756357929,0.3922978331550644
CAF->CAF,RTN4->S1PR2,poor,FALSE,0.02371173048771218,0.028177239928266984
DC->CAF,RTN4->S1PR2,poor,FALSE,0.03297818743175018,0.1261354276289414
EMT->CAF,RTN4->S1PR2,poor,TRUE,0.02346493921076973,0.011830640879553139
ETC->CAF,RTN4->S1PR2,poor,FALSE,0.0266080463826434,0.04925404848517488
Endo->CAF,RTN4->S1PR2,poor,FALSE,0.02350542111561973,0.05086646049584458
TAM->CAF,RTN4->S1PR2,poor,FALSE,0.02740425243893168,0.07835824106641753
TIL->CAF,RTN4->S1PR2,poor,FALSE,0.035578045634065907,0.2773133354318626
CAF->CAF,LAMC2->ITGB1,poor,TRUE,0.13700047403338675,0.028177239928266984
CAF->DC,LAMC2->ITGB1,poor,FALSE,0.02157453374790955,0.0992002763472319
CAF->EMT,LAMC2->ITGB1,poor,TRUE,0.1160788320748486,0.01740667210351963
CAF->ETC,LAMC2->ITGB1,poor,TRUE,0.10374652132890486,0.0592606160045817
CAF->Endo,LAMC2->ITGB1,poor,TRUE,0.0847989120094067,0.05266711378484012
CAF->TIL,LAMC2->ITGB1,poor,FALSE,0.15727469342265374,0.3922978331550644
EMT->CAF,LAMC2->ITGB1,poor,TRUE,0.8949239312853157,0.011830640879553139
EMT->DC,LAMC2->ITGB1,poor,TRUE,0.1107376011734943,0.02593533256831102
EMT->EMT,LAMC2->ITGB1,poor,TRUE,0.772833450300257,0.004683847708334013
EMT->ETC,LAMC2->ITGB1,poor,TRUE,0.7149738771827219,0.01706733071222171
EMT->Endo,LAMC2->ITGB1,poor,TRUE,0.6064252414977276,0.019149491878077407
EMT->TIL,LAMC2->ITGB1,poor,TRUE,1.0566352568141029,0.1114111517524963
ETC->CAF,LAMC2->ITGB1,poor,TRUE,0.9932841462068185,0.04925404848517488
ETC->DC,LAMC2->ITGB1,poor,TRUE,0.0975171420008592,0.09277599774902935
ETC->EMT,LAMC2->ITGB1,poor,TRUE,0.8700322506073083,0.025569671372670265
ETC->ETC,LAMC2->ITGB1,poor,TRUE,0.8249021100115859,0.06361535094062563
ETC->Endo,LAMC2->ITGB1,poor,TRUE,0.7172244836975595,0.08530348665864518
ETC->TIL,LAMC2->ITGB1,poor,TRUE,1.1973881936993827,0.4734132554454386
Endo->CAF,LAMC2->ITGB1,poor,TRUE,0.276368215072525,0.05086646049584458
Endo->DC,LAMC2->ITGB1,poor,FALSE,0.01979488382134472,0.2286205970950332
Endo->EMT,LAMC2->ITGB1,poor,TRUE,0.2456173137365912,0.03088922227600811
Endo->ETC,LAMC2->ITGB1,poor,TRUE,0.23857695661520892,0.1031375104561416
Endo->Endo,LAMC2->ITGB1,poor,TRUE,0.21231661790471493,0.09514554400382422
Endo->TIL,LAMC2->ITGB1,poor,FALSE,0.340272250897882,0.6498520950339133
TIL->CAF,LAMC2->ITGB1,poor,TRUE,1.9359277419844776,0.2773133354318626
TIL->DC,LAMC2->ITGB1,poor,FALSE,0.06035982085487043,0.21573184048364163
TIL->EMT,LAMC2->ITGB1,poor,TRUE,1.758320034870596,0.1385716167483181
TIL->ETC,LAMC2->ITGB1,poor,TRUE,1.7678679647122428,0.417437080083662
TIL->Endo,LAMC2->ITGB1,poor,TRUE,1.6233938581552125,0.4613234861335697
TIL->TIL,LAMC2->ITGB1,poor,FALSE,2.4594876019741108,2.4946087777333394
CAF->TAM,LAMC2->ITGB1,poor,TRUE,0.128844369039247,0.10163732010772808
EMT->TAM,LAMC2->ITGB1,poor,TRUE,1.011312741664098,0.049078768086383256
ETC->TAM,LAMC2->ITGB1,poor,TRUE,1.265150108770167,0.1717468529753465
Endo->TAM,LAMC2->ITGB1,poor,TRUE,0.3932463101282054,0.1496906331039295
TAM->CAF,LAMC2->ITGB1,poor,TRUE,0.5306748496784848,0.07835824106641753
TAM->EMT,LAMC2->ITGB1,poor,TRUE,0.4899764416701586,0.04512993439069284
TAM->ETC,LAMC2->ITGB1,poor,TRUE,0.5050324247286601,0.17367925931143874
TAM->Endo,LAMC2->ITGB1,poor,TRUE,0.4737710900764681,0.1228309267215977
TAM->TAM,LAMC2->ITGB1,poor,TRUE,0.4843460054488123,0.1746874259693969
TAM->TIL,LAMC2->ITGB1,poor,FALSE,0.6902351388172944,0.855987299540236
TIL->TAM,LAMC2->ITGB1,poor,TRUE,3.194650070948624,0.9112285040592317
CAF->CAF,CALR->ITGA3,poor,TRUE,0.6175724502764878,0.028177239928266984
CAF->EMT,CALR->ITGA3,poor,TRUE,1.4140030929461807,0.01740667210351963
CAF->ETC,CALR->ITGA3,poor,TRUE,1.4707287041717492,0.0592606160045817
DC->CAF,CALR->ITGA3,poor,TRUE,0.75607452620119,0.1261354276289414
DC->EMT,CALR->ITGA3,poor,TRUE,1.7298016864216446,0.04596678201286626
DC->ETC,CALR->ITGA3,poor,TRUE,1.753816566221396,0.1255733334327429
EMT->CAF,CALR->ITGA3,poor,TRUE,0.5538794701787237,0.011830640879553139
EMT->EMT,CALR->ITGA3,poor,TRUE,1.268888849776359,0.004683847708334013
EMT->ETC,CALR->ITGA3,poor,TRUE,1.3445227167348877,0.01706733071222171
ETC->CAF,CALR->ITGA3,poor,TRUE,0.6416619647864591,0.04925404848517488
ETC->EMT,CALR->ITGA3,poor,TRUE,1.4690072884243552,0.025569671372670265
ETC->ETC,CALR->ITGA3,poor,TRUE,1.522722006565006,0.06361535094062563
Endo->CAF,CALR->ITGA3,poor,TRUE,0.5932404547050545,0.05086646049584458
Endo->EMT,CALR->ITGA3,poor,TRUE,1.3614653159615164,0.03088922227600811
Endo->ETC,CALR->ITGA3,poor,TRUE,1.5253505323336318,0.1031375104561416
TAM->CAF,CALR->ITGA3,poor,TRUE,0.5275550246696243,0.07835824106641753
TAM->EMT,CALR->ITGA3,poor,TRUE,1.2074638300884133,0.04512993439069284
TAM->ETC,CALR->ITGA3,poor,TRUE,1.2409580234876385,0.17367925931143874
TIL->CAF,CALR->ITGA3,poor,TRUE,0.7830632588033563,0.2773133354318626
TIL->EMT,CALR->ITGA3,poor,TRUE,1.7889475167233169,0.1385716167483181
TIL->ETC,CALR->ITGA3,poor,TRUE,1.7241515068042905,0.417437080083662
CAF->Endo,CALR->ITGA3,poor,TRUE,1.32960947562542,0.05266711378484012
CAF->TAM,CALR->ITGA3,poor,TRUE,1.300825842723762,0.10163732010772808
CAF->TIL,CALR->ITGA3,poor,TRUE,3.371588957467577,0.3922978331550644
DC->Endo,CALR->ITGA3,poor,TRUE,1.664174295076405,0.1796159043596034
DC->TAM,CALR->ITGA3,poor,TRUE,1.628147940818271,0.7852263385137609
DC->TIL,CALR->ITGA3,poor,TRUE,4.219969682407495,0.33376356709139343
EMT->Endo,CALR->ITGA3,poor,TRUE,1.172658139715938,0.019149491878077407
EMT->TAM,CALR->ITGA3,poor,TRUE,1.147272218487566,0.049078768086383256
EMT->TIL,CALR->ITGA3,poor,TRUE,2.973595861966149,0.1114111517524963
ETC->Endo,CALR->ITGA3,poor,TRUE,1.385655486238748,0.08530348665864518
ETC->TAM,CALR->ITGA3,poor,TRUE,1.355658558888856,0.1717468529753465
ETC->TIL,CALR->ITGA3,poor,TRUE,3.513708966355995,0.4734132554454386
Endo->Endo,CALR->ITGA3,poor,TRUE,1.18963759707632,0.09514554400382422
Endo->TAM,CALR->ITGA3,poor,TRUE,1.163884101401097,0.1496906331039295
Endo->TIL,CALR->ITGA3,poor,TRUE,3.016651926163591,0.6498520950339133
TAM->Endo,CALR->ITGA3,poor,TRUE,1.147785555237906,0.1228309267215977
TAM->TAM,CALR->ITGA3,poor,TRUE,1.122938080338366,0.1746874259693969
TAM->TIL,CALR->ITGA3,poor,TRUE,2.910524612319431,0.855987299540236
TIL->Endo,CALR->ITGA3,poor,TRUE,1.795370625987299,0.4613234861335697
TIL->TAM,CALR->ITGA3,poor,TRUE,1.756504109188049,0.9112285040592317
TIL->TIL,CALR->ITGA3,poor,TRUE,4.552653909369223,2.4946087777333394
Endo->CAF,DHH->PTCH2,good,FALSE,0.001940375374299074,0.05086646049584458
Endo->EMT,DHH->PTCH2,good,FALSE,0.001386826907152581,0.03088922227600811
Endo->Endo,DHH->PTCH2,good,FALSE,0.00137423460541278,0.09514554400382422
