LR,pval,hr,median_day_low,median_day_high,diff_day
LAMA1->ITGA1,0.5314009053757048,1.0177137850240097,467,578,111
GDF9->BMPR1B,0.5314907868331442,0.9608675382119554,517,539,22
TGFB3->TGFBR2,0.5323455395121245,0.8982549115459252,576.5,456,-120.5
COL1A2->ITGA11,0.5326027704687779,0.8400153396220281,576.5,480,-96.5
CRTAM->CADM1,0.5332692305466504,1.0170165553266755,467,578,111
CADM1->CRTAM,0.5332692305466504,1.0170165553266755,467,578,111
CADM1->CADM1,0.5332692305466504,1.0170165553266755,467,578,111
MMRN2->CD248,0.5340177812340929,0.987844918370873,575,512,-63
GRN->TNFRSF1B,0.5346854431229826,0.8023798034880053,574,515,-59
DLL4->NOTCH4,0.5361767540041891,1.0564308082373912,483,539,56
HMGB1->HAVCR2,0.5364608929550208,0.9689492780930916,550,512,-38
CSF2->SDC2,0.537100702342189,1.1440248625617118,498.5,539,40.5
SOSTDC1->LRP4,0.5374275176432592,0.8641528759966266,575,471,-104
MSMP->CCR2,0.5378109594103607,1.23243831378074,467,573,106
BMP2->ACVR2A,0.5381968705251448,1.1276745726886066,530.5,503,-27.5
ULBP1->KLRK1,0.5396740633124159,1.1621579901546282,487,547,60
SEMA4D->MET,0.5401446060070947,0.91881684455562,543,463,-80
MATN1->ITGA1,0.5421609132328123,1.0105523247928312,459.5,578,118.5
MYL9->CD69,0.5435410948673172,0.8860085650409406,582.5,480,-102.5
LGI2->ADAM22,0.5439936176624913,0.9614998452389807,591,467,-124
SEMA4D->PLXNB2,0.5440407435806462,0.8192347535545438,576.5,503,-73.5
NLGN4X->NRXN1,0.5447783884625076,1.1397261688152174,471,560,89
COL5A1->SDC3,0.5460438842583168,0.8196452817228757,576.5,480,-96.5
IGF2->INSR,0.5463547106728168,1.1213920064898903,475.5,573,97.5
SEMA4A->PLXNB2,0.5467898676897047,0.8186468900115086,582.5,494,-88.5
INHBA->TGFBR3,0.5469883830331657,1.2079727461653977,455.5,578,122.5
CLCF1->LIFR,0.5476258661698966,0.8249150600690268,597.5,456,-141.5
EFNA4->EPHA4,0.5484921470624224,0.860186305249061,575,456,-119
CXCL13->CCR10,0.5485721657923097,0.9128146351082879,543,512,-31
RAET1E->KLRK1,0.5488097143489126,0.9108180097714219,520.5,522,1.5
WNT2->FZD7,0.5493643898927849,1.0660025330857172,582.5,503,-79.5
ADM2->RAMP1,0.5505908145660887,1.0862035178567169,529.5,522,-7.5
MIF->CXCR4,0.5506007873827568,1.1950492621220654,498.5,575,76.5
GDF9->ACVR2A,0.552168022569947,1.1096089947343322,547.5,515,-32.5
GNAI2->ADRA2B,0.5535399678186856,0.9078589360502529,575,455,-120
GNAI2->CCR5,0.5535399678186856,0.9078589360502529,575,455,-120
PCSK9->VLDLR,0.5543696657012331,1.2151351573476679,512.5,573,60.5
CCL14->CCR3,0.5553867300469436,1.1719817633134864,456,560,104
CLEC2B->KLRF1,0.555981941782483,0.921236104365455,578.5,512,-66.5
KLRF1->CLEC2B,0.555981941782483,0.921236104365455,578.5,512,-66.5
IGFBP4->FZD8,0.5567030366516091,0.8265671585879529,503,547,44
ICAM3->ITGAD,0.5580440536437605,1.2299129074791042,527,522,-5
IL13->IL2RG,0.5584434037348551,0.9040285572719372,557,512,-45
IL7->IL2RG,0.5584434037348551,0.9040285572719372,557,512,-45
IGF1->IGF1R,0.5592134136410883,0.9224085764283637,527,522,-5
CD22->PTPRC,0.5592263748472643,1.2610468857815549,482.5,573,90.5
PTPRC->CD22,0.5592263748472643,1.2610468857815549,482.5,573,90.5
PDGFD->PDGFRB,0.5599538089155016,1.098255916143495,483,539,56
EFNA5->EPHA1,0.5602766844465031,1.1089926287253984,513.5,575,61.5
TNFSF13->TNFRSF11B,0.5609701850976234,1.0088617569753782,527,522,-5
EFNA5->EPHA3,0.5612530575037791,0.9610638518532957,575,515,-60
CCL28->CCR10,0.5622569623584104,0.9091507768806671,556,515,-41
LRPAP1->LDLR,0.5649047078809211,1.1795888870318612,497.5,573,75.5
APP->GPC1,0.5652346082242832,1.0931711838887463,512,563,51
ICAM1->IL2RA,0.5680145729109823,0.8572432554951718,576.5,494,-82.5
CADM3->CADM1,0.5683282561424153,1.0569323682008807,482.5,575,92.5
CADM1->CADM3,0.5683282561424153,1.0569323682008807,482.5,575,92.5
COL1A1->CD44,0.5685220585562497,0.8468990358127728,576.5,480,-96.5
VCAM1->ITGA4,0.5686377483299156,1.08475453627515,534.5,522,-12.5
DCN->EGFR,0.568906923103784,0.8637954030892729,576.5,480,-96.5
PROS1->TYRO3,0.5693136368582407,0.9577820179207334,575,480,-95
COL2A1->DDR1,0.5699407462471627,1.0087933943545537,456,547,91
EDA->EDA2R,0.5702421149243733,1.0942852701470234,487,579,92
COL14A1->CD44,0.570457262131291,1.0794964147837294,583,456,-127
CXCL13->CXCR5,0.5706042207947,1.0169302623947494,509,573,64
SPP1->CD44,0.5717430884020807,0.9342027961713933,575,456,-119
EFNA2->EPHA1,0.5738320100821663,1.0456971102470654,527,522,-5
TAC3->TACR1,0.5742372236876052,1.0801422143329737,459.5,587,127.5
CALCB->CALCR,0.5743202281535396,0.934790562926429,627.5,480,-147.5
CCL8->ACKR4,0.5754309729618748,1.2190084458097352,577,463,-114
CCL8->CCR3,0.5755421251573287,0.887383646286212,560,512,-48
HRAS->AGTR1,0.5760650271933325,0.8562828540172619,560,515,-45
WNT5A->FZD5,0.5763791386924966,0.9662590619438146,456,543,87
GAS6->MERTK,0.576532677228061,1.3334171312809566,513.5,539,25.5
VASP->CXCR2,0.5775326603161903,0.9022892615182594,459.5,587,127.5
LGI3->STX1A,0.5787053623763365,0.8278618486539729,575,456,-119
PRG4->TLR4,0.5788355670205336,0.9180899310186146,552.5,522,-30.5
CTHRC1->FZD6,0.580118022438559,0.8270289337037975,574,512,-62
LGI3->ADAM22,0.581713287096224,0.9311597526225355,591,467,-124
FZD8->CKAP4,0.5819144467981436,0.8822995087113028,578.5,503,-75.5
VEGFB->FLT1,0.5830529146090023,1.108937833375485,509,547,38
PLG->ITGA9,0.5842004578471988,1.1029081487135282,498.5,539,40.5
FGF13->SCN5A,0.5905789752291914,1.1054874650582431,496,547,51
SLITRK3->PTPRD,0.5908239215570874,0.7992181002945681,518.5,573,54.5
LTF->LRP11,0.5911068285060164,1.0207162794630666,482.5,575,92.5
PDGFB->PDGFRA,0.5913818106414509,1.0594404114402276,575,512,-63
NTF3->NTRK2,0.5921409183399655,0.9407726484035911,556,512,-44
CDH1->EGFR,0.5932787207271359,0.8627743937869239,518.5,573,54.5
PLA2G2A->ITGB3,0.5942386097246963,1.1628907232824441,518.5,539,20.5
CLEC11A->ITGA10,0.5946505600336613,1.0965237376135537,463.5,579,115.5
WNT5A->FZD4,0.5957966814207831,0.9241060654017865,573,512,-61
CCL14->CCR1,0.5960486001069989,1.185078069816735,503,530.5,27.5
TFF2->CXCR4,0.5963594323637196,0.8554751468737103,539,517,-22
EDN3->KEL,0.5999180875851253,0.9964226485802106,449.5,587,137.5
SFTPA2->CD93,0.6010897973814185,0.9766161990228394,574,515,-59
ITGAV->THY1,0.6025609283609944,0.9815717263143265,575,503,-72
TNFSF14->LTBR,0.6025761882275944,1.0091360055192224,583,503,-80
COL3A1->DDR1,0.6030765221359997,0.8859819309092817,582.5,471,-111.5
COL3A1->DDR2,0.6030765221359997,0.8859819309092817,582.5,471,-111.5
COL3A1->MAG,0.6030765221359997,0.8859819309092817,582.5,471,-111.5
CCL2->CCR3,0.6032510532071477,1.1249307596017275,521,522,1
APLN->APLNR,0.6035960591959957,1.1209694445003333,512.5,539,26.5
SEMA4D->PLXNB1,0.604224722554859,1.0629831992137968,496,539,43
CALCB->RAMP1,0.6043169156588657,1.1839621302305938,574,494,-80
ALB->LRP2,0.6058605284449678,0.9637410791249577,517,539,22
APOE->VLDLR,0.6068618596902079,0.8856354712862523,545,522,-23
COL1A2->CD44,0.6078172869429952,0.8345982458778455,575,512,-63
COL11A1->DDR1,0.6084099090387511,1.0008104539971534,509,547,38
GNAI2->ADCY1,0.6088476186699467,0.9162702173775806,576.5,456,-120.5
CXCL12->ITGB3,0.6095620551309566,1.129565478475164,557,515,-42
CNTF->LIFR,0.6095914933383908,1.0623449976056365,548.5,515,-33.5
DHH->CDON,0.609821189348839,1.0169554034639938,588.5,456,-132.5
CCL13->ACKR4,0.6103578666920662,1.1792209351339302,557,512,-45
SPP1->ITGAV,0.6115395362398879,0.8302862554004271,576.5,456,-120.5
LGI4->ADAM11,0.6137898272305649,1.0173739882416133,576.5,480,-96.5
RBP4->STRA6,0.6149775911921509,1.0420615571398084,498.5,573,74.5
NCAM1->ROBO3,0.6151394878031065,1.0914453910123656,531,522,-9
CCL27->ACKR2,0.6159862580679057,0.8834389841546355,513.5,575,61.5
WNT11->FZD8,0.6163734086363657,0.8866386047513078,561,515,-46
WNT3->LRP6,0.6172554819472094,1.1250636167077042,557,503,-54
YBX1->NOTCH1,0.6184314336826976,1.0293915035821573,479,575,96
SOSTDC1->LRP6,0.6207732106612123,1.1238191090658092,557,503,-54
HGF->ST14,0.6224653927594451,0.8042581243079734,575,480,-95
FGF7->FGFR1,0.6226642642477604,1.0548830690429163,512.5,539,26.5
LTA->TNFRSF1B,0.6229808011363187,1.1241331661866634,508,547,39
EPGN->EGFR,0.6252013138044537,0.9607545321465366,574,467,-107
WNT5A->FZD3,0.6259268409716363,1.0322079649107185,512,547,35
VWF->GP1BA,0.6266317255417908,1.121609839331506,487,539,52
HHLA2->TMIGD2,0.6272737655942066,0.988480877337702,483,579,96
DNAJB11->PRTG,0.6277417911657535,0.9454634800009132,543,494,-49
VCAM1->ITGAD,0.6279892091393716,0.9090349149643779,576.5,512,-64.5
IL20->IL22RA1,0.6295120310267319,1.0075437469678166,507.5,578,70.5
IL22->IL22RA1,0.6295120310267319,1.0075437469678166,507.5,578,70.5
IL24->IL22RA1,0.6295120310267319,1.0075437469678166,507.5,578,70.5
THBS1->LRP1,0.6298288928351699,0.8356417205806483,589.5,467,-122.5
JAG2->NOTCH2,0.6299279331367451,0.8786150163517127,581,480,-101
RSPO3->LGR4,0.632716357912632,0.9871260624576355,463,578.5,115.5
SELPLG->SIGLEC5,0.6359121953490197,1.027876746540025,509,573,64
SST->SSTR1,0.6367788738825396,1.1216899459920413,456,579,123
FGA->TLR4,0.6376367953031309,1.0457078996392493,556,515,-41
BMP8A->ACVR2B,0.6379839150779621,0.9847588654188353,582.5,463,-119.5
CCL11->CXCR3,0.6383154176689362,1.1229942907169082,575,512,-63
HBEGF->ERBB4,0.6400586095074792,1.1035416933559812,496,579,83
NTF3->NTRK3,0.641110904566337,0.9645191791608068,467,577,110
BST2->LILRA4,0.6417881255226985,1.1522141115233215,482.5,579,96.5
GDF11->ACVR2B,0.6438260484961805,0.9874257962089203,575.5,515,-60.5
CCL2->ACKR4,0.6445192226310125,1.2380905590782327,512.5,573,60.5
TAC1->TACR2,0.6458957113208382,1.1322184610309625,507.5,579,71.5
PF4->PROCR,0.6471207990995533,0.8297036071076872,493,573,80
TF->TFR2,0.6476111451372439,1.1157654905841712,513.5,592,78.5
EFNA4->EPHA7,0.6478862236153194,0.8424189764703748,575.5,503,-72.5
GNAI2->ADORA1,0.6479130472695624,0.9229911265599279,575,455,-120
GNAI2->CNR1,0.6479130472695624,0.9229911265599279,575,455,-120
GNAI2->TBXA2R,0.6479130472695624,0.9229911265599279,575,455,-120
GNAI2->LPAR3,0.6479130472695624,0.9229911265599279,575,455,-120
GNAI2->TSHR,0.6479130472695624,0.9229911265599279,575,455,-120
GNAI2->LHCGR,0.6479130472695624,0.9229911265599279,575,455,-120
SNCA->LAG3,0.6497313774356805,1.1615665398624115,480.5,575,94.5
BMP4->BMPR2,0.6511511470248982,0.9028510702537157,575,463,-112
ENHO->GPR19,0.6522085939847391,0.9947318030389842,498.5,547,48.5
MFGE8->PDGFRB,0.6536435999552184,0.9010925853372727,575,496,-79
PF4V1->CXCR3,0.6543864192308879,1.0533933046568567,588.5,494,-94.5
MMRN2->CD93,0.655632582457919,1.192123184515449,574,515,-59
CTHRC1->ROR2,0.6558309930951587,0.9515669449784278,498.5,539,40.5
CCL22->ACKR2,0.6559586153580061,0.9106601115454278,527,522,-5
LCN1->LMBR1L,0.6561342116852398,0.9907183326016129,503,547,44
LIPH->LPAR1,0.6570973653976049,1.0652787878294916,518.5,578,59.5
C1QA->CD93,0.6573020665572069,1.1542737361504072,482.5,547,64.5
EFNA3->EPHB1,0.6580982741122827,0.9087650409174907,496,573,77
IFNG->IFNGR1,0.6587908593091565,0.8858508534039318,498.5,547,48.5
MST1->MST1R,0.6590277549855417,0.8359499368785842,530.5,515,-15.5
LGALS1->PTPRC,0.6598086630125599,0.9371875912295227,558.5,512,-46.5
IFNA2->IFNAR2,0.66037987969533,0.9961121078602632,530.5,503,-27.5
IFNB1->IFNAR2,0.66037987969533,0.9961121078602632,530.5,503,-27.5
OMG->LINGO1,0.6607135544668745,0.9473491230173859,518.5,547,28.5
EFNA4->EPHA1,0.6614006993229281,1.030552274830309,527,522,-5
CCK->CCKBR,0.6627621971845479,0.9596527924730172,467,575,108
RAET1L->KLRK1,0.6635045307480342,0.8728490648333784,487,579,92
GIP->GIPR,0.6640425929026099,0.9465219190952849,503,547,44
MIA->CDH7,0.6645937881991125,0.8580315482053215,547,517,-30
EFNA3->EPHA8,0.6646530766170449,0.8372002416422325,465,575,110
HBEGF->ERBB2,0.6649199293765513,1.0271401758574128,473.5,547,73.5
PROS1->MERTK,0.6654513935439015,1.1199276517320536,538,522,-16
GAS6->AXL,0.6690991217227169,1.0001972741066034,588.5,494,-94.5
NLGN1->NRXN2,0.6691341475641068,1.0593671984383852,575,512,-63
FGF2->FGFR1,0.6702581410374706,0.8939120013466801,575,512,-63
TIMP3->KDR,0.672187434838837,0.8528256976720422,482.5,573,90.5
C3->C3AR1,0.6724570823908056,0.9121286494421144,498.5,547,48.5
C3->CD19,0.6724570823908056,0.9121286494421144,498.5,547,48.5
C3->CR1,0.6724570823908056,0.9121286494421144,498.5,547,48.5
C3->C5AR2,0.6724570823908056,0.9121286494421144,498.5,547,48.5
WNT3A->APCDD1,0.6727501833337073,1.031017732351353,480.5,592,111.5
CFH->ITGAM,0.6736124709562464,0.9717408893841315,543,515,-28
ZP3->CHRNA7,0.6737194619864217,1.1912832667399464,456,578,122
ADAM17->NOTCH1,0.6748272295736784,1.0185103910886861,513.5,547,33.5
CD44->SELE,0.6760837680694729,1.0580309377687827,574,456,-118
SELE->CD44,0.6760837680694729,1.0580309377687827,574,456,-118
HGF->CD44,0.6760837680694729,1.0580309377687827,574,456,-118
FGF1->CD44,0.6760837680694729,1.0580309377687827,574,456,-118
MADCAM1->CD44,0.6760837680694729,1.0580309377687827,574,456,-118
HAS2->CD44,0.6760837680694729,1.0580309377687827,574,456,-118
FGF2->CD44,0.6760837680694729,1.0580309377687827,574,456,-118
VWF->ITGA2B,0.6776858852532492,1.0930265394189431,487,539,52
HCRT->NPFFR2,0.678578455566289,1.0525508202065665,459.5,578,118.5
CDH1->ITGAE,0.6785865151459768,0.9482639242742091,459.5,587,127.5
CDH1->ITGB7,0.6785865151459768,0.9482639242742091,459.5,587,127.5
CDH1->KLRG1,0.6785865151459768,0.9482639242742091,459.5,587,127.5
NXPH3->NRXN1,0.6791694082704383,0.914722559457262,507.5,539,31.5
RARRES2->CCRL2,0.6793967266247902,1.1081916200609856,574,512,-62
ASIP->ATRN,0.68018952472408,1.1885632278531235,543,515,-28
COL18A1->ITGA5,0.681402221757845,0.971029376758484,560,467,-93
IFNE->IFNAR1,0.6824144246849546,0.9907266675647071,560,467,-93
INHBA->ENG,0.6829044471775295,0.9290757209568481,538,522,-16
CALCA->RAMP1,0.6832907106458108,1.16464580701633,574,494,-80
IL13->IL4R,0.683363476025736,0.9664988736846143,527,522,-5
CALR->SCARF1,0.6843081342965083,0.9361201184296998,561,480,-81
CALR->TSHR,0.6843081342965083,0.9361201184296998,561,480,-81
TGFB1->TGFBR1,0.6846308297742105,0.9853295100573376,576.5,456,-120.5
CXCL1->CXCR2,0.6850032032652766,1.0055554691873976,574,503,-71
WNT4->FZD2,0.6866542238230731,1.041430526211856,456,543,87
GDF6->BMPR1B,0.686847588612401,0.9989539552566065,576.5,471,-105.5
JAG1->NOTCH1,0.6869623975495829,0.9877088148451815,561,503,-58
SEMA4C->PLXNB2,0.687519144102896,0.864279932959401,582.5,494,-88.5
FBN1->ITGAV,0.6877499090589863,0.8521952720606428,575,467,-108
BMP7->ACVR2A,0.6877744122588754,1.0906084614808247,547.5,503,-44.5
LRRC4B->PTPRD,0.6880705826135921,0.8178080614357416,518.5,573,54.5
EFNB1->ERBB2,0.6890072049962196,1.0441582608172815,473.5,573,99.5
JAG1->NOTCH2,0.6892598782423491,1.013955777958178,575,480,-95
CCL15->CCR3,0.6894080781558756,1.123321271277627,456,578,122
PLAT->LRP1,0.6900910172019432,0.9249678087682495,544,522,-22
CCL11->CCR2,0.6908812174792156,1.1593994322602181,575,480,-95
IL16->KCNJ10,0.6913750140397481,1.0447641669721361,574,515,-59
SAA1->CD36,0.691438647490587,0.9362922542605555,543,512,-31
C3->NRP1,0.6917038832078712,0.9208750411806012,498.5,547,48.5
TGFB3->ACVRL1,0.6930855927062949,1.056799738087977,557,515,-42
GCG->GCGR,0.6932627980992024,1.0712388789677896,483,573,90
WNT10A->FZD5,0.6950394389685529,0.923819235888187,573,513.5,-59.5
CD59->CD2,0.6956241670476978,0.9651995854120606,518.5,547,28.5
LGI3->ADAM23,0.6962561005716689,1.1121198728165709,498.5,575,76.5
ZG16B->TLR2,0.6965083659932174,1.0604820550570608,484,539,55
IAPP->RAMP1,0.6969822635378833,1.1812637124730454,574,494,-80
ZP3->MERTK,0.6971497887423572,0.9939033600922662,538,522,-16
PSEN1->NOTCH4,0.6973405069125769,0.9608637413457117,575,480,-95
IFNE->IFNAR2,0.698276881403693,0.9176868930781361,575,463,-112
BMP8A->BMPR2,0.7000996972952167,1.0086646935324814,547.5,480,-67.5
GDF5->BMPR2,0.7000996972952167,1.0086646935324814,547.5,480,-67.5
GDF6->BMPR2,0.7000996972952167,1.0086646935324814,547.5,480,-67.5
GDF9->BMPR2,0.7000996972952167,1.0086646935324814,547.5,480,-67.5
GDF7->BMPR2,0.7000996972952167,1.0086646935324814,547.5,480,-67.5
CCL19->CCR10,0.7001769589514977,1.0842765146066395,465,575,110
NPPA->NPR3,0.7012202478873026,0.8091326044055903,487,578,91
NPPB->NPR3,0.7012202478873026,0.8091326044055903,487,578,91
ZG16B->TLR5,0.7016866166178206,1.1287095279323394,529.5,522,-7.5
LTB->CD40,0.7025158888270175,0.9925203357813576,465,592,127
C4BPA->CD40,0.7027652025256506,0.8857801387003867,456,592,136
F8->LDLR,0.7030136168607362,1.1230377844663655,475.5,578,102.5
PF4->LDLR,0.7030136168607362,1.1230377844663655,475.5,578,102.5
CCL3L3->ACKR2,0.7040073189929368,0.9251777349308474,494,575,81
CCL11->CCR3,0.7062462847733214,1.0061841297533922,578.5,480,-98.5
CCL13->CCR2,0.7063768128624317,1.1389522492820423,574,512,-62
AGRN->DAG1,0.7093822348016291,0.8864350378244109,582.5,467,-115.5
MMP9->CD44,0.7107929876007477,1.0692838288839202,574,456,-118
HBEGF->CD44,0.7108292272486691,1.060263404643232,556,480,-76
IL27->IL27RA,0.7116620565213281,1.1489445655373998,588.5,480,-108.5
CXCL6->CXCR2,0.7125721070018556,1.1643596855600151,543,515,-28
BMP8A->BMPR1A,0.7143035099420845,0.9892293162391048,518.5,547,28.5
RSPO3->LRP6,0.7148349576122159,1.1130301648991308,575,498.5,-76.5
CCL20->CXCR3,0.7148747903211392,1.0267175519481928,530.5,515,-15.5
GPC3->IGF1R,0.7164127207328211,0.983963924330018,513.5,547,33.5
NPPC->NPR3,0.7180427929656289,0.8159773463645456,487,578,91
DLL1->NOTCH2,0.7199745604427181,0.9134112457862893,575,480,-95
CSF2->CSF3R,0.7204938856279157,1.008484129849864,578.5,512,-66.5
CXCL11->CXCR3,0.7208188471403307,1.1615679108442887,509,522,13
GH1->GHR,0.7222080944882345,1.0843888713559382,467,573,106
FGF20->FGFR1,0.7232672979684053,1.0133475195669002,512.5,539,26.5
FGL1->EGFR,0.723717024868349,1.1132759866821738,531,522,-9
WNT5B->FZD2,0.7240598707546472,0.972257885292424,608.5,480,-128.5
LGALS3->LAG3,0.725324391814854,0.8355061981239912,547.5,515,-32.5
HSPG2->ITGA2,0.7263378525555291,1.1148102301169973,560,494,-66
SERPINC1->SDC2,0.7264343777588025,1.0983349634146664,498.5,539,40.5
EDN2->EDNRB,0.7268905427222605,0.9406588684510805,530.5,515,-15.5
EFNA3->EPHA5,0.7275131926227361,0.8323766315283205,475.5,575,99.5
NLGN2->NRXN1,0.727677621638735,0.896392094750695,576.5,480,-96.5
PENK->OGFR,0.7278728921786244,0.8280660306072964,576.5,494,-82.5
ICAM3->ITGAL,0.7286804528396853,1.1472888591431707,493,539,46
CLEC4G->LAG3,0.7286986920432239,1.1475108166016754,561,503,-58
VCAM1->ITGB7,0.729276382972087,0.924398235743468,575,515,-60
CCL26->CCR2,0.7308989884782624,1.182904823766548,574,512,-62
IL20->IL20RA,0.731633480160685,0.9088830240546115,513.5,547,33.5
IL26->IL20RA,0.731633480160685,0.9088830240546115,513.5,547,33.5
IL24->IL20RA,0.731633480160685,0.9088830240546115,513.5,547,33.5
CCL19->CCR7,0.7328680310407819,1.1022487447104512,547.5,515,-32.5
GRN->SORT1,0.7332755370974254,0.9265342769915754,465,547,82
COL18A1->GPC4,0.7347641241836349,1.0934094573867077,543,515,-28
IL19->IL20RA,0.7349208911202225,0.9093389775034909,515,543,28
VCAM1->ITGA9,0.7353374942275628,0.9738605720024909,576.5,512,-64.5
FGF23->KL,0.737237733472569,1.0113397112569487,459.5,573,113.5
COL18A1->KDR,0.7373956614297732,1.1016303486244827,543,515,-28
EDN1->EDNRA,0.7376911548888159,0.99569442760639,516.5,522,5.5
SEMA4G->PLXNB2,0.7390866143244446,0.88826905214279,575,512,-63
BMP7->BMPR1B,0.7391464339635534,1.2259858230133962,534.5,515,-19.5
PF4->THBD,0.739526141852928,1.026904889441566,574,471,-103
CCL3->CCR1,0.7407385734546823,1.020285608827312,547,517,-30
TGFB3->TGFBR3,0.7408383448066813,1.155452185844569,463.5,578,114.5
WNT2B->FZD4,0.7408577674445258,1.1872313427935952,459.5,547,87.5
MDK->SDC1,0.7445800660521822,0.9226796950065849,527,522,-5
CDH1->IGF1R,0.7446713271154424,0.925010824781976,493,573,80
LIPH->LPAR2,0.7456505998014691,1.05506405890792,515,582.5,67.5
C5->C5AR2,0.7457739740886615,1.1724489265851754,560,515,-45
C4A->NRP1,0.7458797372026054,0.9699739154053835,575,515,-60
KISS1->KISS1R,0.7482687666010428,0.9637959706348683,575,494,-81
CXCL10->CXCR3,0.7491256412158835,1.0749057176448609,591,480,-111
LRFN3->LRFN3,0.7492119029374813,0.9942430711144599,575,509,-66
IFNG->IFNGR2,0.7497780142959118,1.0531095641818393,518.5,539,20.5
TNFSF10->TNFRSF10D,0.7503332724187433,0.9698217489195196,521,522,1
NPNT->ITGA8,0.7527566612036858,0.959074874594505,475,573,98
GDNF->RET,0.7529059131572701,1.0470768551651015,547.5,515,-32.5
CCL7->ACKR2,0.7531138327993403,0.8667025785660237,498.5,575,76.5
IL17C->IL17RE,0.7531511117249585,0.9547994943851693,503,547,44
CCL5->CCR1,0.7534178478865889,1.1362140774262286,471,556,85
WNT10B->FZD7,0.753482147220071,0.893197578829672,607.5,471,-136.5
TNFSF4->TNFRSF4,0.7541557936755334,0.9578673643530494,521,522,1
SELPLG->SELL,0.7544897645130504,1.0387674559437339,518.5,547,28.5
LRPAP1->SORL1,0.7549854242344486,1.0074873029544027,467,578,111
FGA->ITGAX,0.7550271896385011,1.0000240022491396,545,522,-23
CLEC11A->ITGA11,0.755232960639866,0.9835455026420254,538,522,-16
WNT9A->FZD4,0.7564791156039714,1.0845312241712184,507.5,547,39.5
SAA1->FPR2,0.7587238064381098,0.914042619887135,543,512,-31
WNT16->FZD2,0.7588655809093222,0.9271018968052043,580,515,-65
MIF->CD74,0.7595795452983117,1.2184136831737622,480,530.5,50.5
CCL8->CCR2,0.7604761793190774,1.2520263209575457,575,512,-63
IHH->CDON,0.7608960944331987,1.0972591726851857,574,471,-103
EFNA2->EPHA4,0.7613994216576169,0.9497527666183884,574,467,-107
TNF->TNFRSF1B,0.7615564705233587,1.0982825652037587,530.5,515,-15.5
BMP2->BMPR1A,0.7627277595759551,0.9370540845203603,503,590,87
GUCA2B->GUCY2D,0.7630916263161835,0.9745093964193273,560,503,-57
SELPLG->SELE,0.7650803229716644,1.0061579784486219,518.5,547,28.5
AMH->EGFR,0.7664289782983226,0.9870782886544864,574,467,-107
FBN1->ITGA5,0.7674684457355399,0.8947028231501165,574,480,-94
COL1A1->DDR1,0.7682645661483838,0.8774707430459054,575,512,-63
LGI2->ADAM23,0.7688606792525157,1.025583338599602,543,515,-28
GREM1->KDR,0.769810645910467,1.0556022190301222,498.5,547,48.5
GNAI2->ADRA2A,0.772057648751493,1.02839781727577,575,480,-95
BDNF->NGFR,0.7732754998426087,1.0144500586088745,469,547,78
TNFSF13->TNFRSF14,0.7733110551224838,1.1034384377046411,575,507.5,-67.5
JAG2->NOTCH1,0.7742996451131192,0.9796921530744784,512,530.5,18.5
GCG->GLP2R,0.7745708933631419,1.051434806383599,483,573,90
EFNA3->EPHA4,0.7753204386078245,0.9448476387675019,574,467,-107
EFNB3->EPHA4,0.7753204386078245,0.9448476387675019,574,467,-107
HGF->SDC1,0.775357530328027,0.9458946800285515,513.5,547,33.5
NTF3->NGFR,0.775795448397878,0.9303015706273721,482.5,573,90.5
CCL3->CCR4,0.7763375981595481,0.9571980718505351,494,560,66
EFNA1->EPHA3,0.7764681070104462,1.0354483325240145,473.5,590,116.5
EFNB1->EPHB6,0.778681829290014,0.8404721012018942,507.5,578,70.5
C1QA->CD33,0.7789647824479559,1.1538375322531007,504.5,539,34.5
FBN1->ITGB3,0.7796108353583495,0.8326688202850349,575,512,-63
EFNA4->EPHA5,0.7797646716924633,0.974805086410058,465,587,122
VCAN->TLR2,0.7806173048154323,0.8591220537783941,574,512,-62
COL1A1->CD36,0.780626064216949,0.8783813730744147,575,512,-63
COL1A1->CD93,0.780626064216949,0.8783813730744147,575,512,-63
COL1A1->DDR2,0.780626064216949,0.8783813730744147,575,512,-63
COL1A1->ITGA11,0.780626064216949,0.8783813730744147,575,512,-63
COL1A1->GP6,0.780626064216949,0.8783813730744147,575,512,-63
BTC->EGFR,0.7809310460636513,1.0351876203744221,574,467,-107
ZP3->EGFR,0.7809310460636513,1.0351876203744221,574,467,-107
CCL18->PITPNM3,0.7809972302087281,0.96049329422688,582.5,478.5,-104
LCN2->LRP2,0.781372246265727,0.9812773622650177,542.5,522,-20.5
CXCL11->ACKR3,0.7814699607705393,1.1081912295650702,485,539,54
C1QB->CD33,0.782270657583094,1.1574511174604116,498.5,547,48.5
CXCL13->ACKR4,0.7825823934770697,1.0436308064107167,559,512,-47
FGF1->FGFR1,0.7848769622616893,0.9940658799312657,512.5,539,26.5
LAMA2->ITGA7,0.7856525005101596,0.9191973628095647,463,560,97
PDGFB->PDGFRB,0.7857880359873755,1.0445686631431452,574,515,-59
SEMA6D->TYROBP,0.7867511203122121,1.0474400352260116,498.5,539,40.5
TG->LRP2,0.7868626849191728,1.0382023252422206,560,503,-57
TNFSF12->CD163,0.786926575677054,1.025210423170201,574,512,-62
LRPAP1->VLDLR,0.7870959211088994,1.0744905714644246,539,509,-30
MFGE8->ITGB3,0.7879668360462861,0.8574408485568377,575,496,-79
