LR,pval_PAAD-US,pval_PACA-AU,pval_PACA-CA,hr_PAAD-US,hr_PACA-AU,hr_PACA-CA,median_day_low_PAAD-US,median_day_low_PACA-AU,median_day_low_PACA-CA,median_day_high_PAAD-US,median_day_high_PACA-AU,median_day_high_PACA-CA,diff_day_PAAD-US,diff_day_PACA-AU,diff_day_PACA-CA,meta_pval,meta_qval_BH,meta_qval_holm,meta_qval_storey
MMP9->LRP1,0.8004593964782081,0.04488028987175663,0.06379857368305442,0.9908276344553021,1.9715906581120164,1.2826634798844898,199.5,349.5,487.5,181,429,590,-18.5,79.5,102.5,0.1252387010077598,0.4251336388438914,1,0.22023053234168097
TIMP2->ITGA3,0.8005143578119212,0.10531524724721442,0.01197931580887146,0.9029909798988349,0.5328302081308458,0.6221115387270019,165.5,460,629,194,337,400,28.5,-123,-229,0.12885627527227916,0.4297504999183503,1,0.22262218917443757
LIPH->LPAR2,0.801163742226511,0.20482995749530364,0.7456505998014691,1.2068410751764265,1.5807975005668096,1.05506405890792,180,353.5,515,194,476,582.5,14,122.5,67.5,0.6834214451767846,0.84317532914009,1,0.4367872467087469
VIP->SCTR,0.8016505327580399,0.3902815290107662,0.06005001809319699,1.045347306109423,1.3965965798570559,1.5083605493832317,208,419.5,475.5,161,413,547,-47,-6.5,71.5,0.31907199280297893,0.6234645775201814,1,0.322971233649825
EFNA1->EPHA8,0.8027769559336516,0.28878658626392195,0.9168479989475508,1.2488511678722394,1.3090059637865539,0.9413324183653263,180,402,518.5,194,427,578,14,25,59.5,0.8375038260854084,0.9178353785054841,1,0.47546313803814266
EFNA1->EPHA5,0.8027769559336516,0.28878658626392195,0.9168479989475508,1.2488511678722394,1.3090059637865539,0.9413324183653263,180,402,518.5,194,427,578,14,25,59.5,0.8375038260854084,0.9178353785054841,1,0.47546313803814266
THBS1->LRP1,0.806128717724273,0.3560357926849548,0.6298288928351699,0.9255384099739008,1.3141464012759843,0.8356417205806483,210.5,385.5,589.5,181,423,467,-29.5,37.5,-122.5,0.7106965855530278,0.8603169193536653,1,0.44566704635994514
NTS->NTSR1,0.8076594704835809,0.012033240069939444,0.21202536632737556,1.291038111689407,0.45799065537462696,0.8036955147357692,191,451.5,575,181,359,456,-10,-92.5,-119,0.1830180867943217,0.4919952597334704,1,0.2548666303032131
SECTM1->CD7,0.8078930643052434,0.9158936076965177,0.8694783094907408,0.9977698218143584,0.985193286782749,1.0106472032175635,188.5,390,518.5,181,423,539,-7.5,33,20.5,0.9887854088406013,0.9957726119792236,1,0.5158366979000152
LGALS9->HAVCR2,0.8098472652115773,0.9675176173872535,0.21554737227470544,1.0896758975181042,1.0811356511301435,1.1844222259111838,181,420.5,423,194,400,608,13,-20.5,185,0.8297644613915773,0.9171792095604681,1,0.47512322507228105
CLEC4G->LAG3,0.810613422603488,0.11280800872425512,0.7286986920432239,1.164051511517707,0.7462587712597245,1.1475108166016754,229.5,487.5,561,160,351,503,-69.5,-136.5,-58,0.6129167123373152,0.8091041809662571,1,0.4191374857530611
EFNA4->EPHA5,0.8107793919651137,0.14928483523030334,0.7797646716924633,1.016679223417204,1.3999867700144693,0.974805086410058,159,373.5,465,247,429,587,88,55.5,122,0.6752735225654963,0.84317532914009,1,0.4367872467087469
SOSTDC1->LRP5,0.8109151309405435,0.18731770407333215,0.014291366042097464,1.1528117367933954,1.625047304930618,1.4994327332476358,181,340,444,188,465,610.5,7,125,166.5,0.17300654017029096,0.48420239167785023,1,0.25082971738090276
GLG1->SELE,0.8120610374737369,0.9511379944604769,0.333200619803975,1.0400727100288654,1.046547436183206,1.1075285069890148,180,418.5,547.5,194,412,515,14,-6.5,-32.5,0.8770360180472868,0.939344845598109,1,0.48660561408656017
EDIL3->ITGB3,0.8148657981210996,0.04212559553830808,0.22474944117645634,0.9116170726048292,1.4472346873803494,0.7646115465642084,159.5,380.5,608.5,202,423,467,42.5,42.5,-141.5,0.21069581391580364,0.5170838442748997,1,0.26786318438508644
FBN1->ITGAV,0.8169576459621231,0.11567334280483643,0.6877499090589863,0.9426240640073738,1.438340272728703,0.8521952720606428,182,385.5,575,188,427,467,6,41.5,-108,0.5897041710123666,0.795530044684758,1,0.41210572212343505
CCL28->CCR10,0.8171031138855227,0.14827087361247038,0.5622569623584104,0.8761225934228403,0.7504847252389641,0.9091507768806671,194,487.5,556,181,343,515,-13,-144.5,-41,0.5207161805974924,0.7586057310687928,1,0.3929779455821362
SCGB3A2->MARCO,0.8180838018129136,0.5235214980170457,0.15492977285861742,1.0320807278830477,0.9419974135683183,0.6840007916583053,188.5,425,574,181,351,494,-7.5,-74,-80,0.4974013183827496,0.749228854487534,1,0.3881204741131444
EDA->EDAR,0.8194415144574079,0.2542255364931355,0.026646620928708398,1.0008776400126316,1.2418870594100875,1.4115623285436887,185.5,370,418.5,181,451,592,-4.5,81,173.5,0.22151843908782357,0.5227416686227638,1,0.27079408788031273
F2->F2R,0.8197709858689511,0.4946710914750361,0.2097541518357574,0.9249296710363267,1.066244162136155,1.1291631707530538,192.5,440,498.5,181,392,547,-11.5,-48,48.5,0.518142449930141,0.7586057310687928,1,0.3929779455821362
PLG->F2R,0.8197709858689511,0.4946710914750361,0.2884415516300559,0.9249296710363267,1.066244162136155,1.1091062513623353,192.5,440,512.5,181,392,539,-11.5,-48,26.5,0.5767997125830905,0.7917204930176468,1,0.4101322730359609
LIPH->LPAR4,0.8204935768545429,0.20401458916318937,0.4549422264744356,1.0341831673381563,1.622798356922194,1.1037227826112495,162.5,353.5,509,219,465,587,56.5,111.5,78,0.4845906869755037,0.742404519585016,1,0.3845852871245389
TCN1->CD320,0.8214570025960266,0.17897768266322855,0.8663715436579592,0.976150190001999,1.566857841605489,1.0344236882049291,195.5,406,498.5,179,423,573,-16.5,17,74.5,0.7586538024105376,0.8807394692519601,1,0.4562464703926022
PROC->PROCR,0.8227286146401986,0.9698471601739024,0.9358784604455894,1.0348742094340473,0.9140526941795074,0.8940442482787987,184.5,440,507.5,183,392,539,-1.5,-48,31.5,0.9966628336921779,0.998332285674912,1,0.5171626769548727
MFGE8->PDGFRB,0.8242457052669698,0.3964122351071111,0.6536435999552184,0.9581778316365049,1.1345363329982003,0.9010925853372727,180,426,575,188,392,496,8,-34,-79,0.7632460683095303,0.8828567599149765,1,0.4573432832703274
EDN2->EDNRA,0.8244230463158085,0.02439032583454548,0.24368252147096303,1.0333530990395259,1.6524037896243553,0.7636321387325505,164,400,581,219,427,456,55,27,-125,0.21692857607103766,0.5225315898969423,1,0.27068526151280353
DCN->EGFR,0.8258928969028225,0.2674902319822835,0.568906923103784,0.8623688258938593,1.268745839479131,0.8637954030892729,199.5,421.5,576.5,179,400,480,-20.5,-21.5,-96.5,0.620292737230052,0.8122665478764329,1,0.420775675923055
DCN->TLR4,0.8288703770450147,0.004534142352062287,0.8246727812567212,0.8630985714638583,2.110334896973624,0.9614903872546325,199.5,360,498.5,179,427,539,-20.5,67,40.5,0.6172412741458946,0.8119157769764742,1,0.42059396726730625
DCN->ERBB4,0.8288703770450147,0.017815173980516574,0.9095427665507466,0.8630985714638583,1.8897677099430434,0.8931989323901923,199.5,360,538,179,427,522,-20.5,67,-16,0.6865638564792264,0.844784333692546,1,0.43762075386214744
TNFSF9->TNFRSF9,0.8291190833202874,0.6335158125811566,0.4047133843720101,1.3026762625787562,1.0360681609336242,1.067877757916866,164,413,456,219,413,578,55,0,122,0.7589873018191362,0.8807394692519601,1,0.4562464703926022
EFNB1->EPHB4,0.8291598353090512,0.8027504602000752,0.504985172583365,1.259337197394117,1.012522605746099,0.8503922980472242,159.5,420.5,543,197,392,503,37.5,-28.5,-40,0.8928384613893987,0.9444776593202332,1,0.48926454811377135
SCGB3A1->MARCO,0.8295477716569679,0.22883885204669352,0.965802931905339,0.934419947996372,0.7674882515218063,0.8694836838740572,189,470.5,487,183,351,578,-6,-119.5,91,0.8451379028618798,0.9230415504689622,1,0.4781600735855085
GAS6->MERTK,0.8311326278327908,0.028928127411332438,0.576532677228061,0.8262551049683381,1.898982462408681,1.3334171312809566,197,400.5,513.5,181,423,539,-16,22.5,25.5,0.4525300474567784,0.7182905507776588,1,0.37209360991509316
NCAM1->FGFR1,0.8324810285605209,0.22623748166657176,0.44915455050375974,0.9931603666728451,1.2099682437181172,1.0553568068153647,215,386.5,482.5,181,429,573,-34,42.5,90.5,0.5059046328773591,0.7524798938228285,1,0.3898045989577996
GAS6->TYRO3,0.8325380481386917,0.10600415948695885,0.231540610022125,0.9936035899020096,1.6294026213393986,1.407123894367611,195.5,418.5,489.5,181,400,547,-14.5,-18.5,57.5,0.26453209665719135,0.5706388454278014,1,0.29560609940243654
PDPN->CLEC1B,0.833264703462327,0.05796226177050978,0.8297342916793011,1.0570551054632686,1.8122678226042956,0.9756091776555234,199.5,387.5,556,181,413,515,-18.5,25.5,-41,0.6621248809368834,0.8365407804910017,1,0.4333503740472258
VTN->ITGAV,0.8333673574944813,0.9760052521847433,0.8707263325200831,0.842987434005973,1.0028360280619744,0.9411411798124243,173,453,575,194,351,491.5,21,-102,-83.5,0.9945437309411033,0.9973233389090772,1,0.5166400156948784
FGA->ITGAX,0.8351059606306724,0.22339663134324506,0.7550271896385011,1.0294618525461119,0.7100694924105851,1.0000240022491396,194,470.5,545,181,351,522,-13,-119.5,-23,0.7248739138023709,0.8633538295777843,1,0.4472402466297483
HLA-G->KLRD1,0.8356422571298688,0.1381620848921289,0.2898729787307772,0.9975218499683222,0.700057004212103,0.7478893643874357,181,475,487,197,359,575,16,-116,88,0.3271574057585682,0.6281692222203936,1,0.3254083647355321
THBS1->ITGA3,0.835720072189026,0.19110185252900003,0.006963048126228166,0.878145827889072,0.6291899728161959,0.5287366455873621,182,460,643,183,351,446,1,-109,-197,0.18411701095316305,0.4919952597334704,1,0.2548666303032131
TGFB1->TGFBR2,0.8386488052648623,0.616926169684261,0.2756950542056469,0.8150506359124309,1.1208494249741459,0.8211008134615602,182,412.5,609,188,423,456,6,10.5,-153,0.66932929899025,0.8400005014242072,1,0.4351426015099727
F2->F2RL3,0.8387509603141594,0.7752545327572491,0.03281418880952558,0.9044468375983085,1.0144099886386266,1.4575902608465698,236,402.5,445,179,414,625,-57,11.5,180,0.60905981212724,0.8077342040089448,1,0.4184278012514414
VEGFC->NRP2,0.8389729438068857,0.5818191004097104,0.032507040172191526,0.983580539579134,0.8758240322118344,0.6652083745639177,159.5,418.5,626.5,194,348,456,34.5,-70.5,-170.5,0.4650082644761439,0.7292400471199553,1,0.3777657402477924
IL6->IL6ST,0.8421508304621795,0.7687057673642026,0.3287370409984678,0.9491262587417475,1.1205259150009927,0.9000060416478065,210.5,487.5,558.5,164,332,467,-46.5,-155.5,-91.5,0.8013791613409093,0.9041976197771013,1,0.4683984162888435
IL1RN->IL1R2,0.8424630347395912,0.9043477160400499,0.13635097486585812,1.0674608960566907,0.96606528268387315,0.7329954139594231,180,413.5,557,194,412,512,14,-1.5,-45,0.7686202651753994,0.8873260976349204,1,0.4596585190817177
LAMA2->RPSA,0.8430670539803797,0.9707108862346985,0.8485592192492364,0.7663673893065891,1.0403874112388272,1.065657391385907,165.5,418.5,573,202,392,512,36.5,-26.5,-61,0.9935834946846454,0.9969176674856006,1,0.5164298671077399
PGF->FLT1,0.844136788436058,0.8758806093547093,0.4020128420373744,0.8861180227948044,0.9310961440848498,1.2392854047315582,211.5,453,498.5,179,361,579,-32.5,-92,80.5,0.8872056299650675,0.9432660004716613,1,0.48863687660331834
CALCA->RAMP1,0.8455029262317717,0.5831311240010395,0.6832907106458108,1.0073395923929556,1.1688920481514042,1.16464580701633,181,355,574,188,499,494,7,144,-80,0.8832658208076136,0.942080191753186,1,0.4880225961477999
CALCB->RAMP1,0.8455029262317717,0.5831311240010395,0.6043169156588657,1.0073395923929556,1.1688920481514042,1.1839621302305938,181,355,574,188,499,494,7,144,-80,0.8492718960431548,0.924510789746007,1,0.4789211786088627
PTDSS1->SCARB1,0.8470766606977971,0.632153844792495,0.859987224805135,0.933375412912363,1.107410951102618,1.0954354087348346,181,420.5,531,194,400,522,13,-20.5,-9,0.9519134196364154,0.9769637727847422,1,0.5060932189323327
LIPH->LPAR1,0.8476787910102627,0.29345176710374743,0.6570973653976049,0.9855793253712177,1.4910499563448345,1.0652787878294916,171.5,353.5,518.5,202,465,578,30.5,111.5,59.5,0.7148294892960658,0.8618205969962677,1,0.4464459913726267
EFNB2->RHBDL2,0.8491581528455955,0.2537172368608026,0.32601194114327636,0.8627651828006337,1.2253312586887255,0.7959977685446922,160,396,513.5,240,476,547,80,80,33.5,0.44678537067088386,0.7177810035153712,1,0.37182965088063047
IL20->IL22RA1,0.8502617918675817,0.6854507542148507,0.6295120310267319,1.1673149979736528,0.9893902209238552,1.0075437469678166,199.5,369.5,507.5,167,423,578,-32.5,53.5,70.5,0.9030477901661284,0.9501863551660026,1,0.49222180439795854
IL22->IL22RA1,0.8502617918675817,0.6854507542148507,0.6295120310267319,1.1673149979736528,0.9893902209238552,1.0075437469678166,199.5,369.5,507.5,167,423,578,-32.5,53.5,70.5,0.9030477901661284,0.9501863551660026,1,0.49222180439795854
IL24->IL22RA1,0.8502617918675817,0.6854507542148507,0.6295120310267319,1.1673149979736528,0.9893902209238552,1.0075437469678166,199.5,369.5,507.5,167,423,578,-32.5,53.5,70.5,0.9030477901661284,0.9501863551660026,1,0.49222180439795854
COL2A1->DDR1,0.8519436308862742,0.46481439270509106,0.5699407462471627,1.068698950423155,1.224159098769338,1.0087933943545537,171.5,355,456,194,499,547,22.5,144,91,0.7707489562118315,0.8880691248837673,1,0.4600434269591627
HLA-B->CANX,0.85363398887554,0.45390895882141147,0.21628426132105716,1.0851081535337352,0.8272027068488408,1.3857117806677666,171.5,432.5,498.5,194,400,578,22.5,-32.5,79.5,0.5178658975762703,0.7586057310687928,1,0.3929779455821362
CCL28->ACKR2,0.8571181640401,0.21143210924841993,0.8589669596339953,0.8729172315587419,0.7898375690129024,0.9096674461586745,180,470.5,525.5,188,343,522,8,-127.5,-3.5,0.7945920095156331,0.8993678643981362,1,0.4658964745439321
RARRES2->CCRL2,0.8580454187921377,0.036352356078130366,0.6793967266247902,1.0303660568233854,1.627403256995406,1.1081916200609856,239.5,345.5,574,164,451,512,-75.5,105.5,-62,0.5552119236423398,0.7791587209754396,1,0.4036249410084758
IL23A->IL23R,0.8580522095378764,0.6644379448321571,0.9849526935600129,1.2240838866426627,1.0399804813425995,1.067266089149508,234,394,560,181,427,503,-53,33,-57,0.980083242378911,0.9928115961760395,1,0.5143028129588454
HEBP1->FPR3,0.8580915803478154,0.9528329447150045,0.1547898437563966,0.87986670468698025,1.1193738363267076,0.8537451472749037,182,420.5,591,194,351,456,12,-69.5,-135,0.8156161997948512,0.9099598646964945,1,0.4713834124174303
FBN1->ITGB3,0.8595358813634696,0.5885579374441134,0.7796108353583495,0.9263866516087581,0.9904356189170034,0.8326688202850349,190,386.5,575,181,427,512,-9,40.5,-63,0.9232286809627974,0.9635091644253977,1,0.4991233739455066
LTF->LRP1,0.8600992687153772,0.0017818846810632172,0.03154265198832318,0.8986837725834714,2.7621549727540757,1.372470420610256,189,345.5,459.5,183,537,592,-6,191.5,132.5,0.11885605463247054,0.4140344893410721,1,0.21448087769145616
B2M->HLA-F,0.8607646099223119,0.6176702508890148,0.14618333984509757,1.2532497392076727,0.9781348647264578,1.3255916010444235,181,440,456,194,361,608.5,13,-79,152.5,0.5928185562376044,0.7972387480436749,1,0.41299087591030453
CPAMD8->SCTR,0.86109407991059,0.1140060530846021,0.0763050568365895,0.9934044425382619,0.6284916810155685,1.6022148916503802,231,518,463.5,161,361,573,-70,-157,109.5,0.1936452290593324,0.5014260632657223,1,0.2597520373671323
VCAM1->ITGA4,0.8623946418622751,0.7078189483989847,0.5686377483299156,0.9153630511330499,1.0422158839192113,1.08475453627515,199.5,453,534.5,179,392,522,-20.5,-61,-12.5,0.8935653240731842,0.9446412441881511,1,0.4893492894262738
NGF->SORCS3,0.8634390143614824,0.2460587408844208,0.3965994409375805,0.9742010443798904,1.3114332526699624,0.8144436272847798,192.5,420.5,556,181,392,512,-11.5,-28.5,-44,0.5045728215815615,0.7518302673731905,1,0.3894680751785567
CRP->OLR1,0.8637115115659809,0.13779655480175912,0.09697954538361808,1.1056194965919188,0.6390504429922919,0.7000815388880666,233,460,584,179,351,463,-54,-109,-121,0.2204419403470248,0.5227416686227638,1,0.27079408788031273
CX3CL1->ITGAV,0.8663794831041878,0.6601250458300224,0.9245138809314846,0.8477249376685038,1.0847803758687853,0.8631823334183267,162.5,432.5,576.5,216,361,480,53.5,-71.5,-96.5,0.9724245827829323,0.9889399362069154,1,0.5122971901190134
C4BPA->CD40,0.8666344007734407,0.5264545059364603,0.7027652025256506,0.9428478542033369,0.9398297936011843,0.8857801387003867,224,440,456,164,361,592,-60,-79,136,0.8768131675789163,0.939344845598109,1,0.48660561408656017
CXCL12->ITGAV,0.8684184619604524,0.4777528251935256,0.9393831805583116,0.833848085428922,1.251500524957977,0.9081471506926247,243.5,432.5,576.5,179,361,467,-64.5,-71.5,-109.5,0.9392206398320373,0.9689257204477716,1,0.5019292940310353
COL1A2->CD93,0.8687524242585197,0.056531005053687244,0.3497409616602557,0.9824178337319674,1.7097417661887102,0.8140574055763051,180,353.5,587,188,429,467,8,75.5,-120,0.335063933570218,0.6332924480427081,1,0.3280623319756291
BMP7->BMPR1B,0.8704969408592508,0.6646232014432313,0.7391464339635534,1.0542702506101025,1.0670163251356344,1.2259858230133962,199.5,417.5,534.5,181,413,515,-18.5,-4.5,-19.5,0.9362940311833207,0.9689142952457401,1,0.501923375472503
COMP->ITGB3,0.8720668357867984,0.5493726756686714,0.07898870684480686,0.8893147126867148,0.7730051178151748,1.254826145270675,215,434.5,455.5,181,388,587,-34,-46.5,131.5,0.5003211636990332,0.749228854487534,1,0.3881204741131444
NID1->COL13A1,0.8727155310315249,0.4378341722887824,0.1974994403503254,0.8760214838111768,1.2038695468312701,1.1878990493773671,180,432.5,469,194,400,579,14,-32.5,110,0.5060366839217526,0.7524798938228285,1,0.3898045989577996
NID1->ITGB3,0.8727155310315249,0.6959385834268208,0.12427959002683697,0.8760214838111768,0.9353198498921702,1.2879198822243128,180,432.5,469,194,400,579,14,-32.5,110,0.6423063946240286,0.8242472617707491,1,0.42698200437533596
BTC->ERBB2,0.8730650396692579,0.7216880294070511,0.493758221862898,1.1507787203881188,0.9904937347515202,1.1172376227404741,162.5,400.5,473.5,247,423,547,84.5,22.5,73.5,0.8737874244009451,0.9375446407746983,1,0.48567306010738803
EGF->ERBB2,0.8730650396692579,0.8053303235189639,0.493758221862898,1.1507787203881188,1.012433135297259,1.1172376227404741,162.5,400.5,473.5,247,427,547,84.5,26.5,73.5,0.9054420459618628,0.9514510747629336,1,0.4928769627873359
NRG1->ERBB2,0.8730650396692579,0.6282704107009338,0.8843045508335474,1.1507787203881188,0.9650206147772807,0.9940299524284875,162.5,413.5,509.5,247,412,522,84.5,-1.5,12.5,0.9613528438188591,0.9806004645798795,1,0.5079771220085131
EFNA1->EPHA4,0.8753672839708377,0.48277630767582413,0.22779187625376418,1.18656807797586,1.16329387153404,0.7073689957341124,171.5,375.5,547.5,202,455,503,30.5,79.5,-44.5,0.5642400591800132,0.7828667178414104,1,0.40554578200787245
ENHO->GPR19,0.8768870633289085,0.19467488150978796,0.6522085939847391,0.9123006545521752,0.6610684567460142,0.9947318030389842,191,460,498.5,181,359,547,-10,-101,48.5,0.6640929311047881,0.8365407804910017,1,0.4333503740472258
WNT2->FZD9,0.8770750351093064,0.00631901679112179,0.33621753669705146,0.952358476369411,2.283083898629667,1.1205430663468343,189,355,456,183,465,578,-6,110,122,0.29705651849669,0.6101416602844433,1,0.3160696081676594
COL18A1->GPC1,0.8783149942544022,0.2829238730825975,0.8444105844299726,1.0411124696016423,0.6744237955859583,1.0579769835663735,159.5,460,543,202,361,515,42.5,-99,-28,0.83614213111579,0.9178353785054841,1,0.47546313803814266
