LR,pval,hr,median_day_low,median_day_high,diff_day
INHBC->ACVR2B,0.7783987167926695,0.8669202960496158,160.5,202,41.5
VEGFA->KDR,0.7814225230189584,1.0838568506381083,202,181,-21
CLCF1->IL6ST,0.7815557696640072,0.9636577289909387,191,181,-10
HP->CD163,0.7815930121781103,0.7595735285864849,218,181,-37
COL1A2->ITGB3,0.7818363455437877,1.0343945997137485,180,188,8
BMP8A->TGFBR1,0.782071519152265,0.8471005489517143,174,194,20
EFNA1->EPHA2,0.7832029208113339,1.1315424771131803,197.5,183,-14.5
COL5A1->SDC3,0.7854770225075229,0.9598207374728476,180,188,8
COL1A2->ITGA2,0.785512246593995,0.8891132620211427,171.5,194,22.5
ADM->CALCRL,0.7865816786226351,1.2214963810860846,191,181,-10
CXCL9->CXCR3,0.7877848027280596,0.9527805252154298,185.5,181,-4.5
UCN2->CRHR1,0.788123407724496,0.9641081189886427,208.5,181,-27.5
APP->LRP1,0.7887263544886562,1.009188059346172,195.5,181,-14.5
CEACAM5->CD1D,0.7900534635833025,1.202233092976945,179,194,15
CEACAM5->CD8A,0.7900534635833025,1.202233092976945,179,194,15
PROC->THBD,0.7915103011719669,1.0585901018628558,239.5,179,-60.5
IGFL1->IGFLR1,0.7939378148877548,1.0620959624516586,206.5,181,-25.5
SCT->SCTR,0.7962472327700965,0.9003155364849823,224,160,-64
CTF1->IL6ST,0.7977186896948976,1.0124161440190502,195.5,181,-14.5
FGF16->FGFR3,0.7998836881351458,1.077367891842661,206.5,179,-27.5
FGF17->FGFR3,0.7998836881351458,1.077367891842661,206.5,179,-27.5
FGF20->FGFR3,0.7998836881351458,1.077367891842661,206.5,179,-27.5
FGF23->FGFR3,0.7998836881351458,1.077367891842661,206.5,179,-27.5
FGF5->FGFR3,0.7998836881351458,1.077367891842661,206.5,179,-27.5
HRAS->AGTR1,0.8002818324420955,1.0752250540092436,195.5,179,-16.5
MMP9->LRP1,0.8004593964782081,0.9908276344553021,199.5,181,-18.5
TIMP2->ITGA3,0.8005143578119212,0.9029909798988349,165.5,194,28.5
LIPH->LPAR2,0.801163742226511,1.2068410751764265,180,194,14
VIP->SCTR,0.8016505327580399,1.045347306109423,208,161,-47
EFNA1->EPHA8,0.8027769559336516,1.2488511678722394,180,194,14
EFNA1->EPHA5,0.8027769559336516,1.2488511678722394,180,194,14
THBS1->LRP1,0.806128717724273,0.9255384099739008,210.5,181,-29.5
NTS->NTSR1,0.8076594704835809,1.291038111689407,191,181,-10
SECTM1->CD7,0.8078930643052434,0.9977698218143584,188.5,181,-7.5
LGALS9->HAVCR2,0.8098472652115773,1.0896758975181042,181,194,13
CLEC4G->LAG3,0.810613422603488,1.164051511517707,229.5,160,-69.5
EFNA4->EPHA5,0.8107793919651137,1.016679223417204,159,247,88
SOSTDC1->LRP5,0.8109151309405435,1.1528117367933954,181,188,7
GLG1->SELE,0.8120610374737369,1.0400727100288654,180,194,14
EDIL3->ITGB3,0.8148657981210996,0.9116170726048292,159.5,202,42.5
FBN1->ITGAV,0.8169576459621231,0.9426240640073738,182,188,6
CCL28->CCR10,0.8171031138855227,0.8761225934228403,194,181,-13
SCGB3A2->MARCO,0.8180838018129136,1.0320807278830477,188.5,181,-7.5
EDA->EDAR,0.8194415144574079,1.0008776400126316,185.5,181,-4.5
F2->F2R,0.8197709858689511,0.9249296710363267,192.5,181,-11.5
PLG->F2R,0.8197709858689511,0.9249296710363267,192.5,181,-11.5
LIPH->LPAR4,0.8204935768545429,1.0341831673381563,162.5,219,56.5
TCN1->CD320,0.8214570025960266,0.976150190001999,195.5,179,-16.5
PROC->PROCR,0.8227286146401986,1.0348742094340473,184.5,183,-1.5
MFGE8->PDGFRB,0.8242457052669698,0.9581778316365049,180,188,8
EDN2->EDNRA,0.8244230463158085,1.0333530990395259,164,219,55
DCN->EGFR,0.8258928969028225,0.8623688258938593,199.5,179,-20.5
DCN->TLR4,0.8288703770450147,0.8630985714638583,199.5,179,-20.5
DCN->ERBB4,0.8288703770450147,0.8630985714638583,199.5,179,-20.5
TNFSF9->TNFRSF9,0.8291190833202874,1.3026762625787562,164,219,55
EFNB1->EPHB4,0.8291598353090512,1.259337197394117,159.5,197,37.5
SCGB3A1->MARCO,0.8295477716569679,0.934419947996372,189,183,-6
GAS6->MERTK,0.8311326278327908,0.8262551049683381,197,181,-16
NCAM1->FGFR1,0.8324810285605209,0.9931603666728451,215,181,-34
GAS6->TYRO3,0.8325380481386917,0.9936035899020096,195.5,181,-14.5
PDPN->CLEC1B,0.833264703462327,1.0570551054632686,199.5,181,-18.5
VTN->ITGAV,0.8333673574944813,0.842987434005973,173,194,21
FGA->ITGAX,0.8351059606306724,1.0294618525461119,194,181,-13
HLA-G->KLRD1,0.8356422571298688,0.9975218499683222,181,197,16
THBS1->ITGA3,0.835720072189026,0.878145827889072,182,183,1
TGFB1->TGFBR2,0.8386488052648623,0.8150506359124309,182,188,6
F2->F2RL3,0.8387509603141594,0.9044468375983085,236,179,-57
VEGFC->NRP2,0.8389729438068857,0.983580539579134,159.5,194,34.5
IL6->IL6ST,0.8421508304621795,0.9491262587417475,210.5,164,-46.5
IL1RN->IL1R2,0.8424630347395912,1.0674608960566907,180,194,14
LAMA2->RPSA,0.8430670539803797,0.7663673893065891,165.5,202,36.5
PGF->FLT1,0.844136788436058,0.8861180227948044,211.5,179,-32.5
CALCA->RAMP1,0.8455029262317717,1.0073395923929556,181,188,7
CALCB->RAMP1,0.8455029262317717,1.0073395923929556,181,188,7
PTDSS1->SCARB1,0.8470766606977971,0.933375412912363,181,194,13
LIPH->LPAR1,0.8476787910102627,0.9855793253712177,171.5,202,30.5
EFNB2->RHBDL2,0.8491581528455955,0.8627651828006337,160,240,80
IL20->IL22RA1,0.8502617918675817,1.1673149979736528,199.5,167,-32.5
IL22->IL22RA1,0.8502617918675817,1.1673149979736528,199.5,167,-32.5
IL24->IL22RA1,0.8502617918675817,1.1673149979736528,199.5,167,-32.5
COL2A1->DDR1,0.8519436308862742,1.068698950423155,171.5,194,22.5
HLA-B->CANX,0.85363398887554,1.0851081535337352,171.5,194,22.5
CCL28->ACKR2,0.8571181640401,0.8729172315587419,180,188,8
RARRES2->CCRL2,0.8580454187921377,1.0303660568233854,239.5,164,-75.5
IL23A->IL23R,0.8580522095378764,1.2240838866426627,234,181,-53
HEBP1->FPR3,0.8580915803478154,0.87986670468698025,182,194,12
FBN1->ITGB3,0.8595358813634696,0.9263866516087581,190,181,-9
LTF->LRP1,0.8600992687153772,0.8986837725834714,189,183,-6
B2M->HLA-F,0.8607646099223119,1.2532497392076727,181,194,13
CPAMD8->SCTR,0.86109407991059,0.9934044425382619,231,161,-70
VCAM1->ITGA4,0.8623946418622751,0.9153630511330499,199.5,179,-20.5
NGF->SORCS3,0.8634390143614824,0.9742010443798904,192.5,181,-11.5
CRP->OLR1,0.8637115115659809,1.1056194965919188,233,179,-54
CX3CL1->ITGAV,0.8663794831041878,0.8477249376685038,162.5,216,53.5
C4BPA->CD40,0.8666344007734407,0.9428478542033369,224,164,-60
CXCL12->ITGAV,0.8684184619604524,0.833848085428922,243.5,179,-64.5
COL1A2->CD93,0.8687524242585197,0.9824178337319674,180,188,8
BMP7->BMPR1B,0.8704969408592508,1.0542702506101025,199.5,181,-18.5
COMP->ITGB3,0.8720668357867984,0.8893147126867148,215,181,-34
NID1->COL13A1,0.8727155310315249,0.8760214838111768,180,194,14
NID1->ITGB3,0.8727155310315249,0.8760214838111768,180,194,14
BTC->ERBB2,0.8730650396692579,1.1507787203881188,162.5,247,84.5
EGF->ERBB2,0.8730650396692579,1.1507787203881188,162.5,247,84.5
NRG1->ERBB2,0.8730650396692579,1.1507787203881188,162.5,247,84.5
EFNA1->EPHA4,0.8753672839708377,1.18656807797586,171.5,202,30.5
ENHO->GPR19,0.8768870633289085,0.9123006545521752,191,181,-10
WNT2->FZD9,0.8770750351093064,0.952358476369411,189,183,-6
COL18A1->GPC1,0.8783149942544022,1.0411124696016423,159.5,202,42.5
COL4A1->CD93,0.8801722725399936,0.7933430131682524,189,183,-6
COL4A2->CD93,0.8801847483751217,0.9069505441140554,180,188,8
WNT7B->FZD5,0.8813141889820666,0.9542203890486004,160.5,239,78.5
COL1A1->CD36,0.8817322906460151,1.0433730563602512,195.5,181,-14.5
COL1A1->CD44,0.8817322906460151,1.0433730563602512,195.5,181,-14.5
COL1A1->ITGA5,0.8817322906460151,1.0433730563602512,195.5,181,-14.5
COL1A1->DDR2,0.8817322906460151,1.0433730563602512,195.5,181,-14.5
COL1A1->ITGA11,0.8817322906460151,1.0433730563602512,195.5,181,-14.5
COL1A1->GP6,0.8817322906460151,1.0433730563602512,195.5,181,-14.5
WNT3A->FZD1,0.8821073625948164,1.0687299649407143,195.5,181,-14.5
PSEN1->NOTCH4,0.8824241976266751,1.0334938473010347,162.5,202,39.5
CD47->SIRPA,0.8828263709358665,0.9018359713098532,195.5,181,-14.5
SIRPA->CD47,0.8828263709358665,0.9018359713098532,195.5,181,-14.5
C4A->C5AR2,0.883242522990019,0.9779347133694175,195.5,164,-31.5
PLG->F2RL1,0.8846695825126002,1.26473388862247,160,247,87
JAG1->CD46,0.8848353521893848,1.0704722321719828,171.5,197,25.5
EFNA4->EPHA2,0.887930789773404,1.1959174734925677,171.5,194,22.5
EFNA5->EPHB1,0.8883597114130493,1.0250202574657192,160.5,239,78.5
VIM->CD44,0.8890789753259312,0.809857489238542,191,181,-10
EFNB2->EPHB3,0.8893226656522804,1.1510039190984664,180,194,14
IL17C->IL17RE,0.8901772107280851,0.9374552063091236,180,194,14
FBLN1->ITGB1,0.890400619871706,0.8870709817652775,199.5,181,-18.5
CRLF1->CNTFR,0.8906823398861411,0.906604161495805,243.5,164,-79.5
PSEN1->NCSTN,0.8918501388252036,1.0961344697795081,160,219,59
CLCF1->CNTFR,0.892590812077376,1.0409627809815305,234.5,181,-53.5
EFNA5->EPHA2,0.8936305907278976,1.1005613245601729,171.5,194,22.5
IAPP->CALCR,0.8937930810879946,0.8213525868101669,211.5,181,-30.5
CXCL2->XCR1,0.8939264105780346,1.110788307015464,243.5,160,-83.5
DHH->CDON,0.8943038963738438,0.9143962131242415,185.5,181,-4.5
TNFSF12->TNFRSF12A,0.8946766122561804,1.1040269562523504,217.5,181,-36.5
MADCAM1->ITGB7,0.8956652401597807,0.8778023313575081,181,195.5,14.5
VTN->TNFRSF11B,0.8958411219770341,1.0395746201959302,208,181,-27
COL1A1->ITGA2,0.8982095460200294,1.038436898110666,195.5,181,-14.5
COL1A1->DDR1,0.8982095460200294,1.038436898110666,195.5,181,-14.5
CCL7->CCR1,0.8990846711135451,0.8812498044953938,199.5,179,-20.5
COL1A1->ITGB1,0.8996725832825955,1.0380129760911605,195.5,181,-14.5
COL1A1->CD93,0.9009471061267588,1.0371778059309569,195.5,181,-14.5
SEMA3G->NRP2,0.9012751675480641,1.0262726741945454,173,194,21
VTN->ITGA5,0.9014524984053639,1.1417287389116784,213.5,181,-32.5
IL1B->IL1R1,0.9025139909400947,0.9508009459448191,236,179,-57
CCL4L1->CCR1,0.9028070795059514,0.9488304697462128,220.5,179,-41.5
SEMA4A->PLXNB2,0.9029986927707377,1.0936760077043757,161,236,75
LTF->LRP11,0.9038514734342282,0.8623652628036588,160.5,194,33.5
WNT6->FZD7,0.9040909901884435,1.0735126969139208,213.5,181,-32.5
HLA-A->APLP2,0.9044843473981896,1.2828653644801222,195.5,181,-14.5
DSC2->DSG3,0.9045405831728089,0.9846130011490462,162.5,194,31.5
ASIP->F11R,0.9056347037888131,0.9281116096726766,160.5,240,79.5
BMP4->BMPR2,0.9063252479536061,1.01921952715614,185.5,181,-4.5
DCN->TLR2,0.9076752448330712,0.8852914423531628,195.5,181,-14.5
LHB->LHCGR,0.9089545207792975,1.1105783436025143,179,194,15
INHBA->ACVR2A,0.9099563098026787,0.9061021155454801,159.5,194,34.5
CCL13->CCR3,0.9111350110982099,0.9856180517768719,233,158,-75
ALCAM->CHL1,0.9125045747768187,0.9145989177015801,181,188,7
SEMA4G->PLXNB2,0.9128176385028088,1.2174606475723277,162.5,240,77.5
EFNB3->EPHB1,0.9135120604585193,0.873719271347039,174,194,20
IHH->CDON,0.9140860934954311,1.127687041055889,173,197,24
CNTN4->PTPRG,0.9158597625358526,0.9375210224773866,184.5,183,-1.5
EFNB3->EPHB4,0.9160950305596938,1.1801119417336356,159,202,43
EFNA4->EPHA7,0.9167110937978777,1.1212013424891867,158,243.5,85.5
CXCL11->CXCR3,0.9168280705689176,1.0219744987115638,195,179,-16
FGF2->SDC2,0.9181394378354861,1.1251313485260723,192.5,181,-11.5
SFTPA1->TLR2,0.9185122746697548,0.9621822566065332,208,181,-27
COL5A2->DDR1,0.9193759435993002,0.9762291541129441,154,216,62
CCL13->CXCR3,0.919486100150935,0.9765743783008428,222.5,160,-62.5
NID1->ITGAV,0.9196757724823847,0.8842222294688229,190,181,-9
TFPI->LRP1,0.9208122579486944,0.8403525368500057,190,181,-9
GDF9->BMPR1B,0.920944554322722,0.8921226736241747,210.5,181,-29.5
EFNA5->EPHA8,0.9227564437393821,1.0429643361517518,159,240,81
SERPING1->SELP,0.9229985912949873,0.9515979713581018,233,161,-72
FBN1->ITGA5,0.9242177282116597,0.9499989231849815,173,194,21
VCAN->SELP,0.9243743869253616,0.8770618988034906,189,183,-6
INHBA->ACVR1B,0.9246239257434173,0.8135795506233917,184.5,183,-1.5
LGALS1->PTPRC,0.9246270697574468,1.1381356738869204,173,202,29
CTHRC1->FZD5,0.9251133964531825,1.13214848730686,171.5,194,22.5
BMP7->ACVR1,0.9262398004145929,1.0701381540975434,173,194,21
GREM1->KDR,0.9262769545514298,1.0573121802756924,189,183,-6
SHH->GAS1,0.9270624303180756,0.9898030932124979,243.5,167,-76.5
FGF2->FGFR2,0.9278722299511417,1.1474646231476604,191,181,-10
CDH1->EGFR,0.9286191872233273,1.0902156083602568,160,219,59
EFNA5->EPHA5,0.9287152141155957,1.042501809775535,160,240,80
WNT2->FZD1,0.9290821140730778,1.015513657314813,186.5,183,-3.5
SERPING1->SELE,0.9298548357620504,0.9534495883546636,233,161,-72
EFNA1->EPHA3,0.9299158001920295,1.0726372644819167,173,219,46
TGFB3->TGFBR1,0.9304130604890367,0.9899261433574057,192.5,181,-11.5
AMH->ACVR1,0.9307592226524465,0.97381044662077,165.5,197,31.5
FGF19->FGFR3,0.9314128654011835,0.965261132351158,194,181,-13
GDF5->BMPR1B,0.9326128894201215,0.8319597224787535,210.5,181,-29.5
PTN->PLXNB2,0.9327444155971276,1.188338257432239,162.5,233,70.5
IL11->IL6ST,0.9330145037559066,0.8524235630866123,191,181,-10
WNT3A->FZD7,0.9338743201469877,1.0641121932746984,213.5,181,-32.5
AHSG->INSR,0.9344136682685208,0.980718393695127,171.5,233,61.5
GDF5->ACVR1,0.9347875435063242,0.9900933915051664,164,197,33
WNT11->FZD8,0.9360987569360654,0.9955175014160026,192.5,181,-11.5
GNAI2->CAV1,0.9369878529188779,0.9818655911627661,188,183,-5
EFNA3->EPHA7,0.9370012158039375,1.2442650636435608,154,247,93
WNT10B->FZD7,0.9374273235967694,1.0611404609115132,188.5,179,-9.5
COL18A1->ITGB1,0.937552664868685,0.9400799716464794,180,188,8
CCL11->ACKR4,0.9377227985264527,1.0212726247423152,233,160.5,-72.5
CCL11->ACKR2,0.9377227985264527,1.0212726247423152,233,160.5,-72.5
CCL8->ACKR4,0.9385221394804384,1.117026923757059,249,155,-94
CCL8->ACKR2,0.9385221394804384,1.117026923757059,249,155,-94
FGG->TLR4,0.9387530616358979,0.9627373104639507,187.5,183,-4.5
AREG->ERBB3,0.9398507408329148,1.0262657453195343,160.5,240,79.5
VEGFA->FLT1,0.9399563328912307,1.1991172482467467,202,181,-21
MMP2->SDC2,0.9421356833987191,1.029581033628725,217.5,167,-50.5
BMP2->ACVR2A,0.9445974163019767,0.9920183539930347,184.5,183,-1.5
IFNA2->IFNAR1,0.945014599186002,0.8287896389073806,173,194,21
EFNA5->EPHA4,0.9453301740142663,1.0128026854325136,160,219,59
L1CAM->ALCAM,0.9461611684124079,0.966496856521288,169.5,188,18.5
ALCAM->L1CAM,0.9461611684124079,0.966496856521288,169.5,188,18.5
COL1A2->ITGA11,0.9462486332310334,0.9680566218066279,171.5,194,22.5
OXT->AVPR2,0.9492252472529208,1.1477631025131527,228,161,-67
CTHRC1->FZD6,0.9493356494152962,1.0087714990957704,199.5,181,-18.5
ADCYAP1->SCTR,0.9522515759813371,0.9156621888401185,231,160,-71
PTN->PTPRZ1,0.952428993284684,1.0625034678546423,191,179,-12
COL3A1->DDR1,0.9560338341334593,0.9599642381519246,180,188,8
VEGFB->NRP1,0.9561206346698896,0.8539003712195322,194,181,-13
JAG1->NOTCH1,0.9563325748360654,0.9249514552829315,170,216,46
COL4A1->ITGA1,0.9569942460815627,0.8397718374271456,189,183,-6
HLA-F->KIR3DL2,0.9572396188481388,1.2057144729063334,181,194,13
WNT5A->LRP5,0.9573329527032582,1.1463263019386691,179,188,9
C3->LRP1,0.9581313307754885,0.9484821078046412,210.5,167,-43.5
COL3A1->DDR2,0.9590079271052812,0.9607605166679953,180,188,8
COL3A1->MAG,0.9590079271052812,0.9607605166679953,180,188,8
HSP90AA1->FGFR3,0.9602541399662486,1.0441618098603394,159,240,81
CP->SLC40A1,0.9604269371191452,1.1448413590970035,182,188,6
FGF2->FGFR1,0.9606368546152416,0.8823287625794822,236.5,164,-72.5
PDGFC->PDGFRB,0.9606739396533028,0.8729578291451837,173,194,21
WNT3->FZD1,0.9619605040811906,1.041707689513943,199.5,181,-18.5
SPON2->ITGB1,0.962452642333948,1.0657353846796556,171.5,194,22.5
PLA2G2A->ITGA5,0.9631202933455705,1.000155884852904,213.5,181,-32.5
IFNE->IFNAR1,0.9631462603101915,0.7739208735213341,173,194,21
LGALS1->ITGB1,0.9633045078997371,1.031399443897642,154,216,62
SEMA3D->NRP1,0.9648704353470388,0.9868577284527175,199.5,181,-18.5
NMU->NMUR1,0.9654539762695759,1.1034941153528688,164,248,84
SEMA4D->PLXNB2,0.9658444069673141,1.1160615766983888,160.5,239,78.5
L1CAM->ERBB2,0.9661579470137666,1.2373819933213777,160.5,250,89.5
FGF19->KLB,0.9668071701353534,0.9729314513607568,187.5,183,-4.5
CXCL12->ITGA5,0.9672012006213985,0.8843118340934398,218,181,-37
TNC->CNTN1,0.9680429295279926,1.0486337462144604,218,181,-37
CALR->LRP1,0.9683986145522416,0.883844906056885,171.5,194,22.5
PGF->NRP1,0.9690061073529086,0.937489071621791,220.5,179,-41.5
CXCL17->GPR35,0.9692008820055252,1.1517296548077387,182,194,12
CD99->PILRA,0.9703381669335077,1.0245318918412674,194,179,-15
COL1A2->GP6,0.9706412344413081,0.9611952057099934,180,188,8
WNT3->FZD7,0.9715491879129348,1.0107777774936553,188.5,181,-7.5
CCL3->CCR1,0.9717425834520084,0.9246335372316808,199.5,179,-20.5
L1CAM->CNTN1,0.9720654886389658,1.009194688325602,173,194,21
IL17A->IL17RA,0.9721979966323544,0.8516528488101487,234,179,-55
IL17F->IL17RA,0.9721979966323544,0.8516528488101487,234,179,-55
TIMP3->KDR,0.9729432709091923,0.8679015047227322,199.5,181,-18.5
HRAS->INSR,0.973148001996925,1.0573550590900676,171.5,216,44.5
RPS19->C5AR1,0.974087272650934,1.0560127425165922,180,233,53
ZG16B->TLR2,0.9778417651545506,1.133675846408363,164,194,30
SHH->CDON,0.9779042039012242,1.048734041756709,195.5,179,-16.5
WNT10A->FZD1,0.9780325807832984,1.101424150195146,188,183,-5
ANGPT2->TEK,0.9781133361421352,0.9920782413826144,218,164,-54
SEMA4C->PLXNB2,0.9786132212416364,1.1489409141745148,164,233,69
CCL3->ACKR2,0.9786334338016348,1.0087143490186017,199.5,160,-39.5
EFNA3->EPHA4,0.9805565737479138,1.1015586463132332,160,240,80
VTN->PLAUR,0.981626358268277,1.1212926769125295,182,188,6
F2->F2RL1,0.9855564364686032,1.283306844127637,159,250,91
WNT3A->APCDD1,0.9856835712053931,1.140908768286174,194,181,-13
WNT3->LRP6,0.9862190717180473,0.9238470542405548,185.5,181,-4.5
TNFSF4->TNFRSF4,0.9862965948825617,1.016433021747552,199.5,181,-18.5
CCL28->CCR3,0.9869398313273967,0.9301161443504589,187.5,183,-4.5
ANG->PLXNB2,0.9892458982661942,1.1602697622494345,162.5,233,70.5
TNFSF13B->TNFRSF13C,0.9897445759644956,0.9399407190809549,199.5,164,-35.5
TNC->ITGB3,0.9901256746943019,1.0329683453604723,208,181,-27
TNC->PTPRZ1,0.9901256746943019,1.0329683453604723,208,181,-27
EDN1->EDNRA,0.9906270818471757,0.8524347442096315,161,202,41
ADM->RAMP3,0.9908927712418787,1.1140094157360394,205,181,-24
SLPI->PLSCR4,0.9928254231585161,1.0695922119404888,164,197,33
CCL11->CXCR3,0.9939003209655101,0.867497309565847,185.5,181,-4.5
GAS6->AXL,0.9942065641112345,0.9463717239735632,165.5,194,28.5
FGF7->FGFR1,0.9961985618810633,0.8914358172701942,233,179,-54
PTDSS1->JMJD6,0.9972072864384752,1.1055890845384426,181,197,16
JAM2->F11R,0.9983408978105798,0.9452910630005555,160.5,247,86.5
F11R->JAM2,0.9983408978105798,0.9452910630005555,160.5,247,86.5
DSC1->DSG1,0.9993934618722927,0.8792240604350205,182,202,20
INHBB->ACVR2A,0.9998834196495663,1.1178022269821684,189,183,-6
