LR,cell_type_pair,Edge_average_expression_weight,Patient
SERPINE2->LRP1,DC->CAF,0.3434292953372448,P01
SERPINE2->LRP1,DC->EMT,0.5570819808129435,P01
SERPINE2->LRP1,DC->ETC,0.1796433940174743,P01
SERPINE2->LRP1,DC->Endo,0.1761234942914963,P01
SERPINE2->LRP1,DC->TAM,0.6159074599121528,P01
SERPINE2->LRP1,EMT->CAF,1.025134745879255,P01
SERPINE2->LRP1,EMT->EMT,1.66288695399089,P01
SERPINE2->LRP1,EMT->ETC,0.5362346415268624,P01
SERPINE2->LRP1,EMT->Endo,0.5257277582757769,P01
SERPINE2->LRP1,EMT->TAM,1.838480717791312,P01
SERPINE2->LRP1,ETC->CAF,0.6190917496518805,P01
SERPINE2->LRP1,ETC->EMT,1.004238318872437,P01
SERPINE2->LRP1,ETC->ETC,0.3238388356079739,P01
SERPINE2->LRP1,ETC->Endo,0.3174935968367298,P01
SERPINE2->LRP1,ETC->TAM,1.110281598447283,P01
SERPINE2->LRP1,Endo->CAF,0.3567720819570242,P01
SERPINE2->LRP1,Endo->EMT,0.5787255217124231,P01
SERPINE2->LRP1,Endo->ETC,0.186622832017003,P01
SERPINE2->LRP1,Endo->Endo,0.1829661784624949,P01
SERPINE2->LRP1,Endo->TAM,0.6398364663385506,P01
SERPINE2->LRP1,TIL->CAF,1.001552579415915,P01
SERPINE2->LRP1,TIL->EMT,1.624633956405586,P01
SERPINE2->LRP1,TIL->ETC,0.5238991172158121,P01
SERPINE2->LRP1,TIL->Endo,0.5136339339664423,P01
SERPINE2->LRP1,TIL->TAM,1.796188366955608,P01
FGF19->FGFR4,DC->EMT,5.93424511843003e-4,P01
FGF19->FGFR4,DC->ETC,0.03948867825998914,P01
FGF19->FGFR4,EMT->EMT,8.730965474204692e-5,P01
FGF19->FGFR4,EMT->ETC,0.005809909763234661,P01
FGF19->FGFR4,ETC->EMT,0.00212631335255019,P01
FGF19->FGFR4,ETC->ETC,0.1414928136318495,P01
PDGFB->LRP1,EMT->CAF,0.0565990301110767,P01
PDGFB->LRP1,EMT->EMT,0.09181016364782608,P01
PDGFB->LRP1,EMT->ETC,0.02960621590906071,P01
PDGFB->LRP1,EMT->Endo,0.02902611714263786,P01
PDGFB->LRP1,EMT->TAM,0.1015049250093027,P01
PDGFB->LRP1,Endo->CAF,0.1630935937086608,P01
PDGFB->LRP1,Endo->EMT,0.264556645209611,P01
PDGFB->LRP1,Endo->ETC,0.08531213590139348,P01
PDGFB->LRP1,Endo->Endo,0.08364054555194424,P01
PDGFB->LRP1,Endo->TAM,0.2924926976028772,P01
NXPH3->NRXN3,EMT->EMT,4.926932505350755e-5,P01
AGT->AGTR1,CAF->ETC,0.01767197534595085,P01
AGT->AGTR1,EMT->ETC,0.001536929363794373,P01
AGT->AGTR1,ETC->ETC,0.05096598921775255,P01
PSPN->GFRA1,NA,NA,NA
WNT2->FZD8,EMT->ETC,4.714922402477873e-4,P01
WNT1->ROR2,NA,NA,NA
ARTN->RET,NA,NA,NA
SLAMF1->SLAMF1,EMT->EMT,2.967950319299016e-5,P01
SLAMF1->SLAMF1,EMT->TIL,0.004703868167685381,P01
SLAMF1->SLAMF1,TIL->EMT,0.004703868167685381,P01
SLAMF1->SLAMF1,TIL->TIL,0.7455103138043676,P01
CNTN1->NOTCH1,NA,NA,NA
ACE->BDKRB2,CAF->CAF,0.003256709504004374,P01
ACE->BDKRB2,CAF->EMT,0.003114545452013846,P01
ACE->BDKRB2,CAF->ETC,0.002146303109667791,P01
ACE->BDKRB2,CAF->Endo,0.005758522205798129,P01
ACE->BDKRB2,EMT->CAF,0.001994645247104407,P01
ACE->BDKRB2,EMT->EMT,0.00190757366449523,P01
ACE->BDKRB2,EMT->ETC,0.00131455178648274,P01
ACE->BDKRB2,EMT->Endo,0.003526936907948729,P01
ACE->BDKRB2,ETC->CAF,0.002516963924915103,P01
ACE->BDKRB2,ETC->EMT,0.002407091739557475,P01
ACE->BDKRB2,ETC->ETC,0.001658780892899583,P01
ACE->BDKRB2,ETC->Endo,0.004450502151019289,P01
NTN3->NEO1,NA,NA,NA
GZMB->CHRM3,NA,NA,NA
NODAL->TDGF1,NA,NA,NA
CCL16->CCR5,NA,NA,NA
CCL4L1->CCR5,NA,NA,NA
IHH->HHIP,ETC->EMT,3.284122930130401e-4,P01
ZG16B->TLR4,EMT->CAF,0.006701169809721844,P01
ZG16B->TLR4,ETC->CAF,0.09613049375135319,P01
GDF5->ROR2,EMT->CAF,0.01091023030286699,P01
GDF5->ROR2,EMT->EMT,0.001894981154290478,P01
LPL->LRP1,CAF->CAF,0.09949769569937365,P01
LPL->LRP1,CAF->EMT,0.1613967537396609,P01
LPL->LRP1,CAF->ETC,0.05204594947207727,P01
LPL->LRP1,CAF->Endo,0.05102617068039393,P01
LPL->LRP1,CAF->TAM,0.178439561963215,P01
LPL->LRP1,EMT->CAF,0.002855222251781533,P01
LPL->LRP1,EMT->EMT,0.004631500251374012,P01
LPL->LRP1,EMT->ETC,0.001493529593858803,P01
LPL->LRP1,EMT->Endo,0.001464265648825276,P01
LPL->LRP1,EMT->TAM,0.005120566906945247,P01
LPL->LRP1,ETC->CAF,0.03154399785256599,P01
LPL->LRP1,ETC->EMT,0.05116800763665357,P01
LPL->LRP1,ETC->ETC,0.01650025467265468,P01
LPL->LRP1,ETC->Endo,0.01617695170780869,P01
LPL->LRP1,ETC->TAM,0.0565711308168105,P01
LPL->LRP1,TAM->CAF,0.659648810571225,P01
LPL->LRP1,TAM->EMT,1.070026555751626,P01
LPL->LRP1,TAM->ETC,0.3450537062490178,P01
LPL->LRP1,TAM->Endo,0.338292787192036,P01
LPL->LRP1,TAM->TAM,1.183016792303725,P01
ANGPT1->TIE1,EMT->CAF,0.002288399318211463,P01
ANGPT1->TIE1,EMT->DC,0.01430707335588547,P01
ANGPT1->TIE1,EMT->EMT,5.555273544919943e-4,P01
ANGPT1->TIE1,EMT->ETC,0.00188357345103769,P01
ANGPT1->TIE1,EMT->Endo,0.05702144727199098,P01
ANGPT1->TIE1,ETC->CAF,0.001774350567544774,P01
ANGPT1->TIE1,ETC->DC,0.01109324038287197,P01
ANGPT1->TIE1,ETC->EMT,4.307378825387465e-4,P01
ANGPT1->TIE1,ETC->ETC,0.001460461727664332,P01
ANGPT1->TIE1,ETC->Endo,0.04421257973820644,P01
ANGPTL1->TEK,CAF->Endo,0.02507336522625918,P01
ANGPTL1->TEK,EMT->Endo,0.00137693936660132,P01
ANGPTL1->TEK,ETC->Endo,0.01158054566577753,P01
CCL3L1->CCR5,TAM->TAM,1.183016792303725,P01
CCL11->CCR5,CAF->TAM,0.4419886181422161,P01
CCL11->CCR5,EMT->TAM,0.01162215940425997,P01
JAM2->JAM3,CAF->CAF,0.01518508705001506,P01
JAM2->JAM3,CAF->Endo,0.02732827828673296,P01
JAM2->JAM3,DC->CAF,0.0428293890516463,P01
JAM2->JAM3,DC->Endo,0.07707914080433166,P01
JAM2->JAM3,EMT->CAF,0.01144457100910363,P01
JAM2->JAM3,EMT->Endo,0.02059655110167776,P01
JAM2->JAM3,Endo->CAF,0.2342973689834427,P01
JAM2->JAM3,Endo->Endo,0.4216599931458759,P01
JAM3->JAM2,CAF->CAF,0.01518508705001506,P01
JAM3->JAM2,CAF->DC,0.0428293890516463,P01
JAM3->JAM2,CAF->EMT,0.01144457100910363,P01
JAM3->JAM2,CAF->Endo,0.2342973689834427,P01
JAM3->JAM2,Endo->CAF,0.02732827828673296,P01
JAM3->JAM2,Endo->DC,0.07707914080433166,P01
JAM3->JAM2,Endo->EMT,0.02059655110167776,P01
JAM3->JAM2,Endo->Endo,0.4216599931458759,P01
CCN2->FGFR2,NA,NA,NA
THPO->MPL,NA,NA,NA
DHH->PTCH2,NA,NA,NA
CCL2->ACKR1,NA,NA,NA
WNT9B->FZD8,NA,NA,NA
APOE->LRP1,ETC->DC,0.03034795034941933,P02
APOE->LRP1,ETC->ETC,0.04978816742760116,P02
APOE->LRP1,ETC->TAM,0.08462726588654573,P02
APOE->LRP1,TAM->DC,0.0845740011506189,P02
APOE->LRP1,TAM->ETC,0.1387502114912916,P02
APOE->LRP1,TAM->TAM,0.2358401934910045,P02
RSPO4->LGR5,NA,NA,NA
GDF3->TDGF1,NA,NA,NA
WNT3A->FZD8,NA,NA,NA
NGF->SORT1,CAF->CAF,0.2555179697114847,P02
NGF->SORT1,CAF->DC,0.06920428938045621,P02
NGF->SORT1,CAF->ETC,0.2282909786151915,P02
NGF->SORT1,CAF->TAM,0.1608479907127288,P02
WNT3->FZD8,NA,NA,NA
WNT8A->FZD8,NA,NA,NA
ICOSLG->CD28,DC->DC,0.02109131336198309,P02
ICOSLG->CD28,DC->TIL,0.01743615600110024,P02
ICOSLG->CD28,ETC->DC,0.0159678320267203,P02
ICOSLG->CD28,ETC->TIL,0.01320058193811226,P02
ICOSLG->CD28,TAM->DC,0.01915576329308978,P02
ICOSLG->CD28,TAM->TIL,0.01583603976509591,P02
ICOSLG->CD28,TIL->DC,0.007157261967309514,P02
ICOSLG->CD28,TIL->TIL,0.005916897352997107,P02
NTN1->NEO1,ETC->CAF,0.007414769249899939,P02
NTN1->NEO1,ETC->DC,0.001891748536851426,P02
NTN1->NEO1,ETC->ETC,0.005846116662736319,P02
FGF9->FGFR4,ETC->DC,0.008131882235392634,P02
FGF9->FGFR4,ETC->ETC,0.01665628097738312,P02
WNT1->FZD8,NA,NA,NA
BDNF->SORT1,NA,NA,NA
RSPO3->FZD8,EMT->ETC,0.08700843352844002,P02
IHH->BOC,NA,NA,NA
SHH->BOC,NA,NA,NA
SEMA6A->PLXNA4,NA,NA,NA
SHH->SMO,NA,NA,NA
NRTN->GFRA1,NA,NA,NA
NTS->SORT1,NA,NA,NA
SHH->PTCH1,ETC->ETC,0.01475107638107583,P02
ICOSLG->CTLA4,DC->DC,0.02109131336198309,P02
ICOSLG->CTLA4,DC->TIL,0.02742551090959313,P02
ICOSLG->CTLA4,ETC->DC,0.0159678320267203,P02
ICOSLG->CTLA4,ETC->TIL,0.02076333246466888,P02
ICOSLG->CTLA4,TAM->DC,0.01915576329308978,P02
ICOSLG->CTLA4,TAM->TIL,0.02490867145917845,P02
ICOSLG->CTLA4,TIL->DC,0.007157261967309514,P02
ICOSLG->CTLA4,TIL->TIL,0.009306749314202351,P02
SHH->PTCH2,ETC->ETC,0.01223815160173677,P02
FGF1->FGFR4,NA,NA,NA
RSPO2->LGR5,NA,NA,NA
CXCL14->CXCR4,NA,NA,NA
RSPO1->LGR5,NA,NA,NA
ZG16B->CXCR4,ETC->DC,1.294793916893753,P02
ZG16B->CXCR4,ETC->ETC,0.132042449685049,P02
ZG16B->CXCR4,ETC->TAM,1.518666882118489,P02
ZG16B->CXCR4,ETC->TIL,1.989837223248405,P02
IHH->PTCH1,ETC->ETC,0.004088843291603947,P02
ANGPT1->TEK,NA,NA,NA
DHH->PTCH1,NA,NA,NA
SHH->LRP2,NA,NA,NA
FGF18->FGFR4,ETC->DC,0.01279622847861595,P02
FGF18->FGFR4,ETC->ETC,0.02621011603721634,P02
FGF18->FGFR4,TIL->DC,0.007940366852696914,P02
FGF18->FGFR4,TIL->ETC,0.01626400598700177,P02
SLIT3->ROBO2,CAF->CAF,0.494661055641976,P02
RGMB->NEO1,ETC->CAF,0.05209451892560558,P02
RGMB->NEO1,ETC->DC,0.01329100429616514,P02
RGMB->NEO1,ETC->ETC,0.04107351488144088,P02
ANGPT4->TEK,NA,NA,NA
NTNG2->LRRC4,NA,NA,NA
LRPAP1->SORT1,CAF->CAF,0.2462843960067196,P02
LRPAP1->SORT1,CAF->DC,0.06670347541656219,P02
LRPAP1->SORT1,CAF->ETC,0.2200412982519807,P02
LRPAP1->SORT1,CAF->TAM,0.1550354767076029,P02
LRPAP1->SORT1,DC->CAF,0.1440155057745812,P02
LRPAP1->SORT1,DC->DC,0.03900504824827167,P02
LRPAP1->SORT1,DC->ETC,0.1286697792181274,P02
LRPAP1->SORT1,DC->TAM,0.09065743893267011,P02
LRPAP1->SORT1,ETC->CAF,0.2860988796976796,P02
LRPAP1->SORT1,ETC->DC,0.07748679939958303,P02
LRPAP1->SORT1,ETC->ETC,0.2556133069648353,P02
LRPAP1->SORT1,ETC->TAM,0.1800986051841899,P02
LRPAP1->SORT1,TAM->CAF,0.2726490593201654,P02
LRPAP1->SORT1,TAM->DC,0.07384406044634373,P02
LRPAP1->SORT1,TAM->ETC,0.2435966466115605,P02
LRPAP1->SORT1,TAM->TAM,0.1716319733241567,P02
LRPAP1->SORT1,TIL->CAF,0.1978767494246352,P02
LRPAP1->SORT1,TIL->DC,0.05359278583932399,P02
LRPAP1->SORT1,TIL->ETC,0.1767917803289926,P02
LRPAP1->SORT1,TIL->TAM,0.1245629714014126,P02
NLGN1->NRXN3,NA,NA,NA
CORT->SSTR1,NA,NA,NA
FGF16->FGFR4,NA,NA,NA
FGF17->FGFR4,NA,NA,NA
FGF20->FGFR4,ETC->DC,0.01302570703154996,P02
FGF20->FGFR4,ETC->ETC,0.02668014980619006,P02
FGF21->FGFR4,NA,NA,NA
FGF23->FGFR4,TIL->DC,0.007483594712544001,P02
FGF23->FGFR4,TIL->ETC,0.01532841384624074,P02
FGF4->FGFR4,NA,NA,NA
FGF6->FGFR4,NA,NA,NA
FGF8->FGFR4,NA,NA,NA
IHH->PTCH2,ETC->ETC,0.003392286961688417,P02
FGF3->FGFR4,NA,NA,NA
GHRL->MLNR,NA,NA,NA
FGF5->FGFR4,NA,NA,NA
APOE->LRP5,ETC->ETC,0.05972049141159241,P02
APOE->LRP5,TAM->ETC,0.166429720992877,P02
PROC->TEK,NA,NA,NA
LRPAP1->LRP8,CAF->ETC,0.01471413157469512,P02
LRPAP1->LRP8,CAF->TAM,0.05732647597924065,P02
LRPAP1->LRP8,DC->ETC,0.00860413057068234,P02
LRPAP1->LRP8,DC->TAM,0.03352182097723912,P02
LRPAP1->LRP8,ETC->ETC,0.01709282694113382,P02
LRPAP1->LRP8,ETC->TAM,0.06659390858943902,P02
LRPAP1->LRP8,TAM->ETC,0.01628927450379077,P02
LRPAP1->LRP8,TAM->TAM,0.06346325631386558,P02
LRPAP1->LRP8,TIL->ETC,0.0118220422154866,P02
LRPAP1->LRP8,TIL->TAM,0.04605885271932562,P02
CALCA->RAMP2,NA,NA,NA
RELN->LRP8,NA,NA,NA
CD226->NECTIN2,NA,NA,NA
NECTIN2->CD226,NA,NA,NA
INHA->TGFBR3,NA,NA,NA
A2M->LRP1,CAF->DC,0.5928202009834971,P02
A2M->LRP1,CAF->ETC,0.9725675401862937,P02
A2M->LRP1,CAF->TAM,1.653118322453885,P02
A2M->LRP1,DC->DC,0.04592385119717546,P02
A2M->LRP1,DC->ETC,0.07534164139585667,P02
A2M->LRP1,DC->TAM,0.1280616951408678,P02
A2M->LRP1,ETC->DC,0.00824611953587564,P02
A2M->LRP1,ETC->ETC,0.01352839896444752,P02
A2M->LRP1,ETC->TAM,0.02299484948604246,P02
A2M->LRP1,TAM->DC,0.1505190905053699,P02
A2M->LRP1,TAM->ETC,0.2469382476525304,P02
A2M->LRP1,TAM->TAM,0.4197324348608836,P02
TNFSF13->SDC2,TAM->CAF,0.1953151982125171,P02
TNFSF13->SDC2,TAM->TAM,0.06559316184648836,P02
LRPAP1->LRP2,NA,NA,NA
LRPAP1->LRP1,CAF->DC,0.1452389629223465,P02
LRPAP1->LRP1,CAF->ETC,0.2382757886358314,P02
LRPAP1->LRP1,CAF->TAM,0.4050084500204394,P02
LRPAP1->LRP1,DC->DC,0.08492889944544713,P02
LRPAP1->LRP1,DC->ETC,0.1393324496826433,P02
LRPAP1->LRP1,DC->TAM,0.2368298508488591,P02
LRPAP1->LRP1,ETC->DC,0.1687183810841285,P02
LRPAP1->LRP1,ETC->ETC,0.27679559603903,P02
LRPAP1->LRP1,ETC->TAM,0.4704823598153571,P02
LRPAP1->LRP1,TAM->DC,0.1607867459712459,P02
LRPAP1->LRP1,TAM->ETC,0.2637831331732339,P02
LRPAP1->LRP1,TAM->TAM,0.44836447093375,P02
LRPAP1->LRP1,TIL->DC,0.116691980242609,P02
LRPAP1->LRP1,TIL->ETC,0.1914422484182202,P02
LRPAP1->LRP1,TIL->TAM,0.3254033015448033,P02
FGF7->FGFR2,NA,NA,NA
NRTN->RET,NA,NA,NA
RGMA->NEO1,CAF->CAF,0.2752039160701977,P02
RGMA->NEO1,CAF->DC,0.07021346019211654,P02
RGMA->NEO1,CAF->ETC,0.2169823692638826,P02
RGMA->NEO1,ETC->CAF,0.007057576924288576,P02
RGMA->NEO1,ETC->DC,0.00180061716963336,P02
RGMA->NEO1,ETC->ETC,0.005564491174986136,P02
CCL24->CCR2,NA,NA,NA
LAMA2->DAG1,NA,NA,NA
GDNF->GFRA1,NA,NA,NA
SHH->GPC5,NA,NA,NA
APELA->APLNR,NA,NA,NA
PSAP->LRP1,CAF->DC,0.1506841908405234,P02
PSAP->LRP1,CAF->ETC,0.2472091075634744,P02
PSAP->LRP1,CAF->TAM,0.4201928280604283,P02
PSAP->LRP1,DC->DC,0.08492889944544713,P02
PSAP->LRP1,DC->ETC,0.1393324496826433,P02
PSAP->LRP1,DC->TAM,0.2368298508488591,P02
PSAP->LRP1,ETC->DC,0.3214138093320368,P02
PSAP->LRP1,ETC->ETC,0.5273042946332854,P02
PSAP->LRP1,ETC->TAM,0.896283656351449,P02
PSAP->LRP1,TAM->DC,0.505707493847067,P02
PSAP->LRP1,TAM->ETC,0.829652384531864,P02
PSAP->LRP1,TAM->TAM,1.410198779484733,P02
PSAP->LRP1,TIL->DC,0.03057176799691153,P02
PSAP->LRP1,TIL->ETC,0.05015535764566499,P02
PSAP->LRP1,TIL->TAM,0.08525139619341458,P02
NXPH1->NRXN3,NA,NA,NA
PTN->PTPRB,CAF->ETC,0.08009917729077927,P02
ARTN->GFRA1,NA,NA,NA
MDK->LRP1,DC->DC,0.1655913279896873,P02
MDK->LRP1,DC->ETC,0.2716654227908055,P02
MDK->LRP1,DC->TAM,0.4617623655285045,P02
MDK->LRP1,ETC->DC,0.4397822215475268,P02
MDK->LRP1,ETC->ETC,0.7214968597874225,P02
MDK->LRP1,ETC->TAM,1.226361799283438,P02
MDK->LRP1,TIL->DC,0.01620838763438041,P02
MDK->LRP1,TIL->ETC,0.02659111762015366,P02
MDK->LRP1,TIL->TAM,0.04519816047323792,P02
C4BPA->LRP1,DC->DC,0.03900504824827167,P02
C4BPA->LRP1,DC->ETC,0.06399080828678663,P02
C4BPA->LRP1,DC->TAM,0.1087681557079913,P02
C4BPA->LRP1,ETC->DC,0.04042375820832009,P02
C4BPA->LRP1,ETC->ETC,0.06631831206245588,P02
C4BPA->LRP1,ETC->TAM,0.1127243222241003,P02
ARF1->PLD2,CAF->ETC,0.1623465285859914,P02
ARF1->PLD2,DC->ETC,0.07115469285933698,P02
ARF1->PLD2,ETC->ETC,0.08395851771600343,P02
ARF1->PLD2,TAM->ETC,0.06662353163897815,P02
ARF1->PLD2,TIL->ETC,0.06278047362636831,P02
GPC3->CD81,NA,NA,NA
ICOS->ICOSLG,DC->DC,0.02109131336198309,P02
ICOS->ICOSLG,DC->ETC,0.0159678320267203,P02
ICOS->ICOSLG,DC->TAM,0.01915576329308978,P02
ICOS->ICOSLG,DC->TIL,0.007157261967309514,P02
ICOS->ICOSLG,TIL->DC,0.02707744982584718,P02
ICOS->ICOSLG,TIL->ETC,0.02049982204097419,P02
ICOS->ICOSLG,TIL->TAM,0.02459255194507594,P02
ICOS->ICOSLG,TIL->TIL,0.00918863602679154,P02
ICOSLG->ICOS,DC->DC,0.02109131336198309,P02
ICOSLG->ICOS,DC->TIL,0.02707744982584718,P02
ICOSLG->ICOS,ETC->DC,0.0159678320267203,P02
ICOSLG->ICOS,ETC->TIL,0.02049982204097419,P02
ICOSLG->ICOS,TAM->DC,0.01915576329308978,P02
ICOSLG->ICOS,TAM->TIL,0.02459255194507594,P02
ICOSLG->ICOS,TIL->DC,0.007157261967309514,P02
ICOSLG->ICOS,TIL->TIL,0.00918863602679154,P02
TDGF1->ACVR1B,ETC->CAF,0.007308197537272169,P02
TDGF1->ACVR1B,ETC->DC,0.001891748536851426,P02
TDGF1->ACVR1B,ETC->ETC,0.00316580195884877,P02
NECTIN2->PVRIG,NA,NA,NA
DHH->BOC,NA,NA,NA
APOD->LEPR,NA,NA,NA
EDN3->EDNRB,NA,NA,NA
BMP8A->ACVR2A,NA,NA,NA
ARF1->CHRM3,CAF->ETC,1.088810135678911,P02
ARF1->CHRM3,DC->ETC,0.4772134733101465,P02
ARF1->CHRM3,ETC->ETC,0.5630849385075795,P02
ARF1->CHRM3,TAM->ETC,0.4468243155862798,P02
ARF1->CHRM3,TIL->ETC,0.4210500624958278,P02
AGRP->SDC3,TAM->ETC,0.01607735717819536,P02
SLAMF6->SLAMF6,TAM->TAM,0.011818289203351,P02
SLAMF6->SLAMF6,TAM->TIL,0.03753368119872456,P02
SLAMF6->SLAMF6,TIL->TAM,0.03753368119872456,P02
SLAMF6->SLAMF6,TIL->TIL,0.1192031435419638,P02
CXCL16->CXCR6,DC->DC,0.03900504824827167,P02
CXCL16->CXCR6,DC->TIL,0.0749023703004356,P02
CXCL16->CXCR6,ETC->DC,0.05396252397681239,P02
CXCL16->CXCR6,ETC->TIL,0.103625585271169,P02
CXCL16->CXCR6,TAM->DC,0.1336770324142077,P02
CXCL16->CXCR6,TAM->TIL,0.2567033507770622,P02
VIP->VIPR1,NA,NA,NA
C1QB->LRP1,DC->DC,0.04592385119717546,P02
C1QB->LRP1,DC->ETC,0.07534164139585667,P02
C1QB->LRP1,DC->TAM,0.1280616951408678,P02
C1QB->LRP1,ETC->DC,0.007292642021918541,P02
C1QB->LRP1,ETC->ETC,0.01196414511676527,P02
C1QB->LRP1,ETC->TAM,0.02033601440290037,P02
C1QB->LRP1,TAM->DC,0.2100160501988716,P02
C1QB->LRP1,TAM->ETC,0.3445476267554584,P02
C1QB->LRP1,TAM->TAM,0.5856436403772525,P02
IL33->IL1RL1,NA,NA,NA
AGRP->MC3R,NA,NA,NA
SLURP1->CHRNA7,NA,NA,NA
OMG->TNFRSF1B,NA,NA,NA
NCR3LG1->NCR3,ETC->TIL,0.008747444564566043,P02
NCR3LG1->NCR3,TAM->TIL,0.02771353206525261,P02
NCR3LG1->NCR3,TIL->TIL,0.01842338852351014,P02
NECTIN2->TIGIT,NA,NA,NA
TIGIT->NECTIN2,NA,NA,NA
SERPINE2->LRP1,ETC->DC,0.04706042770921339,P02
SERPINE2->LRP1,ETC->ETC,0.07720628335763931,P02
SERPINE2->LRP1,ETC->TAM,0.1312311138850393,P02
SERPINE2->LRP1,TIL->DC,0.01710744367522022,P02
SERPINE2->LRP1,TIL->ETC,0.02806608881829866,P02
SERPINE2->LRP1,TIL->TAM,0.04770523768072751,P02
FGF19->FGFR4,ETC->DC,0.008317695813778643,P02
FGF19->FGFR4,ETC->ETC,0.01703687713967629,P02
PDGFB->LRP1,ETC->DC,0.01427329387959524,P02
PDGFB->LRP1,ETC->ETC,0.02341644615990483,P02
PDGFB->LRP1,ETC->TAM,0.03980202360679109,P02
PDGFB->LRP1,TAM->DC,0.03751765169227994,P02
PDGFB->LRP1,TAM->ETC,0.06155061882066769,P02
PDGFB->LRP1,TAM->TAM,0.1046204520781463,P02
PDGFB->LRP1,TIL->DC,0.01862782246036716,P02
PDGFB->LRP1,TIL->ETC,0.03056038819063559,P02
PDGFB->LRP1,TIL->TAM,0.05194491443706423,P02
NXPH3->NRXN3,NA,NA,NA
AGT->AGTR1,NA,NA,NA
PSPN->GFRA1,NA,NA,NA
WNT2->FZD8,NA,NA,NA
WNT1->ROR2,NA,NA,NA
ARTN->RET,NA,NA,NA
SLAMF1->SLAMF1,TAM->TAM,0.03068831831653922,P02
SLAMF1->SLAMF1,TAM->TIL,0.01997262531672179,P02
SLAMF1->SLAMF1,TIL->TAM,0.01997262531672179,P02
SLAMF1->SLAMF1,TIL->TIL,0.01299861914646424,P02
CNTN1->NOTCH1,NA,NA,NA
ACE->BDKRB2,ETC->ETC,0.02845278664117569,P02
NTN3->NEO1,NA,NA,NA
GZMB->CHRM3,DC->ETC,0.07163907674688942,P02
GZMB->CHRM3,ETC->ETC,0.01034499616765962,P02
GZMB->CHRM3,TIL->ETC,0.2003839090054631,P02
NODAL->TDGF1,NA,NA,NA
CCL16->CCR5,NA,NA,NA
CCL4L1->CCR5,TAM->DC,0.01723062260284216,P02
CCL4L1->CCR5,TAM->ETC,0.0035466073074998288,P02
CCL4L1->CCR5,TAM->TIL,0.01381514270830355,P02
IHH->HHIP,NA,NA,NA
ZG16B->TLR4,NA,NA,NA
GDF5->ROR2,NA,NA,NA
LPL->LRP1,TAM->DC,0.08131998847746592,P02
LPL->LRP1,TAM->ETC,0.1334117512026357,P02
LPL->LRP1,TAM->TAM,0.2267661640254733,P02
ANGPT1->TIE1,NA,NA,NA
ANGPTL1->TEK,NA,NA,NA
CCL3L1->CCR5,TAM->DC,0.03961923478684888,P02
CCL3L1->CCR5,TAM->ETC,0.008154892069275091,P02
CCL3L1->CCR5,TAM->TIL,0.03176585055515162,P02
CCL11->CCR5,NA,NA,NA
JAM2->JAM3,NA,NA,NA
JAM3->JAM2,NA,NA,NA
CCN2->FGFR2,NA,NA,NA
THPO->MPL,NA,NA,NA
DHH->PTCH2,NA,NA,NA
CCL2->ACKR1,NA,NA,NA
WNT9B->FZD8,NA,NA,NA
APOE->LRP1,CAF->CAF,0.682086809656238,P03
APOE->LRP1,CAF->EMT,0.4951728467435114,P03
APOE->LRP1,CAF->Endo,0.243189844885883,P03
APOE->LRP1,CAF->TAM,0.4649410709589546,P03
APOE->LRP1,EMT->CAF,0.505357062283505,P03
APOE->LRP1,EMT->EMT,0.3668727962632469,P03
APOE->LRP1,EMT->Endo,0.1801789799316743,P03
APOE->LRP1,EMT->TAM,0.3444741203442727,P03
APOE->LRP1,ETC->CAF,0.6275476099147199,P03
APOE->LRP1,ETC->EMT,0.455579160994433,P03
APOE->LRP1,ETC->Endo,0.2237445494519711,P03
APOE->LRP1,ETC->TAM,0.42776469754419,P03
APOE->LRP1,Endo->CAF,0.5479311627691024,P03
APOE->LRP1,Endo->EMT,0.3977802089804381,P03
APOE->LRP1,Endo->Endo,0.1953582631939712,P03
APOE->LRP1,Endo->TAM,0.3734945435435776,P03
APOE->LRP1,TAM->CAF,0.6799950363083261,P03
APOE->LRP1,TAM->EMT,0.4936542873039149,P03
APOE->LRP1,TAM->Endo,0.2424440482676028,P03
APOE->LRP1,TAM->TAM,0.4635152240919382,P03
RSPO4->LGR5,NA,NA,NA
GDF3->TDGF1,NA,NA,NA
WNT3A->FZD8,EMT->CAF,9.858698687115689e-5,P03
WNT3A->FZD8,EMT->EMT,5.922884514429191e-5,P03
WNT3A->FZD8,EMT->Endo,8.648218595928061e-5,P03
NGF->SORT1,CAF->CAF,0.02152912915687364,P03
NGF->SORT1,CAF->EMT,0.007535257236903708,P03
NGF->SORT1,CAF->ETC,0.008853826905270956,P03
NGF->SORT1,CAF->Endo,0.03155144026308902,P03
NGF->SORT1,CAF->TAM,0.008196547749545136,P03
NGF->SORT1,EMT->CAF,9.088113401816985e-4,P03
NGF->SORT1,EMT->EMT,3.18086587626694e-4,P03
NGF->SORT1,EMT->ETC,3.737475044570983e-4,P03
NGF->SORT1,EMT->Endo,0.001331884188218818,P03
NGF->SORT1,EMT->TAM,3.460017119526225e-4,P03
NGF->SORT1,Endo->CAF,0.05208574027060979,P03
NGF->SORT1,Endo->EMT,0.01823015916964257,P03
NGF->SORT1,Endo->ETC,0.02142019425071102,P03
NGF->SORT1,Endo->Endo,0.07633286561348118,P03
NGF->SORT1,Endo->TAM,0.01983002907770446,P03
