LR,cell_type_pair,Patient
LAMC2->ITGA3,TAM->TAM,P07
LAMC2->ITGA3,TAM->TIL,P07
LAMC2->ITGA3,TIL->CAF,P07
LAMC2->ITGA3,TIL->DC,P07
LAMC2->ITGA3,TIL->ETC,P07
LAMC2->ITGA3,TIL->Endo,P07
LAMC2->ITGA3,TIL->TAM,P07
LAMC2->ITGA3,TIL->TIL,P07
WNT7A->FZD9,ETC->TAM,P07
WNT7A->FZD9,TAM->TAM,P07
WNT7A->FZD9,TIL->TAM,P07
EREG->ERBB4,CAF->CAF,P07
EREG->ERBB4,DC->CAF,P07
EREG->ERBB4,ETC->CAF,P07
EREG->ERBB4,TAM->CAF,P07
EREG->ERBB4,TIL->CAF,P07
NAMPT->INSR,CAF->CAF,P07
NAMPT->INSR,CAF->DC,P07
NAMPT->INSR,CAF->ETC,P07
NAMPT->INSR,CAF->Endo,P07
NAMPT->INSR,CAF->TAM,P07
NAMPT->INSR,CAF->TIL,P07
NAMPT->INSR,DC->CAF,P07
NAMPT->INSR,DC->DC,P07
NAMPT->INSR,DC->ETC,P07
NAMPT->INSR,DC->Endo,P07
NAMPT->INSR,DC->TAM,P07
NAMPT->INSR,DC->TIL,P07
NAMPT->INSR,ETC->CAF,P07
NAMPT->INSR,ETC->DC,P07
NAMPT->INSR,ETC->ETC,P07
NAMPT->INSR,ETC->Endo,P07
NAMPT->INSR,ETC->TAM,P07
NAMPT->INSR,ETC->TIL,P07
NAMPT->INSR,Endo->CAF,P07
NAMPT->INSR,Endo->DC,P07
NAMPT->INSR,Endo->ETC,P07
NAMPT->INSR,Endo->Endo,P07
NAMPT->INSR,Endo->TAM,P07
NAMPT->INSR,Endo->TIL,P07
NAMPT->INSR,TAM->CAF,P07
NAMPT->INSR,TAM->DC,P07
NAMPT->INSR,TAM->ETC,P07
NAMPT->INSR,TAM->Endo,P07
NAMPT->INSR,TAM->TAM,P07
NAMPT->INSR,TAM->TIL,P07
NAMPT->INSR,TIL->CAF,P07
NAMPT->INSR,TIL->DC,P07
NAMPT->INSR,TIL->ETC,P07
NAMPT->INSR,TIL->Endo,P07
NAMPT->INSR,TIL->TAM,P07
NAMPT->INSR,TIL->TIL,P07
VEGFA->GPC1,CAF->CAF,P07
VEGFA->GPC1,CAF->DC,P07
VEGFA->GPC1,CAF->ETC,P07
VEGFA->GPC1,CAF->TAM,P07
VEGFA->GPC1,CAF->TIL,P07
VEGFA->GPC1,DC->CAF,P07
VEGFA->GPC1,DC->DC,P07
VEGFA->GPC1,DC->ETC,P07
VEGFA->GPC1,DC->TAM,P07
VEGFA->GPC1,DC->TIL,P07
VEGFA->GPC1,ETC->CAF,P07
VEGFA->GPC1,ETC->DC,P07
VEGFA->GPC1,ETC->ETC,P07
VEGFA->GPC1,ETC->TAM,P07
VEGFA->GPC1,ETC->TIL,P07
VEGFA->GPC1,TAM->CAF,P07
VEGFA->GPC1,TAM->DC,P07
VEGFA->GPC1,TAM->ETC,P07
VEGFA->GPC1,TAM->TAM,P07
VEGFA->GPC1,TAM->TIL,P07
VEGFA->GPC1,TIL->CAF,P07
VEGFA->GPC1,TIL->DC,P07
VEGFA->GPC1,TIL->ETC,P07
VEGFA->GPC1,TIL->TAM,P07
VEGFA->GPC1,TIL->TIL,P07
SEMA3A->NRP1,CAF->CAF,P07
SEMA3A->NRP1,CAF->DC,P07
SEMA3A->NRP1,CAF->ETC,P07
SEMA3A->NRP1,CAF->Endo,P07
SEMA3A->NRP1,CAF->TAM,P07
SEMA3A->NRP1,CAF->TIL,P07
SEMA3A->NRP1,ETC->CAF,P07
SEMA3A->NRP1,ETC->DC,P07
SEMA3A->NRP1,ETC->ETC,P07
SEMA3A->NRP1,ETC->Endo,P07
SEMA3A->NRP1,ETC->TAM,P07
SEMA3A->NRP1,ETC->TIL,P07
SEMA3A->NRP1,Endo->CAF,P07
SEMA3A->NRP1,Endo->DC,P07
SEMA3A->NRP1,Endo->ETC,P07
SEMA3A->NRP1,Endo->Endo,P07
SEMA3A->NRP1,Endo->TAM,P07
SEMA3A->NRP1,Endo->TIL,P07
SEMA3A->NRP1,TAM->CAF,P07
SEMA3A->NRP1,TAM->DC,P07
SEMA3A->NRP1,TAM->ETC,P07
SEMA3A->NRP1,TAM->Endo,P07
SEMA3A->NRP1,TAM->TAM,P07
SEMA3A->NRP1,TAM->TIL,P07
SEMA3A->NRP1,TIL->CAF,P07
SEMA3A->NRP1,TIL->DC,P07
SEMA3A->NRP1,TIL->ETC,P07
SEMA3A->NRP1,TIL->Endo,P07
SEMA3A->NRP1,TIL->TAM,P07
SEMA3A->NRP1,TIL->TIL,P07
PTGS2->CAV1,CAF->CAF,P07
PTGS2->CAV1,CAF->DC,P07
PTGS2->CAV1,CAF->ETC,P07
PTGS2->CAV1,CAF->Endo,P07
PTGS2->CAV1,CAF->TAM,P07
PTGS2->CAV1,CAF->TIL,P07
PTGS2->CAV1,DC->CAF,P07
PTGS2->CAV1,DC->DC,P07
PTGS2->CAV1,DC->ETC,P07
PTGS2->CAV1,DC->Endo,P07
PTGS2->CAV1,DC->TAM,P07
PTGS2->CAV1,DC->TIL,P07
PTGS2->CAV1,ETC->CAF,P07
PTGS2->CAV1,ETC->DC,P07
PTGS2->CAV1,ETC->ETC,P07
PTGS2->CAV1,ETC->Endo,P07
PTGS2->CAV1,ETC->TAM,P07
PTGS2->CAV1,ETC->TIL,P07
PTGS2->CAV1,Endo->CAF,P07
PTGS2->CAV1,Endo->DC,P07
PTGS2->CAV1,Endo->ETC,P07
PTGS2->CAV1,Endo->Endo,P07
PTGS2->CAV1,Endo->TAM,P07
PTGS2->CAV1,Endo->TIL,P07
PTGS2->CAV1,TAM->CAF,P07
PTGS2->CAV1,TAM->DC,P07
PTGS2->CAV1,TAM->ETC,P07
PTGS2->CAV1,TAM->Endo,P07
PTGS2->CAV1,TAM->TAM,P07
PTGS2->CAV1,TAM->TIL,P07
FGA->ITGB3,ETC->ETC,P07
FGA->ITGB3,ETC->TAM,P07
ADAM17->ITGB1,CAF->CAF,P07
ADAM17->ITGB1,CAF->DC,P07
ADAM17->ITGB1,CAF->ETC,P07
ADAM17->ITGB1,CAF->Endo,P07
ADAM17->ITGB1,CAF->TAM,P07
ADAM17->ITGB1,CAF->TIL,P07
ADAM17->ITGB1,DC->CAF,P07
ADAM17->ITGB1,DC->DC,P07
ADAM17->ITGB1,DC->ETC,P07
ADAM17->ITGB1,DC->Endo,P07
ADAM17->ITGB1,DC->TAM,P07
ADAM17->ITGB1,DC->TIL,P07
ADAM17->ITGB1,ETC->CAF,P07
ADAM17->ITGB1,ETC->DC,P07
ADAM17->ITGB1,ETC->ETC,P07
ADAM17->ITGB1,ETC->Endo,P07
ADAM17->ITGB1,ETC->TAM,P07
ADAM17->ITGB1,ETC->TIL,P07
ADAM17->ITGB1,Endo->CAF,P07
ADAM17->ITGB1,Endo->DC,P07
ADAM17->ITGB1,Endo->ETC,P07
ADAM17->ITGB1,Endo->Endo,P07
ADAM17->ITGB1,Endo->TAM,P07
ADAM17->ITGB1,Endo->TIL,P07
ADAM17->ITGB1,TAM->CAF,P07
ADAM17->ITGB1,TAM->DC,P07
ADAM17->ITGB1,TAM->ETC,P07
ADAM17->ITGB1,TAM->Endo,P07
ADAM17->ITGB1,TAM->TAM,P07
ADAM17->ITGB1,TAM->TIL,P07
ADAM17->ITGB1,TIL->CAF,P07
ADAM17->ITGB1,TIL->DC,P07
ADAM17->ITGB1,TIL->ETC,P07
ADAM17->ITGB1,TIL->Endo,P07
ADAM17->ITGB1,TIL->TAM,P07
ADAM17->ITGB1,TIL->TIL,P07
DSC3->DSG3,CAF->CAF,P07
DSC3->DSG3,CAF->DC,P07
DSC3->DSG3,CAF->ETC,P07
DSC3->DSG3,CAF->TAM,P07
DSC3->DSG3,ETC->CAF,P07
DSC3->DSG3,ETC->DC,P07
DSC3->DSG3,ETC->ETC,P07
DSC3->DSG3,ETC->TAM,P07
DSC3->DSG3,TAM->CAF,P07
DSC3->DSG3,TAM->DC,P07
DSC3->DSG3,TAM->ETC,P07
DSC3->DSG3,TAM->TAM,P07
ADAM9->ITGB1,CAF->CAF,P07
ADAM9->ITGB1,CAF->DC,P07
ADAM9->ITGB1,CAF->ETC,P07
ADAM9->ITGB1,CAF->Endo,P07
ADAM9->ITGB1,CAF->TAM,P07
ADAM9->ITGB1,CAF->TIL,P07
ADAM9->ITGB1,DC->CAF,P07
ADAM9->ITGB1,DC->DC,P07
ADAM9->ITGB1,DC->ETC,P07
ADAM9->ITGB1,DC->Endo,P07
ADAM9->ITGB1,DC->TAM,P07
ADAM9->ITGB1,DC->TIL,P07
ADAM9->ITGB1,ETC->CAF,P07
ADAM9->ITGB1,ETC->DC,P07
ADAM9->ITGB1,ETC->ETC,P07
ADAM9->ITGB1,ETC->Endo,P07
ADAM9->ITGB1,ETC->TAM,P07
ADAM9->ITGB1,ETC->TIL,P07
ADAM9->ITGB1,Endo->CAF,P07
ADAM9->ITGB1,Endo->DC,P07
ADAM9->ITGB1,Endo->ETC,P07
ADAM9->ITGB1,Endo->Endo,P07
ADAM9->ITGB1,Endo->TAM,P07
ADAM9->ITGB1,Endo->TIL,P07
ADAM9->ITGB1,TAM->CAF,P07
ADAM9->ITGB1,TAM->DC,P07
ADAM9->ITGB1,TAM->ETC,P07
ADAM9->ITGB1,TAM->Endo,P07
ADAM9->ITGB1,TAM->TAM,P07
ADAM9->ITGB1,TAM->TIL,P07
ADAM9->ITGB1,TIL->CAF,P07
ADAM9->ITGB1,TIL->DC,P07
ADAM9->ITGB1,TIL->ETC,P07
ADAM9->ITGB1,TIL->Endo,P07
ADAM9->ITGB1,TIL->TAM,P07
ADAM9->ITGB1,TIL->TIL,P07
ADM->CALCR,CAF->TAM,P07
ADM->CALCR,DC->TAM,P07
ADM->CALCR,ETC->TAM,P07
ADM->CALCR,Endo->TAM,P07
ADM->CALCR,TAM->TAM,P07
ADM->CALCR,TIL->TAM,P07
ECM1->ITGB4,CAF->CAF,P07
ECM1->ITGB4,CAF->DC,P07
ECM1->ITGB4,CAF->ETC,P07
ECM1->ITGB4,CAF->Endo,P07
ECM1->ITGB4,CAF->TAM,P07
ECM1->ITGB4,CAF->TIL,P07
ECM1->ITGB4,ETC->CAF,P07
ECM1->ITGB4,ETC->DC,P07
ECM1->ITGB4,ETC->ETC,P07
ECM1->ITGB4,ETC->Endo,P07
ECM1->ITGB4,ETC->TAM,P07
ECM1->ITGB4,ETC->TIL,P07
ECM1->ITGB4,Endo->CAF,P07
ECM1->ITGB4,Endo->DC,P07
ECM1->ITGB4,Endo->ETC,P07
ECM1->ITGB4,Endo->Endo,P07
ECM1->ITGB4,Endo->TAM,P07
ECM1->ITGB4,Endo->TIL,P07
ECM1->ITGB4,TAM->CAF,P07
ECM1->ITGB4,TAM->DC,P07
ECM1->ITGB4,TAM->ETC,P07
ECM1->ITGB4,TAM->Endo,P07
ECM1->ITGB4,TAM->TAM,P07
ECM1->ITGB4,TAM->TIL,P07
ECM1->ITGB4,TIL->CAF,P07
ECM1->ITGB4,TIL->DC,P07
ECM1->ITGB4,TIL->ETC,P07
ECM1->ITGB4,TIL->Endo,P07
ECM1->ITGB4,TIL->TAM,P07
ECM1->ITGB4,TIL->TIL,P07
ADAM9->ITGA3,CAF->CAF,P07
ADAM9->ITGA3,CAF->DC,P07
ADAM9->ITGA3,CAF->ETC,P07
ADAM9->ITGA3,CAF->Endo,P07
ADAM9->ITGA3,CAF->TAM,P07
ADAM9->ITGA3,CAF->TIL,P07
ADAM9->ITGA3,DC->CAF,P07
ADAM9->ITGA3,DC->DC,P07
ADAM9->ITGA3,DC->ETC,P07
ADAM9->ITGA3,DC->Endo,P07
ADAM9->ITGA3,DC->TAM,P07
ADAM9->ITGA3,DC->TIL,P07
ADAM9->ITGA3,ETC->CAF,P07
ADAM9->ITGA3,ETC->DC,P07
ADAM9->ITGA3,ETC->ETC,P07
ADAM9->ITGA3,ETC->Endo,P07
ADAM9->ITGA3,ETC->TAM,P07
ADAM9->ITGA3,ETC->TIL,P07
ADAM9->ITGA3,Endo->CAF,P07
ADAM9->ITGA3,Endo->DC,P07
ADAM9->ITGA3,Endo->ETC,P07
ADAM9->ITGA3,Endo->Endo,P07
ADAM9->ITGA3,Endo->TAM,P07
ADAM9->ITGA3,Endo->TIL,P07
ADAM9->ITGA3,TAM->CAF,P07
ADAM9->ITGA3,TAM->DC,P07
ADAM9->ITGA3,TAM->ETC,P07
ADAM9->ITGA3,TAM->Endo,P07
ADAM9->ITGA3,TAM->TAM,P07
ADAM9->ITGA3,TAM->TIL,P07
ADAM9->ITGA3,TIL->CAF,P07
ADAM9->ITGA3,TIL->DC,P07
ADAM9->ITGA3,TIL->ETC,P07
ADAM9->ITGA3,TIL->Endo,P07
ADAM9->ITGA3,TIL->TAM,P07
ADAM9->ITGA3,TIL->TIL,P07
WNT7B->FZD8,CAF->CAF,P07
WNT7B->FZD8,CAF->Endo,P07
WNT7B->FZD8,CAF->TAM,P07
WNT7B->FZD8,ETC->CAF,P07
WNT7B->FZD8,ETC->Endo,P07
WNT7B->FZD8,ETC->TAM,P07
WNT7B->FZD8,TIL->CAF,P07
WNT7B->FZD8,TIL->Endo,P07
WNT7B->FZD8,TIL->TAM,P07
ADM->MRGPRX2,NA,NA
SPP1->ITGA4,CAF->CAF,P07
SPP1->ITGA4,CAF->DC,P07
SPP1->ITGA4,CAF->ETC,P07
SPP1->ITGA4,CAF->TAM,P07
SPP1->ITGA4,CAF->TIL,P07
SPP1->ITGA4,DC->CAF,P07
SPP1->ITGA4,DC->DC,P07
SPP1->ITGA4,DC->ETC,P07
SPP1->ITGA4,DC->TAM,P07
SPP1->ITGA4,DC->TIL,P07
SPP1->ITGA4,ETC->CAF,P07
SPP1->ITGA4,ETC->DC,P07
SPP1->ITGA4,ETC->ETC,P07
SPP1->ITGA4,ETC->TAM,P07
SPP1->ITGA4,ETC->TIL,P07
SPP1->ITGA4,Endo->CAF,P07
SPP1->ITGA4,Endo->DC,P07
SPP1->ITGA4,Endo->ETC,P07
SPP1->ITGA4,Endo->TAM,P07
SPP1->ITGA4,Endo->TIL,P07
SPP1->ITGA4,TAM->CAF,P07
SPP1->ITGA4,TAM->DC,P07
SPP1->ITGA4,TAM->ETC,P07
SPP1->ITGA4,TAM->TAM,P07
SPP1->ITGA4,TAM->TIL,P07
SPP1->ITGA4,TIL->CAF,P07
SPP1->ITGA4,TIL->DC,P07
SPP1->ITGA4,TIL->ETC,P07
SPP1->ITGA4,TIL->TAM,P07
SPP1->ITGA4,TIL->TIL,P07
SPP1->ITGA9,CAF->CAF,P07
SPP1->ITGA9,CAF->TAM,P07
SPP1->ITGA9,DC->CAF,P07
SPP1->ITGA9,DC->TAM,P07
SPP1->ITGA9,ETC->CAF,P07
SPP1->ITGA9,ETC->TAM,P07
SPP1->ITGA9,Endo->CAF,P07
SPP1->ITGA9,Endo->TAM,P07
SPP1->ITGA9,TAM->CAF,P07
SPP1->ITGA9,TAM->TAM,P07
SPP1->ITGA9,TIL->CAF,P07
SPP1->ITGA9,TIL->TAM,P07
SPP1->ITGB3,CAF->ETC,P07
SPP1->ITGB3,CAF->TAM,P07
SPP1->ITGB3,DC->ETC,P07
SPP1->ITGB3,DC->TAM,P07
SPP1->ITGB3,ETC->ETC,P07
SPP1->ITGB3,ETC->TAM,P07
SPP1->ITGB3,Endo->ETC,P07
SPP1->ITGB3,Endo->TAM,P07
SPP1->ITGB3,TAM->ETC,P07
SPP1->ITGB3,TAM->TAM,P07
SPP1->ITGB3,TIL->ETC,P07
SPP1->ITGB3,TIL->TAM,P07
PTGS2->PTGDR2,CAF->TIL,P07
PTGS2->PTGDR2,DC->TIL,P07
PTGS2->PTGDR2,ETC->TIL,P07
PTGS2->PTGDR2,Endo->TIL,P07
PTGS2->PTGDR2,TAM->TIL,P07
FGB->ITGA5,NA,NA
VEGFA->NRP1,CAF->CAF,P07
VEGFA->NRP1,CAF->DC,P07
VEGFA->NRP1,CAF->ETC,P07
VEGFA->NRP1,CAF->Endo,P07
VEGFA->NRP1,CAF->TAM,P07
VEGFA->NRP1,CAF->TIL,P07
VEGFA->NRP1,DC->CAF,P07
VEGFA->NRP1,DC->DC,P07
VEGFA->NRP1,DC->ETC,P07
VEGFA->NRP1,DC->Endo,P07
VEGFA->NRP1,DC->TAM,P07
VEGFA->NRP1,DC->TIL,P07
VEGFA->NRP1,ETC->CAF,P07
VEGFA->NRP1,ETC->DC,P07
VEGFA->NRP1,ETC->ETC,P07
VEGFA->NRP1,ETC->Endo,P07
VEGFA->NRP1,ETC->TAM,P07
VEGFA->NRP1,ETC->TIL,P07
VEGFA->NRP1,TAM->CAF,P07
VEGFA->NRP1,TAM->DC,P07
VEGFA->NRP1,TAM->ETC,P07
VEGFA->NRP1,TAM->Endo,P07
VEGFA->NRP1,TAM->TAM,P07
VEGFA->NRP1,TAM->TIL,P07
VEGFA->NRP1,TIL->CAF,P07
VEGFA->NRP1,TIL->DC,P07
VEGFA->NRP1,TIL->ETC,P07
VEGFA->NRP1,TIL->Endo,P07
VEGFA->NRP1,TIL->TAM,P07
VEGFA->NRP1,TIL->TIL,P07
SPP1->ITGB5,CAF->CAF,P07
SPP1->ITGB5,CAF->DC,P07
SPP1->ITGB5,CAF->ETC,P07
SPP1->ITGB5,CAF->Endo,P07
SPP1->ITGB5,CAF->TAM,P07
SPP1->ITGB5,DC->CAF,P07
SPP1->ITGB5,DC->DC,P07
SPP1->ITGB5,DC->ETC,P07
SPP1->ITGB5,DC->Endo,P07
SPP1->ITGB5,DC->TAM,P07
SPP1->ITGB5,ETC->CAF,P07
SPP1->ITGB5,ETC->DC,P07
SPP1->ITGB5,ETC->ETC,P07
SPP1->ITGB5,ETC->Endo,P07
SPP1->ITGB5,ETC->TAM,P07
SPP1->ITGB5,Endo->CAF,P07
SPP1->ITGB5,Endo->DC,P07
SPP1->ITGB5,Endo->ETC,P07
SPP1->ITGB5,Endo->Endo,P07
SPP1->ITGB5,Endo->TAM,P07
SPP1->ITGB5,TAM->CAF,P07
SPP1->ITGB5,TAM->DC,P07
SPP1->ITGB5,TAM->ETC,P07
SPP1->ITGB5,TAM->Endo,P07
SPP1->ITGB5,TAM->TAM,P07
SPP1->ITGB5,TIL->CAF,P07
SPP1->ITGB5,TIL->DC,P07
SPP1->ITGB5,TIL->ETC,P07
SPP1->ITGB5,TIL->Endo,P07
SPP1->ITGB5,TIL->TAM,P07
TGM2->ITGB1,CAF->CAF,P07
TGM2->ITGB1,CAF->DC,P07
TGM2->ITGB1,CAF->ETC,P07
TGM2->ITGB1,CAF->Endo,P07
TGM2->ITGB1,CAF->TAM,P07
TGM2->ITGB1,CAF->TIL,P07
TGM2->ITGB1,DC->CAF,P07
TGM2->ITGB1,DC->DC,P07
TGM2->ITGB1,DC->ETC,P07
TGM2->ITGB1,DC->Endo,P07
TGM2->ITGB1,DC->TAM,P07
TGM2->ITGB1,DC->TIL,P07
TGM2->ITGB1,ETC->CAF,P07
TGM2->ITGB1,ETC->DC,P07
TGM2->ITGB1,ETC->ETC,P07
TGM2->ITGB1,ETC->Endo,P07
TGM2->ITGB1,ETC->TAM,P07
TGM2->ITGB1,ETC->TIL,P07
TGM2->ITGB1,Endo->CAF,P07
TGM2->ITGB1,Endo->DC,P07
TGM2->ITGB1,Endo->ETC,P07
TGM2->ITGB1,Endo->Endo,P07
TGM2->ITGB1,Endo->TAM,P07
TGM2->ITGB1,Endo->TIL,P07
TGM2->ITGB1,TAM->CAF,P07
TGM2->ITGB1,TAM->DC,P07
TGM2->ITGB1,TAM->ETC,P07
TGM2->ITGB1,TAM->Endo,P07
TGM2->ITGB1,TAM->TAM,P07
TGM2->ITGB1,TAM->TIL,P07
TGM2->ITGB1,TIL->CAF,P07
TGM2->ITGB1,TIL->DC,P07
TGM2->ITGB1,TIL->ETC,P07
TGM2->ITGB1,TIL->Endo,P07
TGM2->ITGB1,TIL->TAM,P07
TGM2->ITGB1,TIL->TIL,P07
PODXL->SELL,CAF->CAF,P07
PODXL->SELL,CAF->DC,P07
PODXL->SELL,CAF->ETC,P07
PODXL->SELL,CAF->Endo,P07
PODXL->SELL,CAF->TAM,P07
PODXL->SELL,CAF->TIL,P07
PODXL->SELL,ETC->CAF,P07
PODXL->SELL,ETC->DC,P07
PODXL->SELL,ETC->ETC,P07
PODXL->SELL,ETC->Endo,P07
PODXL->SELL,ETC->TAM,P07
PODXL->SELL,ETC->TIL,P07
PODXL->SELL,Endo->CAF,P07
PODXL->SELL,Endo->DC,P07
PODXL->SELL,Endo->ETC,P07
PODXL->SELL,Endo->Endo,P07
PODXL->SELL,Endo->TAM,P07
PODXL->SELL,Endo->TIL,P07
PODXL->SELL,TAM->CAF,P07
PODXL->SELL,TAM->DC,P07
PODXL->SELL,TAM->ETC,P07
PODXL->SELL,TAM->Endo,P07
PODXL->SELL,TAM->TAM,P07
PODXL->SELL,TAM->TIL,P07
WNT3A->FZD6,ETC->CAF,P07
WNT3A->FZD6,ETC->DC,P07
WNT3A->FZD6,ETC->ETC,P07
WNT3A->FZD6,ETC->Endo,P07
WNT3A->FZD6,ETC->TAM,P07
WNT3A->FZD6,ETC->TIL,P07
DKK1->KREMEN2,CAF->CAF,P07
DKK1->KREMEN2,CAF->ETC,P07
DKK1->KREMEN2,CAF->TAM,P07
DKK1->KREMEN2,ETC->CAF,P07
DKK1->KREMEN2,ETC->ETC,P07
DKK1->KREMEN2,ETC->TAM,P07
FGG->ITGA5,NA,NA
SEMA3C->NRP1,CAF->CAF,P07
SEMA3C->NRP1,CAF->DC,P07
SEMA3C->NRP1,CAF->ETC,P07
SEMA3C->NRP1,CAF->Endo,P07
SEMA3C->NRP1,CAF->TAM,P07
SEMA3C->NRP1,CAF->TIL,P07
SEMA3C->NRP1,DC->CAF,P07
SEMA3C->NRP1,DC->DC,P07
SEMA3C->NRP1,DC->ETC,P07
SEMA3C->NRP1,DC->Endo,P07
SEMA3C->NRP1,DC->TAM,P07
SEMA3C->NRP1,DC->TIL,P07
SEMA3C->NRP1,ETC->CAF,P07
SEMA3C->NRP1,ETC->DC,P07
SEMA3C->NRP1,ETC->ETC,P07
SEMA3C->NRP1,ETC->Endo,P07
SEMA3C->NRP1,ETC->TAM,P07
SEMA3C->NRP1,ETC->TIL,P07
SEMA3C->NRP1,TAM->CAF,P07
SEMA3C->NRP1,TAM->DC,P07
SEMA3C->NRP1,TAM->ETC,P07
SEMA3C->NRP1,TAM->Endo,P07
SEMA3C->NRP1,TAM->TAM,P07
SEMA3C->NRP1,TAM->TIL,P07
SEMA3C->NRP1,TIL->CAF,P07
SEMA3C->NRP1,TIL->DC,P07
SEMA3C->NRP1,TIL->ETC,P07
SEMA3C->NRP1,TIL->Endo,P07
SEMA3C->NRP1,TIL->TAM,P07
SEMA3C->NRP1,TIL->TIL,P07
DSC1->DSG3,NA,NA
L1CAM->EGFR,CAF->CAF,P07
L1CAM->EGFR,CAF->ETC,P07
L1CAM->EGFR,CAF->TAM,P07
L1CAM->EGFR,ETC->CAF,P07
L1CAM->EGFR,ETC->ETC,P07
L1CAM->EGFR,ETC->TAM,P07
L1CAM->EGFR,TAM->CAF,P07
L1CAM->EGFR,TAM->ETC,P07
L1CAM->EGFR,TAM->TAM,P07
L1CAM->EGFR,TIL->CAF,P07
L1CAM->EGFR,TIL->ETC,P07
L1CAM->EGFR,TIL->TAM,P07
TGFA->EGFR,CAF->CAF,P07
TGFA->EGFR,CAF->ETC,P07
TGFA->EGFR,CAF->TAM,P07
TGFA->EGFR,DC->CAF,P07
TGFA->EGFR,DC->ETC,P07
TGFA->EGFR,DC->TAM,P07
TGFA->EGFR,ETC->CAF,P07
TGFA->EGFR,ETC->ETC,P07
TGFA->EGFR,ETC->TAM,P07
TGFA->EGFR,TAM->CAF,P07
TGFA->EGFR,TAM->ETC,P07
TGFA->EGFR,TAM->TAM,P07
CHAD->ITGA2,NA,NA
COL2A1->ITGA2,CAF->CAF,P07
COL2A1->ITGA2,CAF->ETC,P07
COL2A1->ITGA2,CAF->Endo,P07
COL2A1->ITGA2,CAF->TAM,P07
COL2A1->ITGA2,CAF->TIL,P07
THBS1->ITGB1,CAF->CAF,P07
THBS1->ITGB1,CAF->DC,P07
THBS1->ITGB1,CAF->ETC,P07
THBS1->ITGB1,CAF->Endo,P07
THBS1->ITGB1,CAF->TAM,P07
THBS1->ITGB1,CAF->TIL,P07
THBS1->ITGB1,DC->CAF,P07
THBS1->ITGB1,DC->DC,P07
THBS1->ITGB1,DC->ETC,P07
THBS1->ITGB1,DC->Endo,P07
THBS1->ITGB1,DC->TAM,P07
THBS1->ITGB1,DC->TIL,P07
THBS1->ITGB1,ETC->CAF,P07
THBS1->ITGB1,ETC->DC,P07
THBS1->ITGB1,ETC->ETC,P07
THBS1->ITGB1,ETC->Endo,P07
THBS1->ITGB1,ETC->TAM,P07
THBS1->ITGB1,ETC->TIL,P07
THBS1->ITGB1,Endo->CAF,P07
THBS1->ITGB1,Endo->DC,P07
THBS1->ITGB1,Endo->ETC,P07
THBS1->ITGB1,Endo->Endo,P07
THBS1->ITGB1,Endo->TAM,P07
THBS1->ITGB1,Endo->TIL,P07
THBS1->ITGB1,TAM->CAF,P07
THBS1->ITGB1,TAM->DC,P07
THBS1->ITGB1,TAM->ETC,P07
THBS1->ITGB1,TAM->Endo,P07
THBS1->ITGB1,TAM->TAM,P07
THBS1->ITGB1,TAM->TIL,P07
THBS1->ITGB1,TIL->CAF,P07
THBS1->ITGB1,TIL->DC,P07
THBS1->ITGB1,TIL->ETC,P07
THBS1->ITGB1,TIL->Endo,P07
THBS1->ITGB1,TIL->TAM,P07
THBS1->ITGB1,TIL->TIL,P07
FGB->ITGB1,NA,NA
RELN->ITGB1,ETC->CAF,P07
RELN->ITGB1,ETC->DC,P07
RELN->ITGB1,ETC->ETC,P07
RELN->ITGB1,ETC->Endo,P07
RELN->ITGB1,ETC->TAM,P07
RELN->ITGB1,ETC->TIL,P07
RTN4->S1PR2,NA,NA
LAMC2->ITGB1,CAF->CAF,P07
LAMC2->ITGB1,CAF->DC,P07
LAMC2->ITGB1,CAF->ETC,P07
LAMC2->ITGB1,CAF->Endo,P07
LAMC2->ITGB1,CAF->TAM,P07
LAMC2->ITGB1,CAF->TIL,P07
LAMC2->ITGB1,DC->CAF,P07
LAMC2->ITGB1,DC->DC,P07
LAMC2->ITGB1,DC->ETC,P07
LAMC2->ITGB1,DC->Endo,P07
LAMC2->ITGB1,DC->TAM,P07
LAMC2->ITGB1,DC->TIL,P07
LAMC2->ITGB1,ETC->CAF,P07
LAMC2->ITGB1,ETC->DC,P07
LAMC2->ITGB1,ETC->ETC,P07
LAMC2->ITGB1,ETC->Endo,P07
LAMC2->ITGB1,ETC->TAM,P07
LAMC2->ITGB1,ETC->TIL,P07
LAMC2->ITGB1,TAM->CAF,P07
LAMC2->ITGB1,TAM->DC,P07
LAMC2->ITGB1,TAM->ETC,P07
LAMC2->ITGB1,TAM->Endo,P07
LAMC2->ITGB1,TAM->TAM,P07
LAMC2->ITGB1,TAM->TIL,P07
LAMC2->ITGB1,TIL->CAF,P07
LAMC2->ITGB1,TIL->DC,P07
LAMC2->ITGB1,TIL->ETC,P07
LAMC2->ITGB1,TIL->Endo,P07
LAMC2->ITGB1,TIL->TAM,P07
LAMC2->ITGB1,TIL->TIL,P07
CALR->ITGA3,CAF->CAF,P07
CALR->ITGA3,CAF->DC,P07
CALR->ITGA3,CAF->ETC,P07
CALR->ITGA3,CAF->Endo,P07
CALR->ITGA3,CAF->TAM,P07
CALR->ITGA3,CAF->TIL,P07
CALR->ITGA3,DC->CAF,P07
CALR->ITGA3,DC->DC,P07
